規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8047363,4588484,3458879,143503,77326,66177,169685,91086,78599,8021181,4574724,3446457,23.5,13.7,36.5
５人以上,"鉱業,採石業,砂利採取業",1470,1114,356,17,15,2,22,16,6,1465,1113,352,0.6,0.6,0.6
５人以上,建設業,401714,329167,72547,6495,5389,1106,5927,4781,1146,402282,329775,72507,2.9,1.8,8.1
５人以上,製造業,571760,388457,183303,6004,3559,2445,7434,4650,2784,570330,387366,182964,12.9,4.7,30.3
５人以上,電気・ガス・熱供給・水道業,26713,22345,4368,488,457,31,433,411,22,26768,22391,4377,2.2,2.1,2.4
５人以上,情報通信業,883869,628574,255295,15642,10841,4801,21877,15984,5893,877634,623431,254203,3.8,1.6,9.3
５人以上,"運輸業,郵便業",466021,341987,124034,6529,4463,2066,7577,5090,2487,464973,341360,123613,13.9,12,19.1
５人以上,"卸売業,小売業",1665163,952728,712435,25385,13809,11576,30151,17873,12278,1660397,948664,711733,25.5,14,40.9
５人以上,"金融業,保険業",401606,205449,196157,6759,3984,2775,9965,4838,5127,398400,204595,193805,6.9,1.5,12.5
５人以上,"不動産業,物品賃貸業",222973,143025,79948,3873,2218,1655,3698,1847,1851,223148,143396,79752,14.3,11,20.4
５人以上,"学術研究,専門・技術サービス業",395939,241777,154162,5412,2527,2885,9380,6485,2895,391971,237819,154152,6.6,3,12.2
５人以上,"宿泊業,飲食サービス業",584639,259099,325540,25676,12682,12994,22497,8210,14287,587818,263571,324247,75.7,62.4,86.5
５人以上,"生活関連サービス業,娯楽業",234770,103223,131547,3734,1707,2027,4313,1775,2538,234191,103155,131036,35,23.7,43.9
５人以上,"教育,学習支援業",417926,207723,210203,9296,4608,4688,14942,7177,7765,412280,205154,207126,42.1,36,48.2
５人以上,"医療,福祉",791071,210985,580086,8228,3064,5164,12398,4133,8265,786901,209916,576985,32.3,24,35.4
５人以上,複合サービス事業,37063,22153,14910,210,82,128,259,105,154,37014,22130,14884,17.1,7.3,31.7
５人以上,サービス業（他に分類されないもの）,944666,530678,413988,19755,7921,11834,18812,7711,11101,945609,530888,414721,24.6,14.9,37
30人以上,調査産業計,5673882,3383945,2289937,94119,52733,41386,119798,70610,49188,5648203,3366068,2282135,17.5,10.1,28.5
30人以上,"鉱業,採石業,砂利採取業",1470,1114,356,17,15,2,22,16,6,1465,1113,352,0.6,0.6,0.6
30人以上,建設業,264616,224698,39918,5077,4457,620,3879,3016,863,265814,226139,39675,1.3,0.9,3.8
30人以上,製造業,422179,289378,132801,4866,3133,1733,6155,3897,2258,420890,288614,132276,11.8,4.5,27.8
30人以上,電気・ガス・熱供給・水道業,22654,18779,3875,224,193,31,336,314,22,22542,18658,3884,2.1,2,2.7
30人以上,情報通信業,776967,553547,223420,13296,8990,4306,20833,15045,5788,769430,547492,221938,3.5,1.5,8.6
30人以上,"運輸業,郵便業",393935,288031,105904,5738,3783,1955,6653,4833,1820,393020,286981,106039,13.8,12,18.5
30人以上,"卸売業,小売業",1040867,627123,413744,15032,8438,6594,17813,12059,5754,1038086,623502,414584,16.7,7.6,30.6
30人以上,"金融業,保険業",328049,172730,155319,5773,3385,2388,8241,4000,4241,325581,172115,153466,6.5,1.3,12.2
30人以上,"不動産業,物品賃貸業",151462,94990,56472,2386,1448,938,2067,1154,913,151781,95284,56497,15.6,13.2,19.6
30人以上,"学術研究,専門・技術サービス業",283354,171839,111515,4511,2071,2440,8497,6263,2234,279368,167647,111721,5.5,3.2,9.1
30人以上,"宿泊業,飲食サービス業",187034,90057,96977,6723,2684,4039,3971,2328,1643,189786,90413,99373,63.3,47.4,77.8
30人以上,"生活関連サービス業,娯楽業",130006,61074,68932,2551,1110,1441,2528,1328,1200,130029,60856,69173,33.5,20,45.3
30人以上,"教育,学習支援業",326877,171078,155799,7310,3989,3321,13857,6632,7225,320330,168435,151895,37.2,31.9,43.1
30人以上,"医療,福祉",524510,166261,358249,4887,2230,2657,7647,2357,5290,521750,166134,355616,26,21.3,28.3
30人以上,複合サービス事業,23830,17505,6325,104,82,22,183,105,78,23751,17482,6269,14.6,8.3,31.9
30人以上,サービス業（他に分類されないもの）,796072,435741,360331,15624,6725,8899,17116,7263,9853,794580,435203,359377,25,15.7,36.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年７月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
