規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18,18.8,16.9,142.5,155,125.9,131.5,141,118.9,11,14,7
５人以上,"鉱業,採石業,砂利採取業",20.9,21,20.6,177.2,181,165.3,152.9,154.2,148.8,24.3,26.8,16.5
５人以上,建設業,20.2,20.3,19.7,171.2,174.3,157.3,153.6,155.1,147.1,17.6,19.2,10.2
５人以上,製造業,19.5,19.9,18.6,158.5,165.2,144.2,147.3,153.1,135.1,11.2,12.1,9.1
５人以上,電気・ガス・熱供給・水道業,20.7,20.7,20.5,173.5,174.1,170.2,157.9,158.3,155.6,15.6,15.8,14.6
５人以上,情報通信業,19.7,20,19,168,172.3,157.4,151.4,154.5,143.6,16.6,17.8,13.8
５人以上,"運輸業,郵便業",18.4,18.9,17.1,154.4,163.3,129.7,137.2,142.4,122.6,17.2,20.9,7.1
５人以上,"卸売業,小売業",18,18.8,17,140.4,153.1,124,131.5,141.8,118.2,8.9,11.3,5.8
５人以上,"金融業,保険業",19.3,19.9,18.8,157.5,167.5,147.6,141,147.2,134.8,16.5,20.3,12.8
５人以上,"不動産業,物品賃貸業",19.1,19.5,18.3,154.6,160.6,144.1,140.8,145.2,133,13.8,15.4,11.1
５人以上,"学術研究,専門・技術サービス業",19.4,19.8,18.8,164.1,169.4,154.2,147,151.1,139.4,17.1,18.3,14.8
５人以上,"宿泊業,飲食サービス業",11.9,13,11,74.7,89.9,62.7,72.2,85.9,61.4,2.5,4,1.3
５人以上,"生活関連サービス業,娯楽業",16.1,16.4,15.9,123.4,132.3,116.8,116.8,122.8,112.4,6.6,9.5,4.4
５人以上,"教育,学習支援業",15.4,15.7,15.1,111.7,114.1,109.3,106,107.9,104.1,5.7,6.2,5.2
５人以上,"医療,福祉",17.4,17.6,17.3,130.7,138.3,127.9,125.6,131.7,123.4,5.1,6.6,4.5
５人以上,複合サービス事業,19.5,19.9,18.9,153.2,164,137.1,144.3,152.4,132.2,8.9,11.6,4.9
５人以上,サービス業（他に分類されないもの）,18.4,19.2,17.4,144.9,157.8,128.9,133.6,142.9,122,11.3,14.9,6.9
30人以上,調査産業計,18.4,19,17.5,148.6,158.6,133.9,135.8,143,125.1,12.8,15.6,8.8
30人以上,"鉱業,採石業,砂利採取業",20.9,21,20.6,177.2,181,165.3,152.9,154.2,148.8,24.3,26.8,16.5
30人以上,建設業,19.8,19.9,19.6,173.2,175.1,162.5,151.9,152.3,149.7,21.3,22.8,12.8
30人以上,製造業,19.4,19.7,18.6,160.2,166.4,146.7,147.2,152.5,135.6,13,13.9,11.1
30人以上,電気・ガス・熱供給・水道業,20.4,20.5,20.3,171.6,172.8,165.8,155.4,156,152.3,16.2,16.8,13.5
30人以上,情報通信業,19.6,19.9,19,167.8,171.6,158.6,150.7,153.4,144.2,17.1,18.2,14.4
30人以上,"運輸業,郵便業",18.2,18.7,17,153.9,162.7,129.1,135.5,140.3,121.9,18.4,22.4,7.2
30人以上,"卸売業,小売業",18.4,18.9,17.6,146.5,156,132,135.6,143.2,124.1,10.9,12.8,7.9
30人以上,"金融業,保険業",19.3,19.8,18.8,159.3,168.5,149.5,140.6,146.3,134.5,18.7,22.2,15
30人以上,"不動産業,物品賃貸業",18.9,19.2,18.3,153.3,157.7,145.7,138.6,141.5,133.6,14.7,16.2,12.1
30人以上,"学術研究,専門・技術サービス業",19.5,19.9,18.8,167.8,172.5,158.6,148.8,152.6,141.4,19,19.9,17.2
30人以上,"宿泊業,飲食サービス業",12.8,13.8,11.8,86.9,100.6,74.2,83.9,96.5,72.3,3,4.1,1.9
30人以上,"生活関連サービス業,娯楽業",15.7,16.7,14.7,119.8,136.3,105.2,111.5,124.6,99.9,8.3,11.7,5.3
30人以上,"教育,学習支援業",16,16.2,15.9,118.3,119.1,117.3,112.1,113,111,6.2,6.1,6.3
30人以上,"医療,福祉",17.8,17.8,17.7,136.1,142,133.4,129.9,134.3,127.8,6.2,7.7,5.6
30人以上,複合サービス事業,19.7,19.8,19.6,157.2,165.1,135.9,144.7,151,127.7,12.5,14.1,8.2
30人以上,サービス業（他に分類されないもの）,18.3,19.1,17.3,142.9,156.4,127.8,132.1,142.1,120.9,10.8,14.3,6.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年６月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
