規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18,150.6,137.6,13,11.9,72.3,70.1,2.2
５人以上,"鉱業,採石業,砂利採取業",18.7,158.6,136.4,22.2,13.7,90.1,90.1,－
５人以上,建設業,18.1,156.7,138.2,18.5,14.6,89.8,87.7,2.1
５人以上,製造業,17,143.1,132.4,10.7,14.2,99.7,92,7.7
５人以上,電気・ガス・熱供給・水道業,19.3,160.5,145.8,14.7,13.9,93,92.1,0.9
５人以上,情報通信業,18.4,158,142.2,15.8,12,80.8,77.7,3.1
５人以上,"運輸業,郵便業",18.1,157.5,138.2,19.3,13.2,90.7,85.1,5.6
５人以上,"卸売業,小売業",18.1,149.9,139,10.9,13.4,81,78.6,2.4
５人以上,"金融業,保険業",18.1,149.2,133.3,15.9,15.5,100.5,98.6,1.9
５人以上,"不動産業,物品賃貸業",18.2,153.3,138.6,14.7,13.6,82.9,79.2,3.7
５人以上,"学術研究,専門・技術サービス業",17.9,149.3,135.4,13.9,12.8,86.5,84.6,1.9
５人以上,"宿泊業,飲食サービス業",17.5,144.1,135.5,8.6,10.1,55.2,54.2,1
５人以上,"生活関連サービス業,娯楽業",19,151.9,143.4,8.5,9.7,59.2,57,2.2
５人以上,"教育,学習支援業",15,117,111.2,5.8,7,37.9,37.2,0.7
５人以上,"医療,福祉",18.9,152.5,145.3,7.2,11.3,68.2,66.9,1.3
５人以上,複合サービス事業,18.2,146.6,139.2,7.4,17.3,104.3,101.6,2.7
５人以上,サービス業（他に分類されないもの）,18.1,152.6,138,14.6,15.3,97.1,94,3.1
30人以上,調査産業計,18,151.3,137.1,14.2,12.7,78.7,76,2.7
30人以上,"鉱業,採石業,砂利採取業",18.7,158.6,136.4,22.2,13.7,90.1,90.1,－
30人以上,建設業,18,158,136.8,21.2,15.1,108.5,102.3,6.2
30人以上,製造業,16.9,144.9,132.5,12.4,14.8,108.3,97.3,11
30人以上,電気・ガス・熱供給・水道業,19.2,160.6,145.3,15.3,15.3,110.6,109.5,1.1
30人以上,情報通信業,18.4,158.2,141.9,16.3,12.3,83.3,80.4,2.9
30人以上,"運輸業,郵便業",18.1,157.4,137.8,19.6,12.7,89.2,82.6,6.6
30人以上,"卸売業,小売業",18.1,150.3,137.8,12.5,14.5,87.8,85.4,2.4
30人以上,"金融業,保険業",18.2,152.2,134.3,17.9,15.6,101,98.7,2.3
30人以上,"不動産業,物品賃貸業",18.4,155.6,139.7,15.9,14.4,81.4,78.4,3
30人以上,"学術研究,専門・技術サービス業",17.9,151.5,136.3,15.2,12.9,89.3,86.6,2.7
30人以上,"宿泊業,飲食サービス業",17.3,141.5,133,8.5,10.7,59,57.7,1.3
30人以上,"生活関連サービス業,娯楽業",18.4,150.6,139.9,10.7,10.2,55.7,54.5,1.2
30人以上,"教育,学習支援業",15,115.6,110.2,5.4,6.2,33.9,33.4,0.5
30人以上,"医療,福祉",19.1,154.3,146.3,8,11.7,73.6,72.2,1.4
30人以上,複合サービス事業,18.2,148.2,138.3,9.9,18.9,102.9,99.3,3.6
30人以上,サービス業（他に分類されないもの）,18,151.5,137.2,14.3,15.5,98.6,95.4,3.2
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年８月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
