規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7965756,4545481,3420275,136876,68673,68203,192235,101650,90585,7910397,4512504,3397893,23.9,13.5,37.6
５人以上,"鉱業,採石業,砂利採取業",1479,1078,401,11,7,4,12,9,3,1478,1076,402,1.4,1.4,1.2
５人以上,建設業,387797,320388,67409,2899,2428,471,4124,3326,798,386572,319490,67082,3.1,1.6,10.2
５人以上,製造業,560801,384429,176372,4547,2450,2097,6489,4044,2445,558859,382835,176024,11.4,4.3,26.9
５人以上,電気・ガス・熱供給・水道業,28661,23718,4943,107,24,83,2664,2206,458,26104,21536,4568,3.8,2.2,11.2
５人以上,情報通信業,857719,614741,242978,7248,4125,3123,10638,6292,4346,854329,612574,241755,3.9,1.4,10.3
５人以上,"運輸業,郵便業",469245,345479,123766,5220,3566,1654,12120,6608,5512,462345,342437,119908,13.3,12.2,16.5
５人以上,"卸売業,小売業",1660843,946834,714009,25976,13414,12562,29669,14984,14685,1657150,945264,711886,25.5,13.8,41.1
５人以上,"金融業,保険業",396689,200428,196261,3770,2150,1620,5398,3501,1897,395061,199077,195984,6.9,1.4,12.5
５人以上,"不動産業,物品賃貸業",218001,140823,77178,3844,1504,2340,4492,2926,1566,217353,139401,77952,15.7,12.6,21.3
５人以上,"学術研究,専門・技術サービス業",387905,232600,155305,5821,3448,2373,4811,2796,2015,388915,233252,155663,7.6,4.2,12.7
５人以上,"宿泊業,飲食サービス業",594671,263352,331319,29331,14262,15069,31882,17198,14684,592120,260416,331704,75,59.8,86.9
５人以上,"生活関連サービス業,娯楽業",241129,102051,139078,5121,2518,2603,10726,4461,6265,235524,100108,135416,36.8,26,44.8
５人以上,"教育,学習支援業",400430,212981,187449,6839,3652,3187,23346,13320,10026,383923,203313,180610,39.9,34.3,46.3
５人以上,"医療,福祉",766321,214186,552135,14543,4620,9923,19173,6334,12839,761691,212472,549219,32.1,21.7,36.1
５人以上,複合サービス事業,37390,23211,14179,581,411,170,1296,952,344,36675,22670,14005,16.5,6.7,32.4
５人以上,サービス業（他に分類されないもの）,956675,519182,437493,21018,10094,10924,25395,12693,12702,952298,516583,435715,28.1,15.1,43.4
30人以上,調査産業計,5609504,3350259,2259245,74794,38419,36375,127782,69757,58025,5556516,3318921,2237595,18.1,10.1,30
30人以上,"鉱業,採石業,砂利採取業",1479,1078,401,11,7,4,12,9,3,1478,1076,402,1.4,1.4,1.2
30人以上,建設業,253502,216605,36897,1713,1444,269,2411,1910,501,252804,216139,36665,1.4,1,4.2
30人以上,製造業,410065,283425,126640,3159,1784,1375,5257,3425,1832,407967,281784,126183,11.4,4.2,27.6
30人以上,電気・ガス・熱供給・水道業,25324,21091,4233,26,24,2,2664,2206,458,22686,18909,3777,2.2,2.1,2.9
30人以上,情報通信業,754741,541076,213665,5375,3040,2335,8883,5446,3437,751233,538670,212563,3.7,1.5,9.4
30人以上,"運輸業,郵便業",397210,294521,102689,4737,3184,1553,11664,6224,5440,390283,291481,98802,13.2,12.5,15.5
30人以上,"卸売業,小売業",1037296,632244,405052,12408,5818,6590,14741,8419,6322,1034963,629643,405320,16.7,7.9,30.3
30人以上,"金融業,保険業",325325,169705,155620,2839,2054,785,4600,2957,1643,323564,168802,154762,6.6,1.2,12.4
30人以上,"不動産業,物品賃貸業",147880,94712,53168,2191,1090,1101,2125,1222,903,147946,94580,53366,15,13.7,17.3
30人以上,"学術研究,専門・技術サービス業",271741,161998,109743,4504,2769,1735,4309,2399,1910,271936,162368,109568,5.1,2.8,8.5
30人以上,"宿泊業,飲食サービス業",198535,94735,103800,5230,2458,2772,10042,5677,4365,193723,91516,102207,64,49.3,77.2
30人以上,"生活関連サービス業,娯楽業",133078,61269,71809,1577,529,1048,4138,1977,2161,130517,59821,70696,35.4,22.3,46.4
30人以上,"教育,学習支援業",315059,178818,136241,2804,1266,1538,19706,11369,8337,298157,168715,129442,32.5,28.1,38.1
30人以上,"医療,福祉",507761,167096,340665,7611,3051,4560,12873,4400,8473,502499,165747,336752,25.5,17.6,29.4
30人以上,複合サービス事業,24351,18007,6344,476,411,65,1112,827,285,23715,17591,6124,14.5,8.3,32.3
30人以上,サービス業（他に分類されないもの）,806157,413879,392278,20133,9490,10643,23245,11290,11955,803045,412079,390966,30.8,17.1,45.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年３月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
