規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.9,18.7,16.8,142,154.5,125.3,130.7,140.2,118,11.3,14.3,7.3
５人以上,"鉱業,採石業,砂利採取業",19.1,19.2,18.6,163.7,167.5,151.8,138.5,140,133.9,25.2,27.5,17.9
５人以上,建設業,20.5,20.8,19.2,173.5,177.6,154.5,155,157.4,143.6,18.5,20.2,10.9
５人以上,製造業,19.4,19.9,18.3,158.3,165.6,143,146.6,152.7,133.8,11.7,12.9,9.2
５人以上,電気・ガス・熱供給・水道業,19.3,19.4,18.6,161.1,162.5,153.5,146.4,147.5,140.5,14.7,15,13
５人以上,情報通信業,19.3,19.5,18.6,163.7,167.9,153.2,147.4,150.5,139.7,16.3,17.4,13.5
５人以上,"運輸業,郵便業",18.6,19.1,17.3,157.4,165.9,134,139.1,144.2,125.1,18.3,21.7,8.9
５人以上,"卸売業,小売業",18.3,19.1,17.2,143.4,156.1,126.4,134,144.5,120,9.4,11.6,6.4
５人以上,"金融業,保険業",18.7,19.2,18.1,152.2,161.3,142.6,135.5,141.2,129.5,16.7,20.1,13.1
５人以上,"不動産業,物品賃貸業",19,19.6,18,154.3,161.4,141.7,140.7,146.1,131,13.6,15.3,10.7
５人以上,"学術研究,専門・技術サービス業",18.9,19.2,18.4,157.2,162.7,148.7,142.1,145.8,136.4,15.1,16.9,12.3
５人以上,"宿泊業,飲食サービス業",12.2,13.1,11.5,77.8,90.6,67.5,74.9,86,65.9,2.9,4.6,1.6
５人以上,"生活関連サービス業,娯楽業",16.5,17,16.1,124.2,135.1,115.6,117.8,126.3,111.1,6.4,8.8,4.5
５人以上,"教育,学習支援業",14.4,14.5,14.3,104,104.8,103.2,98,98.1,97.9,6,6.7,5.3
５人以上,"医療,福祉",17.1,17.3,17,129.2,138.3,125.7,123.4,130.3,120.8,5.8,8,4.9
５人以上,複合サービス事業,18.3,18.8,17.6,142.9,153.2,127.7,134.5,142.2,123.2,8.4,11,4.5
５人以上,サービス業（他に分類されないもの）,18.4,19.2,17.4,145.3,158.3,128.8,133.4,142.8,121.5,11.9,15.5,7.3
30人以上,調査産業計,18.3,19,17.4,148.8,158.8,134,135.6,142.8,124.9,13.2,16,9.1
30人以上,"鉱業,採石業,砂利採取業",19.1,19.2,18.6,163.7,167.5,151.8,138.5,140,133.9,25.2,27.5,17.9
30人以上,建設業,20.6,20.8,19.2,177.8,181,159.4,155.6,157.3,146,22.2,23.7,13.4
30人以上,製造業,19.3,19.7,18.4,160.8,167,147.1,147.1,152.4,135.6,13.7,14.6,11.5
30人以上,電気・ガス・熱供給・水道業,19.2,19.3,18.5,160.9,162.9,151.4,145.1,146.4,139.1,15.8,16.5,12.3
30人以上,情報通信業,19.2,19.5,18.6,164,168,154.1,147,149.9,139.8,17,18.1,14.3
30人以上,"運輸業,郵便業",18.4,18.9,17.2,156.3,164.7,133.2,137.6,142.5,124.1,18.7,22.2,9.1
30人以上,"卸売業,小売業",18.9,19.5,17.9,151.9,162.5,136,140.3,148.7,127.6,11.6,13.8,8.4
30人以上,"金融業,保険業",18.7,19.2,18.2,155.3,163.6,145.8,136.3,141.5,130.4,19,22.1,15.4
30人以上,"不動産業,物品賃貸業",18.9,19.2,18.3,152.9,157.7,144.8,138.3,141.7,132.4,14.6,16,12.4
30人以上,"学術研究,専門・技術サービス業",19,19.3,18.4,159.8,165.2,151.8,143,146.6,137.6,16.8,18.6,14.2
30人以上,"宿泊業,飲食サービス業",13.2,14.3,12.2,90.9,105.4,77.7,86.8,99.2,75.4,4.1,6.2,2.3
30人以上,"生活関連サービス業,娯楽業",16.7,17.5,16,124.5,139.4,111.3,116.1,127.9,105.6,8.4,11.5,5.7
30人以上,"教育,学習支援業",14.8,14.7,14.8,108.8,107.7,110.1,102.2,101,103.6,6.6,6.7,6.5
30人以上,"医療,福祉",17.7,17.4,17.8,136.8,141.4,134.7,129.8,132.4,128.6,7,9,6.1
30人以上,複合サービス事業,19,19.1,18.7,147.9,155.9,125.7,136.4,142.8,118.6,11.5,13.1,7.1
30人以上,サービス業（他に分類されないもの）,18.4,19.2,17.4,144.6,157.8,128.8,133,142.5,121.6,11.6,15.3,7.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年７月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
