規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7975080,4529905,3445175,192105,97349,94756,158274,89117,69157,8008911,4538137,3470774,24.2,14.2,37.3
５人以上,"鉱業,採石業,砂利採取業",1449,1058,391,22,21,1,33,29,4,1438,1050,388,1,1,1
５人以上,建設業,400659,329052,71607,4982,4157,825,4529,3467,1062,401112,329742,71370,3,1.7,8.7
５人以上,製造業,568549,394319,174230,7119,4025,3094,7100,5047,2053,568568,393297,175271,11.1,4.3,26.4
５人以上,電気・ガス・熱供給・水道業,27065,22543,4522,237,220,17,326,143,183,26976,22620,4356,2.1,2.1,2.5
５人以上,情報通信業,871625,618854,252771,18131,11485,6646,13798,10125,3673,875958,620214,255744,3.9,1.7,9.3
５人以上,"運輸業,郵便業",461929,337608,124321,9260,6857,2403,7038,5003,2035,464151,339462,124689,14.8,13.1,19.5
５人以上,"卸売業,小売業",1660004,946140,713864,30488,17011,13477,31580,17659,13921,1658912,945492,713420,25.8,14.6,40.7
５人以上,"金融業,保険業",396116,200735,195381,10376,5268,5108,8250,4720,3530,398242,201283,196959,7,1.8,12.3
５人以上,"不動産業,物品賃貸業",219865,142011,77854,4769,2794,1975,4454,2932,1522,220180,141873,78307,12.6,10,17.2
５人以上,"学術研究,専門・技術サービス業",389760,231677,158083,6700,3724,2976,6746,3733,3013,389714,231668,158046,6.8,3.2,12.1
５人以上,"宿泊業,飲食サービス業",577474,259469,318005,29363,13986,15377,20828,13240,7588,586009,260215,325794,78,65.8,87.7
５人以上,"生活関連サービス業,娯楽業",235057,99396,135661,6400,1990,4410,6849,1578,5271,234608,99808,134800,35.4,24.4,43.6
５人以上,"教育,学習支援業",408101,206082,202019,18130,9751,8379,13622,7254,6368,412609,208579,204030,44.3,37.7,51
５人以上,"医療,福祉",782060,214173,567887,15244,4179,11065,12518,3943,8575,784786,214409,570377,31.3,23.6,34.2
５人以上,複合サービス事業,36795,21012,15783,74,55,19,194,11,183,36675,21056,15619,20.7,6.5,39.8
５人以上,サービス業（他に分類されないもの）,938572,505776,432796,30810,11826,18984,20409,10233,10176,948973,507369,441604,29,15.7,44.3
30人以上,調査産業計,5621768,3331394,2290374,129221,67657,61564,109617,64541,45076,5641372,3334510,2306862,18.2,10.4,29.6
30人以上,"鉱業,採石業,砂利採取業",1449,1058,391,22,21,1,33,29,4,1438,1050,388,1,1,1
30人以上,建設業,265822,225497,40325,2265,1935,330,3311,2731,580,264776,224701,40075,1.4,0.9,4
30人以上,製造業,418926,294784,124142,6029,3374,2655,5844,4091,1753,419111,294067,125044,9.7,3.8,23.5
30人以上,電気・ガス・熱供給・水道業,22449,18667,3782,108,91,17,197,143,54,22360,18615,3745,2.2,2,2.9
30人以上,情報通信業,764526,543661,220865,17462,10916,6546,12486,8960,3526,769502,545617,223885,3.6,1.6,8.5
30人以上,"運輸業,郵便業",389982,284212,105770,7510,5581,1929,5097,3619,1478,392395,286174,106221,14.7,13.2,18.8
30人以上,"卸売業,小売業",1036498,623258,413240,17008,10109,6899,17303,11352,5951,1036203,622015,414188,16,7.2,29.3
30人以上,"金融業,保険業",323588,168128,155460,8460,4522,3938,6872,3877,2995,325176,168773,156403,6.4,1.4,11.9
30人以上,"不動産業,物品賃貸業",151113,95086,56027,2789,1842,947,2421,1552,869,151481,95376,56105,13.9,12,17.1
30人以上,"学術研究,専門・技術サービス業",276717,162738,113979,5325,2845,2480,5419,2879,2540,276623,162704,113919,5.2,3.1,8.1
30人以上,"宿泊業,飲食サービス業",188717,89595,99122,8273,3089,5184,10619,6940,3679,186371,85744,100627,66.1,51.6,78.4
30人以上,"生活関連サービス業,娯楽業",129910,60817,69093,2297,974,1323,2292,1058,1234,129915,60733,69182,34.9,20.8,47.4
30人以上,"教育,学習支援業",318387,171343,147044,15269,8852,6417,12012,6277,5735,321644,173918,147726,40,34.6,46.5
30人以上,"医療,福祉",520505,169436,351069,7765,3045,4720,8244,3256,4988,520026,169225,350801,24.4,20.5,26.4
30人以上,複合サービス事業,23572,16389,7183,38,19,19,48,11,37,23562,16397,7165,19.8,7.3,48.5
30人以上,サービス業（他に分類されないもの）,789607,406725,382882,28601,10442,18159,17419,7766,9653,800789,409401,391388,30.8,16.9,45.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年１０月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
