規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.1,17.8,16.1,135.9,147.4,120.7,125,133.5,113.8,10.9,13.9,6.9
５人以上,"鉱業,採石業,砂利採取業",18.2,18.2,18.2,156.3,159.1,147.6,132.7,133.2,131.2,23.6,25.9,16.4
５人以上,建設業,19,19.2,18.1,163.1,166.7,147,144.4,146.3,135.8,18.7,20.4,11.2
５人以上,製造業,18.4,18.8,17.4,150.8,157.4,136.7,139.6,145.2,127.8,11.2,12.2,8.9
５人以上,電気・ガス・熱供給・水道業,18.9,19,18.4,158.7,159.9,152.3,143.3,144,139.3,15.4,15.9,13
５人以上,情報通信業,18.3,18.5,17.7,156,159.9,146.7,140.4,143.3,133.4,15.6,16.6,13.3
５人以上,"運輸業,郵便業",17.9,18.6,15.8,152.3,162.4,124.2,132.9,139,115.8,19.4,23.4,8.4
５人以上,"卸売業,小売業",17.3,17.9,16.5,134.9,145.6,120.7,126.2,134.9,114.7,8.7,10.7,6
５人以上,"金融業,保険業",18,18.6,17.3,146.8,156.8,136.5,130.8,137.5,123.8,16,19.3,12.7
５人以上,"不動産業,物品賃貸業",18.3,18.8,17.6,150.5,155.8,140.4,136.7,140.3,129.9,13.8,15.5,10.5
５人以上,"学術研究,専門・技術サービス業",18.1,18.3,17.7,149.7,154.5,142.8,135.8,138.7,131.7,13.9,15.8,11.1
５人以上,"宿泊業,飲食サービス業",11.9,12.7,11.2,75.3,86.7,66.2,72.7,82.6,64.8,2.6,4.1,1.4
５人以上,"生活関連サービス業,娯楽業",15.7,16.1,15.4,120.4,129.6,113.7,114,120.3,109.4,6.4,9.3,4.3
５人以上,"教育,学習支援業",13.9,14.1,13.6,100.9,103.2,98.4,95.8,97.8,93.7,5.1,5.4,4.7
５人以上,"医療,福祉",16.7,16.8,16.7,126.1,133.5,123.4,120.6,126.1,118.6,5.5,7.4,4.8
５人以上,複合サービス事業,17.9,18.5,17.1,140.6,153.2,122.4,130.8,140.1,117.5,9.8,13.1,4.9
５人以上,サービス業（他に分類されないもの）,17.6,18.4,16.6,139.2,152.7,123,127.7,137.2,116.3,11.5,15.5,6.7
30人以上,調査産業計,17.4,18,16.7,141.7,150.9,128.3,129,135.5,119.6,12.7,15.4,8.7
30人以上,"鉱業,採石業,砂利採取業",18.2,18.2,18.2,156.3,159.1,147.6,132.7,133.2,131.2,23.6,25.9,16.4
30人以上,建設業,18.6,18.8,17.6,163.2,166.1,148.3,141.6,142.9,134.8,21.6,23.2,13.5
30人以上,製造業,18.3,18.7,17.4,153.1,159,140.1,139.8,144.8,128.9,13.3,14.2,11.2
30人以上,電気・ガス・熱供給・水道業,18.6,18.8,17.9,156.4,158.3,146.2,141.3,142.6,134.6,15.1,15.7,11.6
30人以上,情報通信業,18.2,18.5,17.6,156.4,159.9,147.4,140.1,142.7,133.5,16.3,17.2,13.9
30人以上,"運輸業,郵便業",17.8,18.5,16,152.8,162,126.1,132.7,138,117.3,20.1,24,8.8
30人以上,"卸売業,小売業",17.7,18.1,17,141.2,149.8,128.3,130.6,137.5,120.3,10.6,12.3,8
30人以上,"金融業,保険業",18.1,18.7,17.6,149.7,158.6,140,131.6,137.4,125.2,18.1,21.2,14.8
30人以上,"不動産業,物品賃貸業",18,18.3,17.4,147.3,151.8,139.8,132.8,135.6,128.1,14.5,16.2,11.7
30人以上,"学術研究,専門・技術サービス業",18.1,18.4,17.7,152.8,157.6,145.8,137.6,140.6,133.2,15.2,17,12.6
30人以上,"宿泊業,飲食サービス業",12.7,13.4,12,85.4,96.3,75.9,82.2,91.8,73.7,3.2,4.5,2.2
30人以上,"生活関連サービス業,娯楽業",15.6,16.7,14.7,119.7,135.1,105.7,111.3,123.4,100.3,8.4,11.7,5.4
30人以上,"教育,学習支援業",14.4,14.5,14.4,107,107.2,106.7,101.4,101.9,100.7,5.6,5.3,6
30人以上,"医療,福祉",17.2,16.8,17.3,131.9,134.6,130.7,125.3,126.5,124.7,6.6,8.1,6
30人以上,複合サービス事業,18.5,18.5,18.3,145.9,155.2,121.1,132.3,139.5,113.3,13.6,15.7,7.8
30人以上,サービス業（他に分類されないもの）,17.5,18.3,16.7,138.1,151.5,123.5,126.9,136.4,116.6,11.2,15.1,6.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年９月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
