規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8060161,4577724,3482437,182609,87536,95073,163059,81300,81759,8079711,4583960,3495751,23.6,13.5,36.9
５人以上,"鉱業,採石業,砂利採取業",1476,1058,418,12,6,6,23,13,10,1465,1051,414,1.6,1.8,1.2
５人以上,建設業,394210,323437,70773,11835,9861,1974,4473,3551,922,401572,329747,71825,2.5,1.2,8.2
５人以上,製造業,576998,396690,180308,5887,2779,3108,8552,5879,2673,574333,393590,180743,10.7,4,25.4
５人以上,電気・ガス・熱供給・水道業,26873,22603,4270,331,100,231,292,229,63,26912,22474,4438,1.9,1.8,2.5
５人以上,情報通信業,886563,623954,262609,9976,5653,4323,11361,6695,4666,885178,622912,262266,3.9,1.3,10
５人以上,"運輸業,郵便業",471518,346564,124954,4414,2597,1817,5979,4479,1500,469953,344682,125271,14,12,19.4
５人以上,"卸売業,小売業",1672069,938283,733786,34136,16636,17500,31288,14263,17025,1674917,940656,734261,25.7,13.8,40.9
５人以上,"金融業,保険業",404036,205613,198423,10550,3820,6730,11199,6413,4786,403387,203020,200367,7,1.3,12.9
５人以上,"不動産業,物品賃貸業",224929,144655,80274,3958,2279,1679,5067,3332,1735,223820,143602,80218,14.1,10.8,20.1
５人以上,"学術研究,専門・技術サービス業",393000,239515,153485,10432,4645,5787,5979,3674,2305,397453,240486,156967,6.7,3.4,11.8
５人以上,"宿泊業,飲食サービス業",586323,258811,327512,23298,10251,13047,27081,12617,14464,582540,256445,326095,74.1,57.8,86.9
５人以上,"生活関連サービス業,娯楽業",238840,100073,138767,4447,1578,2869,6739,2969,3770,236548,98682,137866,37.9,26.7,45.9
５人以上,"教育,学習支援業",401365,202410,198955,25890,12554,13336,9990,4566,5424,417265,210398,206867,44.3,38.1,50.6
５人以上,"医療,福祉",791432,224170,567262,18930,8095,10835,18930,5333,13597,791432,226932,564500,32,26.4,34.2
５人以上,複合サービス事業,37149,22637,14512,219,59,160,182,51,131,37186,22645,14541,16.6,7.3,31.2
５人以上,サービス業（他に分類されないもの）,953380,527251,426129,18294,6623,11671,15924,7236,8688,955750,526638,429112,26.5,14.2,41.5
30人以上,調査産業計,5682799,3382454,2300345,123170,60805,62365,103787,55106,48681,5702182,3388153,2314029,18,10.4,29.2
30人以上,"鉱業,採石業,砂利採取業",1476,1058,418,12,6,6,23,13,10,1465,1051,414,1.6,1.8,1.2
30人以上,建設業,256468,216006,40462,10429,9281,1148,2289,1980,309,264608,223307,41301,1.3,0.9,3.7
30人以上,製造業,426473,294713,131760,4637,2196,2441,6547,4226,2321,424563,292683,131880,10.5,3.9,25.2
30人以上,電気・ガス・熱供給・水道業,23028,19185,3843,117,100,17,292,229,63,22853,19056,3797,2.2,2.1,2.9
30人以上,情報通信業,780152,549160,230992,8409,4749,3660,9967,5944,4023,778594,547965,230629,3.7,1.4,9.1
30人以上,"運輸業,郵便業",399603,295833,103770,3487,2039,1448,5563,4063,1500,397527,293809,103718,14.3,12.6,18.8
30人以上,"卸売業,小売業",1050684,630456,420228,12581,6868,5713,16345,9242,7103,1046920,628082,418838,16.5,8,29.4
30人以上,"金融業,保険業",331316,175870,155446,8173,2587,5586,9642,5344,4298,329847,173113,156734,6.6,1.3,12.4
30人以上,"不動産業,物品賃貸業",152339,97432,54907,2899,1630,1269,3831,2519,1312,151407,96543,54864,14,12.2,17.1
30人以上,"学術研究,専門・技術サービス業",278023,168262,109761,9331,4365,4966,3559,2193,1366,283795,170434,113361,5,2.9,8.2
30人以上,"宿泊業,飲食サービス業",190356,89411,100945,6132,3100,3032,8339,3196,5143,188149,89315,98834,63.2,47.6,77.3
30人以上,"生活関連サービス業,娯楽業",131673,60474,71199,2313,1017,1296,3188,1517,1671,130798,59974,70824,35.7,21.4,47.8
30人以上,"教育,学習支援業",309495,166175,143320,22781,10396,12385,6747,3054,3693,325529,173517,152012,38.9,33.6,45.1
30人以上,"医療,福祉",523307,179541,343766,14490,6419,8071,12326,4787,7539,525471,181173,344298,25.9,24,26.9
30人以上,複合サービス事業,23897,17577,6320,88,59,29,98,51,47,23887,17585,6302,14.6,8.6,31.2
30人以上,サービス業（他に分類されないもの）,804509,421301,383208,17291,5993,11298,15031,6748,8283,806769,420546,386223,28.9,15.8,43.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年５月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
