規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.5,18.3,16.5,139.8,152.7,123.2,128.1,137.6,115.8,11.7,15.1,7.4
５人以上,"鉱業,採石業,砂利採取業",18.1,18.1,18.3,151.6,153.7,146.1,130.9,131.4,129.7,20.7,22.3,16.4
５人以上,建設業,19.5,19.7,18.5,167.1,171,149.8,147.3,149.4,138,19.8,21.6,11.8
５人以上,製造業,18.8,19.2,17.8,155,161.7,140.3,142.9,148.6,130.3,12.1,13.1,10
５人以上,電気・ガス・熱供給・水道業,18.9,19,18.3,157.6,159.5,148.3,142.8,144,136.7,14.8,15.5,11.6
５人以上,情報通信業,18.7,19,17.9,159.5,164.1,148.9,143.6,146.9,135.9,15.9,17.2,13
５人以上,"運輸業,郵便業",18.8,19.3,17.4,161.7,171,135.2,140.3,145.6,125.2,21.4,25.4,10
５人以上,"卸売業,小売業",17.7,18.5,16.7,138.9,151.3,122.3,129.4,139.5,115.9,9.5,11.8,6.4
５人以上,"金融業,保険業",19,19.5,18.4,155,164.6,145.1,138.3,144.6,131.7,16.7,20,13.4
５人以上,"不動産業,物品賃貸業",18.5,19,17.7,151.9,157.7,141.1,136.8,140.8,129.5,15.1,16.9,11.6
５人以上,"学術研究,専門・技術サービス業",18.6,19,18.1,156.5,162.4,147.7,140.5,144.6,134.4,16,17.8,13.3
５人以上,"宿泊業,飲食サービス業",13.3,14.7,12.3,89.6,106.8,76.4,83.9,97.6,73.3,5.7,9.2,3.1
５人以上,"生活関連サービス業,娯楽業",16.9,17.3,16.7,128.1,138,121.3,120.9,128.2,115.9,7.2,9.8,5.4
５人以上,"教育,学習支援業",13.5,13.6,13.3,95.6,97,94.2,90.3,91.4,89.2,5.3,5.6,5
５人以上,"医療,福祉",16.4,16.7,16.3,123.2,132.9,119.6,118.3,126.3,115.4,4.9,6.6,4.2
５人以上,複合サービス事業,19.8,20.4,18.8,159.7,174.2,138.8,145.2,155.1,130.9,14.5,19.1,7.9
５人以上,サービス業（他に分類されないもの）,18,18.8,17.1,142.1,156,126.4,130.1,139.4,119.5,12,16.6,6.9
30人以上,調査産業計,17.8,18.4,16.9,145,155.5,129.8,131.5,139,120.8,13.5,16.5,9
30人以上,"鉱業,採石業,砂利採取業",18.1,18.1,18.3,151.6,153.7,146.1,130.9,131.4,129.7,20.7,22.3,16.4
30人以上,建設業,19.2,19.4,18.1,167.5,170.5,150.9,145.1,146.5,137.3,22.4,24,13.6
30人以上,製造業,18.6,19,17.5,156.4,162.5,142.3,142.6,148,130.1,13.8,14.5,12.2
30人以上,電気・ガス・熱供給・水道業,18.6,18.7,18,155.7,157.6,146.4,140.2,141.4,134.4,15.5,16.2,12
30人以上,情報通信業,18.6,18.9,17.9,159.7,163.8,149.9,143.2,146.2,136.2,16.5,17.6,13.7
30人以上,"運輸業,郵便業",18.6,19.1,17.1,160.7,170.6,134,138.8,144.4,123.6,21.9,26.2,10.4
30人以上,"卸売業,小売業",18.3,18.8,17.5,146.6,157,131.2,135.2,143.4,123,11.4,13.6,8.2
30人以上,"金融業,保険業",18.9,19.4,18.4,156.5,165.4,146.8,137.6,143.5,131.2,18.9,21.9,15.6
30人以上,"不動産業,物品賃貸業",18.3,18.7,17.6,149.6,154.6,140.9,133.7,136.9,128.2,15.9,17.7,12.7
30人以上,"学術研究,専門・技術サービス業",18.5,18.9,17.9,156.4,162.6,147.7,139.7,143.8,133.9,16.7,18.8,13.8
30人以上,"宿泊業,飲食サービス業",13.6,14.8,12.5,96.7,113.4,82.7,88.3,100.8,77.9,8.4,12.6,4.8
30人以上,"生活関連サービス業,娯楽業",16.7,17.2,16.3,127.3,141.4,116.5,118.1,128.8,109.9,9.2,12.6,6.6
30人以上,"教育,学習支援業",13.7,13.7,13.6,99.2,99.4,99.1,93.3,93.7,92.9,5.9,5.7,6.2
30人以上,"医療,福祉",16.8,16.6,16.8,127.8,133.3,125.2,122,126.2,120,5.8,7.1,5.2
30人以上,複合サービス事業,20.1,20.5,19.3,164.6,177.1,133.2,144.1,153.7,120,20.5,23.4,13.2
30人以上,サービス業（他に分類されないもの）,17.9,18.6,17.1,140.8,154.7,126.3,129.1,138.3,119.5,11.7,16.4,6.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年１２月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
