規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.7,18.6,16.6,141.1,153.8,124.4,129.3,138.8,116.8,11.8,15,7.6
５人以上,"鉱業,採石業,砂利採取業",18.5,18.6,18.3,155.4,158.8,146,133.2,134.5,129.5,22.2,24.3,16.5
５人以上,建設業,20.1,20.4,19,173.5,177.5,156.1,153.1,155.4,143.1,20.4,22.1,13
５人以上,製造業,19.1,19.7,18,157.7,165.8,140.1,145.7,152.5,131,12,13.3,9.1
５人以上,電気・ガス・熱供給・水道業,19,19.1,18.4,160.9,162.6,152.6,144.3,145.3,139.4,16.6,17.3,13.2
５人以上,情報通信業,18.8,19.1,18.1,160.7,164.9,150.7,144,147.2,136.5,16.7,17.7,14.2
５人以上,"運輸業,郵便業",18.7,19.3,17.1,159.2,169,132.4,139.6,145.6,123.2,19.6,23.4,9.2
５人以上,"卸売業,小売業",18,18.8,17,141.3,153.2,125.3,131.7,141.4,118.7,9.6,11.8,6.6
５人以上,"金融業,保険業",18.4,19,17.8,150.8,160.8,140.5,133.7,140.3,126.9,17.1,20.5,13.6
５人以上,"不動産業,物品賃貸業",19,19.5,18.2,156.3,162.7,144.7,140.7,145.1,132.7,15.6,17.6,12
５人以上,"学術研究,専門・技術サービス業",19,19.4,18.4,159.1,164.8,150.3,143.2,147.2,137.1,15.9,17.6,13.2
５人以上,"宿泊業,飲食サービス業",13,14,12.2,86.4,101.8,74.2,81.1,93.2,71.5,5.3,8.6,2.7
５人以上,"生活関連サービス業,娯楽業",16.7,17.2,16.3,124,134.6,116.5,117.4,126.3,111.1,6.6,8.3,5.4
５人以上,"教育,学習支援業",14.4,14.5,14.2,102.4,103.9,100.7,96.1,97.1,94.9,6.3,6.8,5.8
５人以上,"医療,福祉",16.9,17.1,16.8,127.5,135.2,124.6,122.1,128.2,119.8,5.4,7,4.8
５人以上,複合サービス事業,18.3,18.7,17.6,143,153.1,127.8,134.3,141.8,123,8.7,11.3,4.8
５人以上,サービス業（他に分類されないもの）,17.9,19,16.7,140.8,155.5,123.6,129.1,139.4,117,11.7,16.1,6.6
30人以上,調査産業計,18.1,18.7,17.1,146.8,157.1,131.7,133.2,140.6,122.4,13.6,16.5,9.3
30人以上,"鉱業,採石業,砂利採取業",18.5,18.6,18.3,155.4,158.8,146,133.2,134.5,129.5,22.2,24.3,16.5
30人以上,建設業,19.8,20,18.6,173.7,176.8,156.9,150.9,152.5,142.2,22.8,24.3,14.7
30人以上,製造業,19,19.5,18,160.1,167,144.6,146.1,151.8,133.3,14,15.2,11.3
30人以上,電気・ガス・熱供給・水道業,18.8,18.9,18.1,159.4,161.4,149.8,142.1,143.4,135.9,17.3,18,13.9
30人以上,情報通信業,18.8,19.1,18.1,161.4,165.4,151.8,144.1,147.1,137.1,17.3,18.3,14.7
30人以上,"運輸業,郵便業",18.8,19.2,17.4,160.8,170,135.3,140.4,145.7,125.7,20.4,24.3,9.6
30人以上,"卸売業,小売業",18.6,19.1,17.8,149.1,158.7,134.8,137.4,144.9,126.2,11.7,13.8,8.6
30人以上,"金融業,保険業",18.4,19,17.8,153,162.2,142.9,133.6,139.7,126.9,19.4,22.5,16
30人以上,"不動産業,物品賃貸業",18.9,19.3,18.3,154.8,160.1,145.8,138.2,141.6,132.5,16.6,18.5,13.3
30人以上,"学術研究,専門・技術サービス業",18.9,19.3,18.2,159.3,165.3,150.5,142.4,146.5,136.3,16.9,18.8,14.2
30人以上,"宿泊業,飲食サービス業",13.3,14.4,12.4,94.1,110,80.6,86.9,99,76.7,7.2,11,3.9
30人以上,"生活関連サービス業,娯楽業",16.2,17,15.6,119.9,135.2,107.8,111.2,124.4,100.7,8.7,10.8,7.1
30人以上,"教育,学習支援業",14.7,14.7,14.8,106.9,106.7,107.1,99.8,99.8,99.7,7.1,6.9,7.4
30人以上,"医療,福祉",17.3,17.2,17.4,133.2,136.2,131.8,126.9,128.8,126,6.3,7.4,5.8
30人以上,複合サービス事業,18.7,18.8,18.4,146.7,154.9,123.6,134.8,141.4,116.2,11.9,13.5,7.4
30人以上,サービス業（他に分類されないもの）,17.8,18.9,16.7,139.5,154.1,123.7,128.1,138.4,117,11.4,15.7,6.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年１１月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
