規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8006172,4521072,3485100,115071,51704,63367,114235,56171,58064,8007008,4516605,3490403,24.6,14.2,38.1
５人以上,"鉱業,採石業,砂利採取業",1417,1031,386,40,28,12,41,28,13,1416,1031,385,1.1,1.1,1
５人以上,建設業,400259,327018,73241,2151,1875,276,2315,1831,484,400095,327062,73033,3.1,1.9,8.4
５人以上,製造業,562252,384909,177343,4539,2142,2397,4443,2809,1634,562348,384242,178106,12,4.3,28.6
５人以上,電気・ガス・熱供給・水道業,26838,22437,4401,141,119,22,59,44,15,26920,22512,4408,2,2,2.1
５人以上,情報通信業,870765,615187,255578,7971,5024,2947,10583,7492,3091,868153,612719,255434,4,1.6,9.7
５人以上,"運輸業,郵便業",462435,341438,120997,4227,2277,1950,5787,3910,1877,460875,339805,121070,12.8,10.3,19.8
５人以上,"卸売業,小売業",1656811,948393,708418,18451,9622,8829,19441,9151,10290,1655821,948864,706957,26.2,14.9,41.5
５人以上,"金融業,保険業",396903,200856,196047,1489,739,750,3827,1755,2072,394565,199840,194725,6.8,1.7,12.1
５人以上,"不動産業,物品賃貸業",219925,141731,78194,2813,1460,1353,2710,1403,1307,220028,141788,78240,13,11,16.6
５人以上,"学術研究,専門・技術サービス業",390013,232946,157067,4728,2574,2154,3768,1887,1881,390973,233633,157340,6.7,3.3,11.8
５人以上,"宿泊業,飲食サービス業",595360,258871,336489,20717,8342,12375,21990,9637,12353,594087,257576,336511,77.7,65.3,87.2
５人以上,"生活関連サービス業,娯楽業",237685,96563,141122,3162,981,2181,4177,1978,2199,236670,95566,141104,35.2,24.8,42.2
５人以上,"教育,学習支援業",409421,209833,199588,11283,5888,5395,9549,3638,5911,411155,212083,199072,43.3,37,49.9
５人以上,"医療,福祉",784540,211449,573091,14385,3611,10774,9195,2942,6253,789730,212118,577612,35,25.8,38.4
５人以上,複合サービス事業,36639,21666,14973,765,399,366,279,172,107,37125,21893,15232,16.6,5.7,32.1
５人以上,サービス業（他に分類されないもの）,954909,506744,448165,18209,6623,11586,16071,7494,8577,957047,505873,451174,28.8,15.8,43.5
30人以上,調査産業計,5620957,3308346,2312611,73436,33321,40115,70051,35167,34884,5624342,3306500,2317842,18.6,10.2,30.4
30人以上,"鉱業,採石業,砂利採取業",1417,1031,386,40,28,12,41,28,13,1416,1031,385,1.1,1.1,1
30人以上,建設業,264441,223178,41263,923,647,276,1476,992,484,263888,222833,41055,1.5,1,4.5
30人以上,製造業,412117,287237,124880,2828,1733,1095,3671,2351,1320,411274,286619,124655,10.3,3.7,25.4
30人以上,電気・ガス・熱供給・水道業,22222,18303,3919,141,119,22,59,44,15,22304,18378,3926,2,2,2.3
30人以上,情報通信業,765294,541388,223906,7327,4640,2687,9676,6639,3037,762945,539389,223556,3.7,1.6,8.9
30人以上,"運輸業,郵便業",390816,286001,104815,3470,1768,1702,4746,2869,1877,389540,284900,104640,12.4,10.1,18.5
30人以上,"卸売業,小売業",1032930,618253,414677,8673,4827,3846,9029,4891,4138,1032574,618189,414385,17.1,7.7,31.1
30人以上,"金融業,保険業",323933,168316,155617,1397,739,658,3388,1617,1771,321942,167438,154504,6.3,1.2,11.7
30人以上,"不動産業,物品賃貸業",151424,95228,56196,2032,1040,992,1549,902,647,151907,95366,56541,14,12.7,16.3
30人以上,"学術研究,専門・技術サービス業",276383,161135,115248,3468,1529,1939,2921,1364,1557,276930,161300,115630,5.5,3.3,8.5
30人以上,"宿泊業,飲食サービス業",185037,84561,100476,7304,2687,4617,4851,1844,3007,187490,85404,102086,67,52.3,79.4
30人以上,"生活関連サービス業,娯楽業",129063,55989,73074,586,185,401,1000,430,570,128649,55744,72905,31,18.1,40.9
30人以上,"教育,学習支援業",318224,172030,146194,9957,5331,4626,8359,3426,4933,319822,173935,145887,37.9,32.3,44.5
30人以上,"医療,福祉",519360,168661,350699,8053,1853,6200,4852,1781,3071,522561,168733,353828,29,23.5,31.5
30人以上,複合サービス事業,23524,16925,6599,651,285,366,213,172,41,23962,17038,6924,13.2,5.3,32.7
30人以上,サービス業（他に分類されないもの）,804772,410110,394662,16586,5910,10676,14220,5817,8403,807138,410203,396935,30.5,17,44.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年１２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
