規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8021181,4551525,3469656,106558,54504,52054,148159,70129,78030,7979580,4535900,3443680,23.7,13.6,37
５人以上,"鉱業,採石業,砂利採取業",1465,1110,355,8,7,1,14,8,6,1459,1109,350,0.5,0.5,0.3
５人以上,建設業,402282,327047,75235,2568,1976,592,3501,2303,1198,401349,326720,74629,2.9,1.7,8.1
５人以上,製造業,570330,387001,183329,4130,2456,1674,5523,3184,2339,568937,386273,182664,12.6,4.6,29.6
５人以上,電気・ガス・熱供給・水道業,26768,22278,4490,240,88,152,74,58,16,26934,22308,4626,2.1,2.1,2.1
５人以上,情報通信業,877634,621091,256543,7361,4924,2437,9891,6752,3139,875104,619263,255841,3.9,1.6,9.4
５人以上,"運輸業,郵便業",464973,338351,126622,3384,2213,1171,5117,2864,2253,463240,337700,125540,13.2,11,19.1
５人以上,"卸売業,小売業",1660397,945992,714405,24174,13746,10428,20358,9759,10599,1664213,949979,714234,25.8,14.2,41.3
５人以上,"金融業,保険業",398400,202267,196133,3455,1743,1712,3831,1599,2232,398024,202411,195613,7,1.5,12.7
５人以上,"不動産業,物品賃貸業",223148,143251,79897,2631,1801,830,4197,1616,2581,221582,143436,78146,12.8,10.5,17
５人以上,"学術研究,専門・技術サービス業",391971,235688,156283,4447,1891,2556,6773,4077,2696,389645,233502,156143,6.7,3.1,12
５人以上,"宿泊業,飲食サービス業",587818,263415,324403,16086,6769,9317,33153,16082,17071,570751,254102,316649,75.7,62.6,86.3
５人以上,"生活関連サービス業,娯楽業",234191,99885,134306,3803,1245,2558,3813,1534,2279,234181,99596,134585,33.6,22,42.1
５人以上,"教育,学習支援業",412280,215832,196448,6019,3694,2325,17787,7561,10226,400512,211965,188547,40.9,35.4,47.1
５人以上,"医療,福祉",786901,210904,575997,11713,3925,7788,11812,3916,7896,786802,210913,575889,33.2,25.3,36
５人以上,複合サービス事業,37014,22123,14891,82,45,37,194,76,118,36902,22092,14810,16.8,7.4,31
５人以上,サービス業（他に分類されないもの）,945609,515290,430319,16457,7981,8476,22121,8740,13381,939945,514531,425414,27.5,14.7,42.9
30人以上,調査産業計,5648203,3345618,2302585,66741,35921,30820,88609,43257,45352,5626335,3338282,2288053,18,10.1,29.5
30人以上,"鉱業,採石業,砂利採取業",1465,1110,355,8,7,1,14,8,6,1459,1109,350,0.5,0.5,0.3
30人以上,建設業,265814,223430,42384,1671,1427,244,1537,1299,238,265948,223558,42390,1.3,0.9,3.9
30人以上,製造業,420890,287704,133186,3425,1976,1449,4956,2911,2045,419359,286769,132590,11.8,4.4,28
30人以上,電気・ガス・熱供給・水道業,22542,18545,3997,108,88,20,74,58,16,22576,18575,4001,2.1,2,2.5
30人以上,情報通信業,769430,545676,223754,6874,4554,2320,8559,6131,2428,767745,544099,223646,3.4,1.5,7.9
30人以上,"運輸業,郵便業",393020,284570,108450,2793,2079,714,4046,2163,1883,391767,284486,107281,12.8,10.8,18.2
30人以上,"卸売業,小売業",1038086,621328,416758,11108,7191,3917,10076,5220,4856,1039118,623299,415819,17,7.5,31.1
30人以上,"金融業,保険業",325581,169736,155845,2625,1469,1156,3042,1497,1545,325164,169708,155456,6.7,1.3,12.5
30人以上,"不動産業,物品賃貸業",151781,95737,56044,1592,1001,591,1988,964,1024,151385,95774,55611,14.5,12.6,17.7
30人以上,"学術研究,専門・技術サービス業",279368,165922,113446,3238,1231,2007,6010,3516,2494,276596,163637,112959,5.4,3.1,8.7
30人以上,"宿泊業,飲食サービス業",189786,89558,100228,5212,2510,2702,5030,2344,2686,189968,89724,100244,64.3,49,78
30人以上,"生活関連サービス業,娯楽業",130029,59871,70158,2130,973,1157,1966,571,1395,130193,60273,69920,33.6,19.5,45.7
30人以上,"教育,学習支援業",320330,179002,141328,4296,2425,1871,14917,6158,8759,309709,175269,134440,34.6,30.8,39.6
30人以上,"医療,福祉",521750,170477,351273,6608,2113,4495,7396,3027,4369,520962,169563,351399,27.1,23.5,28.9
30人以上,複合サービス事業,23751,17475,6276,82,45,37,88,76,12,23745,17444,6301,14.5,8.4,31.5
30人以上,サービス業（他に分類されないもの）,794580,415477,379103,14971,6832,8139,18910,7314,11596,790641,414995,375646,29.1,15.8,43.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年８月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
