規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7920127,4550891,3369236,485153,261701,223452,348173,203262,144911,8057107,4609330,3447777,23.4,13.2,37
５人以上,"鉱業,採石業,砂利採取業",1478,1076,402,50,31,19,52,49,3,1476,1058,418,1.6,1.8,1.2
５人以上,建設業,386572,320155,66417,23231,18482,4749,15593,13750,1843,394210,324887,69323,2.8,1.4,9.1
５人以上,製造業,568589,394680,173909,21241,14011,7230,15886,11630,4256,573944,397061,176883,10,3.8,24
５人以上,電気・ガス・熱供給・水道業,26104,21933,4171,2185,1900,285,1416,1229,187,26873,22604,4269,1.9,1.7,2.5
５人以上,情報通信業,854329,608083,246246,61237,37890,23347,29003,21750,7253,886563,624223,262340,3.8,1.3,9.9
５人以上,"運輸業,郵便業",462345,343865,118480,23527,14030,9497,14354,10036,4318,471518,347859,123659,12.4,10.4,18
５人以上,"卸売業,小売業",1657150,943816,713334,72873,41250,31623,57954,35327,22627,1672069,949739,722330,24.8,13.1,40.4
５人以上,"金融業,保険業",395061,202364,192697,27011,16303,10708,18036,11605,6431,404036,207062,196974,6.9,1.4,12.7
５人以上,"不動産業,物品賃貸業",217353,139478,77875,17844,11671,6173,10268,7422,2846,224929,143727,81202,14.2,10.3,21.1
５人以上,"学術研究,専門・技術サービス業",388915,250298,138617,17431,10460,6971,13346,8541,4805,393000,252217,140783,7.4,3.8,13.8
５人以上,"宿泊業,飲食サービス業",592120,264417,327703,34812,15727,19085,40609,18575,22034,586323,261569,324754,74.3,58.5,87
５人以上,"生活関連サービス業,娯楽業",235524,97184,138340,16734,7719,9015,13418,5801,7617,238840,99102,139738,38,26.9,45.9
５人以上,"教育,学習支援業",383923,200610,183313,63327,33991,29336,45885,25692,20193,401365,208909,192456,43.3,38.8,48.2
５人以上,"医療,福祉",761691,210416,551275,62278,16311,45967,32537,10050,22487,791432,216677,574755,32.2,24.8,35
５人以上,複合サービス事業,36675,22463,14212,2849,1721,1128,2375,1668,707,37149,22516,14633,20,9.3,36.4
５人以上,サービス業（他に分類されないもの）,952298,530053,422245,38523,20204,18319,37441,20137,17304,953380,530120,423260,26.9,14.6,42.4
30人以上,調査産業計,5566246,3354899,2211347,362942,208469,154473,249443,156766,92677,5679745,3406602,2273143,17.7,10,29.3
30人以上,"鉱業,採石業,砂利採取業",1478,1076,402,50,31,19,52,49,3,1476,1058,418,1.6,1.8,1.2
30人以上,建設業,252804,216091,36713,16820,13699,3121,13156,11891,1265,256468,217899,38569,1.4,0.9,4
30人以上,製造業,417697,293275,124422,18794,12552,6242,13072,9733,3339,423419,296094,127325,9.7,3.6,23.7
30人以上,電気・ガス・熱供給・水道業,22686,18942,3744,1758,1473,285,1416,1229,187,23028,19186,3842,2.2,2,2.8
30人以上,情報通信業,751233,535643,215590,56387,35296,21091,27468,20709,6759,780152,550230,229922,3.5,1.3,8.9
30人以上,"運輸業,郵便業",390283,291537,98746,22295,13317,8978,12975,8876,4099,399603,295978,103625,12.2,10.4,17.3
30人以上,"卸売業,小売業",1034963,631012,403951,52425,32118,20307,36704,25050,11654,1050684,638080,412604,16.1,7.4,29.4
30人以上,"金融業,保険業",323564,173297,150267,23749,14862,8887,15997,10679,5318,331316,177480,153836,6.3,1.4,12.1
30人以上,"不動産業,物品賃貸業",147946,95054,52892,10719,6661,4058,6326,4389,1937,152339,97326,55013,14.5,12.9,17.2
30人以上,"学術研究,専門・技術サービス業",271936,178328,93608,15164,9111,6053,9077,6256,2821,278023,181183,96840,5.4,2.8,10.4
30人以上,"宿泊業,飲食サービス業",193723,91829,101894,9528,4123,5405,12895,6260,6635,190356,89692,100664,62.7,47.4,76.2
30人以上,"生活関連サービス業,娯楽業",130517,59295,71222,9352,4200,5152,8196,3431,4765,131673,60064,71609,35.5,21.6,47.2
30人以上,"教育,学習支援業",298157,165933,132224,51254,29780,21474,39916,23656,16260,309495,172057,137438,36.9,33.8,40.8
30人以上,"医療,福祉",502499,164109,338390,39252,13214,26038,18444,6530,11914,523307,170793,352514,26.5,22.8,28.3
30人以上,複合サービス事業,23715,17383,6332,1702,1204,498,1520,1163,357,23897,17424,6473,19.9,11.3,43
30人以上,サービス業（他に分類されないもの）,803045,422095,380950,33693,16828,16865,32229,16865,15364,804509,422058,382451,29.3,16.1,43.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年４月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
