規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.4,16.5,140.1,153.1,122.7,128.3,138.2,115.2,11.8,14.9,7.5
５人以上,"鉱業,採石業,砂利採取業",21,21.2,20.6,179.4,182.6,170.6,152,154.1,146.3,27.4,28.5,24.3
５人以上,建設業,19.8,19.9,19.2,171,174,156.2,150.3,151.7,143.2,20.7,22.3,13
５人以上,製造業,18.6,19.1,17.4,153.1,160.6,137,141.8,148.1,128.1,11.3,12.5,8.9
５人以上,電気・ガス・熱供給・水道業,19.6,19.7,18.9,167.7,169.2,160.5,150,151.2,144.5,17.7,18,16
５人以上,情報通信業,19.6,19.9,18.7,167.2,172,155.2,149,152.6,140,18.2,19.4,15.2
５人以上,"運輸業,郵便業",17.3,18.4,14.2,146.8,159.5,111.1,129.3,138.5,103.5,17.5,21,7.6
５人以上,"卸売業,小売業",17.4,18.3,16.3,137.2,150.3,119.8,127.8,138.6,113.4,9.4,11.7,6.4
５人以上,"金融業,保険業",19.5,20.1,19,159.5,171.5,147.4,142.2,150,134.3,17.3,21.5,13.1
５人以上,"不動産業,物品賃貸業",19,19.5,18.1,156.2,162.6,144.5,140.4,144.9,132.2,15.8,17.7,12.3
５人以上,"学術研究,専門・技術サービス業",19.2,19.4,19,161.5,166.5,154.1,143.4,146.2,139.4,18.1,20.3,14.7
５人以上,"宿泊業,飲食サービス業",12.1,13.1,11.3,76.9,91.9,65.1,73.7,86.5,63.6,3.2,5.4,1.5
５人以上,"生活関連サービス業,娯楽業",15.2,15.5,15,115.8,126.4,108,109.3,116.7,103.8,6.5,9.7,4.2
５人以上,"教育,学習支援業",15.2,15.2,15.2,110.9,111.7,110,104.4,104.6,104.1,6.5,7.1,5.9
５人以上,"医療,福祉",17,17.7,16.8,127.5,138.6,123.2,121.8,131.2,118.2,5.7,7.4,5
５人以上,複合サービス事業,19.4,19.4,19.4,156.2,165.9,140.4,146.4,153.6,134.7,9.8,12.3,5.7
５人以上,サービス業（他に分類されないもの）,18.2,18.9,17.3,142.6,154.9,127.9,131.1,139.9,120.6,11.5,15,7.3
30人以上,調査産業計,18,18.7,17.1,146.5,157,130.9,132.8,140.5,121.5,13.7,16.5,9.4
30人以上,"鉱業,採石業,砂利採取業",21,21.2,20.6,179.4,182.6,170.6,152,154.1,146.3,27.4,28.5,24.3
30人以上,建設業,19.8,19.9,19.4,175,177.1,163.1,150.7,151.3,147.4,24.3,25.8,15.7
30人以上,製造業,18.6,19.2,17.4,156.6,163.6,140.7,143.1,149.1,129.5,13.5,14.5,11.2
30人以上,電気・ガス・熱供給・水道業,19.4,19.5,18.7,165,166.8,155.7,147,148.4,139.9,18,18.4,15.8
30人以上,情報通信業,19.5,19.8,18.8,167,171.1,156.7,148.4,151.4,140.8,18.6,19.7,15.9
30人以上,"運輸業,郵便業",17,18.1,13.7,145.3,158.4,107.3,127,136.3,99.8,18.3,22.1,7.5
30人以上,"卸売業,小売業",18,18.6,17,144.1,154.1,128.6,132.7,140.8,120,11.4,13.3,8.6
30人以上,"金融業,保険業",19.6,20.1,19,162.6,173.5,150.6,142.7,149.8,135,19.9,23.7,15.6
30人以上,"不動産業,物品賃貸業",18.8,19.2,18.1,153.2,158,144.7,137.4,140.8,131.4,15.8,17.2,13.3
30人以上,"学術研究,専門・技術サービス業",19.4,19.5,19.3,165.2,169.1,159.3,145.6,147.2,143.2,19.6,21.9,16.1
30人以上,"宿泊業,飲食サービス業",12.4,13.3,11.5,83.8,97.5,71.4,80.1,91.9,69.5,3.7,5.6,1.9
30人以上,"生活関連サービス業,娯楽業",15.1,16.1,14.2,116.4,133.8,101.6,107.5,121,96,8.9,12.8,5.6
30人以上,"教育,学習支援業",15.8,15.7,15.9,117.6,116.7,118.9,110.5,109.5,111.9,7.1,7.2,7
30人以上,"医療,福祉",17.7,18.2,17.5,134.6,144.5,129.7,127.6,135.9,123.5,7,8.6,6.2
30人以上,複合サービス事業,19.3,18.9,20.4,158.8,165.6,139.4,145.5,150.8,130.5,13.3,14.8,8.9
30人以上,サービス業（他に分類されないもの）,18.1,18.9,17.2,140.5,153.4,126.9,129.4,138.6,119.7,11.1,14.8,7.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年３月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
