一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
363,江戸川区西小岩3-5,35.735138,139.874329,JGD2011,都道市川四つ木線（奥戸街道）,b,2009-12-02,2009-12-03,4,2,3.0 ,1.2,69,67
364,江戸川区北小岩3-6,35.737469,139.890579,JGD2011,都道市川四つ木線（蔵前橋通り）,c,2009-12-02,2009-12-03,4,4,4.0 ,1.2,71,68
365,江戸川区東小岩3-20,35.732632,139.892456,JGD2011,国道14号線（千葉街道）,c,2009-12-14,2009-12-15,3,2,2.0 ,1.2,65,61
366,江戸川区南小岩8-20,35.732651,139.885925,JGD2011,都道王子金町江戸川線（柴又街道）,c,2009-12-02,2009-12-03,4,2,2.0 ,1.2,69,66
367,江戸川区南小岩3-28,35.727451,139.887772,JGD2011,都道王子金町江戸川線（柴又街道）,c,2009-12-02,2009-12-03,4,2,1.0 ,1.2,68,66
368,江戸川区北小岩5-34,35.739582,139.891663,JGD2011,都道江戸川堤防線（岩槻通り）,a,2009-12-14,2009-12-15,4,2,1.0 ,1.2,69,64
369,江戸川区上篠崎2-25,35.711166,139.906723,JGD2011,都道江戸川堤防線（篠崎街道）,a,2009-12-14,2009-12-15,4,2,4.0 ,1.2,63,57
370,江戸川区西小岩3-5,35.735138,139.874329,JGD2011,市川四つ木線（奥戸街道）,B,2009-12-02,2009-12-03,4,2,3.3 ,1.2,69,67
371,江戸川区北小岩3-6,35.737469,139.890579,JGD2011,市川四つ木線（蔵前橋通り）,C,2009-12-02,2009-12-03,4,4,5.7 ,1.2,71,68
372,江戸川区東小岩3-20,35.732632,139.892456,JGD2011,一般国道14号（千葉街道）,C,2009-12-14,2009-12-15,3,2,2.8 ,1.2,65,61
373,江戸川区南小岩8-20,35.732651,139.885925,JGD2011,王子金町江戸川線（柴又街道）,C,2009-12-02,2009-12-03,4,2,2.4 ,1.2,69,66
374,江戸川区南小岩3-28,35.727451,139.887772,JGD2011,王子金町江戸川線（柴又街道）,C,2009-12-02,2009-12-03,4,2,1.3 ,1.2,68,66
375,江戸川区北小岩5-34,35.739582,139.891663,JGD2011,江戸川堤防線（岩槻通り）,A,2009-12-14,2009-12-15,4,2,1.2 ,1.2,69,64
376,江戸川区上篠崎2-25,35.711166,139.906723,JGD2011,江戸川堤防線（篠崎街道）,A,2009-12-14,2009-12-15,4,2,5.6 ,1.2,63,57
