一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
61,新宿区中落合1-3,35.716949,139.692093,JGD2011,都道千代田練馬田無線(新目白通り),c,2010-03-02,2010-03-05,4,4,0.5 ,1.2 ,74,73
62,新宿区神楽坂6-58,35.702477,139.736923,JGD2011,都道飯田橋石神井新座線(早稲田通り),c,2010-02-23,2010-02-26,4,1,0.3 ,1.2 ,66,64
63,新宿区西早稲田1-4,35.709278,139.717209,JGD2011,都道飯田橋石神井新座線(早稲田通り),c,2010-03-02,2010-03-05,4,4,0.5 ,1.2 ,69,67
64,新宿区高田馬場4-13,35.712811,139.700867,JGD2011,都道飯田橋石神井新座線(早稲田通り),c,2010-03-02,2010-03-05,4,2,0.4 ,1.2 ,71,72
65,新宿区西早稲田2-14,35.708271,139.711517,JGD2011,都道飯田橋石神井新座線補(諏訪通り),b,2010-03-02,2010-03-05,4,4,0.3 ,1.2 ,68,66
66,新宿区余丁町4-15,35.695473,139.716187,JGD2011,都道新宿両国線(余丁町通り),c,2010-02-23,2010-02-26,4,2,0.4 ,1.2 ,66,64
67,新宿区富久町8-25,35.691345,139.718140,JGD2011,都道新宿両国線(靖国通り),c,2010-02-23,2010-02-26,4,4,0.4 ,1.2 ,69,68
68,新宿区新宿5-16,35.692585,139.706238,JGD2011,都道新宿両国線(靖国通り),c,2010-02-23,2010-02-26,4,10,0.4 ,1.2 ,70,67
69,新宿区西新宿8-14,35.695782,139.692017,JGD2011,都道東京所沢線(青梅街道),c,2010-03-02,2010-03-05,4,4,5.2 ,1.2 ,67,66
70,新宿区新宿1-7,35.688854,139.710388,JGD2011,区道41-900(新宿通り),c,2010-02-23,2010-02-26,5,4,0.4 ,1.2 ,69,67
71,新宿区市谷本村町7-3,35.695076,139.724976,JGD2011,都道環状3号線(外苑東通り),b,2010-02-23,2010-02-26,4,4,0.5 ,1.2 ,69,66
72,新宿区左門町13,35.686466,139.719818,JGD2011,都道環状3号線(外苑東通り),c,2010-02-23,2010-02-26,4,4,0.4 ,1.2 ,68,66
73,新宿区高田馬場2-1,35.711758,139.709824,JGD2011,都道芝新宿王子線(明治通り),c,2010-03-02,2010-03-05,4,4,0.4 ,1.2 ,74,75
74,新宿区納戸町36,35.696926,139.733063,JGD2011,区道34-191,a,2010-02-23,2010-02-26,6,1,0.0 ,1.2 ,62,56
75,新宿区大久保3-1,35.704975,139.707657,JGD2011,都道芝新宿王子線(明治通り),c,2010-03-02,2010-03-05,4,4,0.3 ,1.2 ,76,75
76,新宿区西早稲田2-14,35.708271,139.711517,JGD2011,飯田橋石神井新座線,B,2010-03-08,2010-03-09,4,4,3.5 ,1.2 ,67,61
77,新宿区余丁町3,35.695190,139.716339,JGD2011,新宿両国線,C,2010-03-08,2010-03-09,4,4,6.0 ,1.2 ,64,62
78,新宿区本塩町9,35.688644,139.729568,JGD2011,外濠環状線,C,2010-03-08,2010-03-09,4,5,7.5 ,1.2 ,67,62
79,文京区本駒込6-5,35.730930,139.742691,JGD2011,一般国道17号,C,2009-11-25,2009-11-26,3,6,7.5 ,1.2 ,68,65
80,文京区関口1-20,35.709316,139.733521,JGD2011,千代田練馬田無線(2)／高速5号池袋線,C,2009-11-25,2009-11-26,4,9,5.4 ,1.2 ,69,68
81,文京区弥生1-1,35.716991,139.760361,JGD2011,環状3号線（2）,A,2009-11-25,2009-11-26,4,2,3.5 ,1.2 ,69,67
82,文京区白山3-6,35.720833,139.740570,JGD2011,小石川西巣鴨線,C,2009-11-25,2009-11-26,4,2,6.1 ,1.2 ,67,64
83,文京区千駄木3-34,35.725880,139.763107,JGD2011,秋葉原雑司ヶ谷線,C,2009-11-25,2009-11-26,4,2,4.9 ,1.2 ,71,70
84,文京区湯島3-13,35.704529,139.769531,JGD2011,神田白山線（2）,C,2009-12-01,2009-12-02,4,4,3.3 ,1.2 ,69,67
85,文京区千駄木3-48,35.729694,139.762695,JGD2011,駒込宮地線,C,2009-11-25,2009-11-26,4,4,5.9 ,1.2 ,70,67
86,文京区千駄木5-41,35.728130,139.757050,JGD2011,白山小台線,C,2009-11-25,2009-11-26,4,2,3.8 ,1.2 ,65,62
87,台東区駒形1-4,35.707001,139.794510,JGD2011,国道６号（江戸通り）,c,2010-01-26,2010-01-29,3,4,7.4 ,1.2 ,66,63
88,台東区台東1-34,35.702209,139.778748,JGD2011,都道315号御徒町小岩線(蔵前橋通り),c,2010-01-26,2010-01-29,4,4,4.6 ,1.2 ,71,69
89,台東区小島1-5,35.704075,139.781601,JGD2011,特別区道台第53号(清洲橋通り),c,2010-01-26,2010-01-29,5,4,4.7 ,1.2 ,69,67
90,台東区駒形1-4,35.707001,139.794510,JGD2011,国道6号,C,2010-01-26,2010-01-27,3,4,7.4 ,1.2 ,65,63
91,台東区台東1-34,35.702209,139.778748,JGD2011,都道315号,C,2010-01-26,2010-01-27,4,4,4.6 ,1.2 ,70,69
92,台東区小島1-5,35.704075,139.781601,JGD2011,特別区道台第53号,C,2010-01-26,2010-01-27,5,4,4.7 ,1.2 ,69,66
93,墨田区東向島1-28,35.718975,139.813736,JGD2011,国道6号(水戸街道),c,2009-09-07,2009-09-11,3,4,3.0 ,2.0 ,70,68
94,墨田区墨田4-61,35.729778,139.826065,JGD2011,国道6号(水戸街道),c,2009-09-07,2009-09-11,3,4,4.0 ,1.2 ,72,71
95,墨田区東向島3-17,35.725143,139.814987,JGD2011,王子千住南砂線(明治通り),c,2009-09-14,2009-09-18,4,4,4.0 ,1.2 ,71,70
96,墨田区東向島6-6,35.721504,139.819626,JGD2011,王子千住南砂線(明治通り),c,2009-09-14,2009-09-18,4,4,4.0 ,2.0 ,69,67
97,墨田区江東橋1-7,35.694637,139.810318,JGD2011,国道14号(京葉道路),c,2009-09-28,2009-10-02,3,4,5.0 ,1.2 ,71,68
98,墨田区緑2-13,35.694546,139.800995,JGD2011,国道14号(京葉道路),c,2009-09-28,2009-10-02,3,4,5.0 ,1.2 ,73,71
99,墨田区横網2-3 横網町公園 ,35.699745,139.796921,JGD2011,御徒町小岩線(蔵前橋通り),b,2009-10-19,2009-10-23,4,4,3.0 ,1.2 ,70,66
100,墨田区太平1-1 法恩寺橋児童遊園 ,35.700741,139.808640,JGD2011,御徒町小岩線(蔵前橋通り),c,2009-10-19,2009-10-23,4,4,3.0 ,1.2 ,70,67
101,墨田区菊川3-16,35.688679,139.806351,JGD2011,環状3号線(三ツ目通り),c,2009-10-26,2009-10-30,4,4,3.0 ,1.2 ,69,69
102,墨田区石原1-1,35.698833,139.797623,JGD2011,上野月島線,C,2009-12-08,2009-12-09,4,4,4.9 ,1.2 ,66,63
103,墨田区石原4-26,35.700996,139.806839,JGD2011,御徒町小岩線,C,2009-12-08,2009-12-09,4,4,3.7 ,1.2 ,70,68
104,墨田区業平3-4,35.706112,139.813980,JGD2011,深川吾嬬線,C,2009-12-08,2009-12-09,4,4,4.8 ,1.2 ,69,66
105,墨田区向島2-13,35.715195,139.808823,JGD2011,吾妻橋伊興町線,B,2009-12-08,2009-12-09,4,6,5.5 ,1.2 ,65,62
106,墨田区堤通1-18,35.726112,139.812149,JGD2011,吾妻橋伊興町線,C,2009-12-08,2009-12-09,4,4,2.0 ,1.2 ,69,65
107,墨田区業平5-9,35.707909,139.817413,JGD2011,本郷亀戸線,C,2009-12-08,2009-12-09,4,4,2.2 ,1.2 ,70,65
108,墨田区業平1-12,35.708679,139.809845,JGD2011,本郷亀戸線,C,2009-12-08,2009-12-09,4,6,5.4 ,1.2 ,65,62
109,墨田区緑3-10,35.694279,139.805237,JGD2011,環状三号線,C,2009-12-08,2009-12-09,4,4,2.7 ,1.2 ,72,70
110,江東区亀戸4-14,35.701527,139.828720,JGD2011,都道放射14号（蔵前橋通り）,b,2009-10-20,2009-10-21,4,4,4.0 ,1.5 ,72,69
111,江東区亀戸7-39,35.696800,139.839569,JGD2011,国道14号（京葉道路）,c,2009-05-19,2009-05-20,3,6,5.0 ,2.1 ,72,70
112,江東区住吉2-28,35.688477,139.818192,JGD2011,都道放射31号（新大橋通り）,b,2009-05-25,2009-05-26,4,4,5.0 ,3.5 ,66,64
113,江東区大島3-16,35.689991,139.830032,JGD2011,都道放射31号（新大橋通り）,c,2009-05-20,2009-05-21,4,4,3.5 ,2.0 ,65,60
114,江東区北砂4-13,35.677395,139.829285,JGD2011,都道補助111号（清洲橋通り）,c,2009-05-12,2009-05-13,4,4,3.0 ,1.5 ,69,65
115,江東区南砂4-4,35.674950,139.827621,JGD2011,都道放射29号（葛西橋通り）,c,2009-05-11,2009-05-12,4,4,3.0 ,2.0 ,73,72
116,江東区永代2-31,35.673653,139.792633,JGD2011,都道放射16号（永代通り）,c,2009-06-10,2009-06-11,4,6,5.0 ,1.5 ,68,65
117,江東区東陽3-27,35.670174,139.815643,JGD2011,都道放射16号（永代通り）,c,2009-06-08,2009-06-09,4,6,6.0 ,1.7 ,69,67
118,江東区平野1-2,35.678173,139.798935,JGD2011,都道補助110号（清澄通り）,c,2009-05-27,2009-05-28,4,4,3.5 ,1.5 ,69,67
119,江東区東雲2-5,35.640823,139.799210,JGD2011,国道357号（湾岸道路）,c,2009-06-01,2009-06-02,3,4,4.0 ,1.5 ,72,71
120,江東区森下4-9,35.685005,139.805496,JGD2011,都道環状3号（三ツ目通り）,c,2009-05-26,2009-05-27,4,4,3.0 ,1.5 ,69,67
121,江東区枝川3-3,35.658913,139.808472,JGD2011,都道環状3号（三ツ目通り）,c,2009-06-04,2009-06-05,4,6,4.0 ,1.5 ,72,70
122,江東区枝川1-8,35.657528,139.802109,JGD2011,都道環状3号（三ツ目通り）,c,2009-06-02,2009-06-03,4,6,2.7 ,1.2 ,70,65
123,江東区東陽4-11,35.673092,139.817459,JGD2011,都道放射32号（四ツ目通り）,c,2009-06-09,2009-06-10,4,4,9.0 ,1.2 ,67,64
124,江東区大島3-4,35.692505,139.826523,JGD2011,都道補助116号（明治通り）,c,2009-05-18,2009-05-19,4,4,4.1 ,1.2 ,67,65
125,江東区大島6-7,35.691402,139.834503,JGD2011,都道環状4号（丸八通り）,b,2009-05-21,2009-05-22,4,4,5.1 ,2.0 ,65,61
126,江東区東砂2-12,35.683624,139.844009,JGD2011,都道補助144号（番所橋通り）,b,2009-05-13,2009-05-14,4,4,4.5 ,2.1 ,69,63
127,江東区大島7-30 (10F) ,35.693832,139.841415,JGD2011,高速7号小松川線,c,2009-05-14,2009-05-15,2,4,23.0 ,25.8 ,68,68
128,江東区枝川2-1 (10F) ,35.659821,139.805649,JGD2011,高速9号深川線,c,2009-06-03,2009-06-04,2,4,28.0 ,27.0 ,71,68
129,江東区千田16,35.682106,139.816254,JGD2011,深川吾嬬町線,C,2009-11-09,2009-11-10,4,4,2.0 ,1.2 ,67,63
130,江東区平野3-5,35.678860,139.806534,JGD2011,環状3号線,C,2009-11-09,2009-11-10,4,4,6.0 ,1.2 ,69,66
131,江東区枝川3-3,35.658913,139.808472,JGD2011,高速9号深川線／都道環状3号線,C,2009-11-09,2009-11-10,2,10,6.0 ,1.2 ,74,71
132,江東区豊洲3-4,35.657047,139.798447,JGD2011,環状3号線,C,2009-11-09,2009-11-10,4,6,10.0 ,1.2 ,67,63
133,江東区福住2-3,35.677292,139.794083,JGD2011,高速9号深川線／区道永代葛西橋線,C,2009-11-09,2009-11-10,2,10,4.5 ,1.2 ,67,63
134,品川区西五反田6-6,35.623085,139.717300,JGD2011,都道東京丸子横浜線（中原街道）,c,2009-05-12,2009-05-15,4,6,5.2 ,3.6 ,69,66
135,品川区八潮5-8,35.597027,139.751862,JGD2011,国道３５７号（湾岸道路）,b,2009-06-09,2009-06-12,3,4,35.0 ,1.2 ,62,60
136,品川区上大崎2-13,35.634651,139.717880,JGD2011,都道白金台等々力線（目黒通り）,c,2009-07-07,2009-07-10,4,5,5.0 ,1.5 ,68,66
137,品川区北品川3-10,35.616417,139.737625,JGD2011,都道環状六号線（山手通り）,c,2009-09-08,2009-09-11,4,4,5.5 ,2.3 ,67,64
138,品川区旗の台1-11,35.607334,139.702728,JGD2011,都道東京丸子横浜線（中原街道）,c,2009-10-20,2009-10-23,4,4,4.2 ,3.0 ,71,68
139,品川区上大崎3-14,35.632114,139.720078,JGD2011,都道北品川四谷線,b,2009-11-26,2009-12-02,4,5,7.4 ,1.7 ,70,67
140,品川区上大崎3-14,35.632114,139.720078,JGD2011,首都高速２号目黒線,b,2009-11-26,2009-12-02,2,4,15.0 ,8.0 ,70,66
141,品川区東大井3-18,35.600006,139.738266,JGD2011,国道１５号（第一京浜）,c,2009-12-15,2009-12-18,3,4,2.5 ,1.5 ,73,70
142,品川区東中延2-5,35.607838,139.713608,JGD2011,国道１号,c,2010-01-19,2010-01-22,3,6,2.7 ,2.7 ,73,70
143,品川区東品川3-1,35.616982,139.746597,JGD2011,都道日本橋芝浦大森線（海岸通り）,c,2010-02-02,2010-02-05,4,6,5.0 ,2.2 ,72,69
144,品川区荏原6-19,35.611637,139.705612,JGD2011,東京丸子横浜線,C,2009-10-27,2009-10-28,4,4,6.3 ,1.2 ,71,69
145,品川区上大崎1-23,35.632809,139.721313,JGD2011,北品川四谷線／高速2号目黒線,B,2009-10-27,2009-10-28,4,10,5.9 ,1.2 ,69,67
146,品川区東大井5-11,35.606873,139.738052,JGD2011,鮫洲大山線,C,2009-10-27,2009-10-28,4,2,3.5 ,1.2 ,70,66
147,目黒区下目黒2-20,35.632893,139.709885,JGD2011,都道白金台町等々力線（目黒通り）,c,2009-11-18,2009-12-03,4,5,3.5 ,1.2 ,72,71
148,目黒区碑文谷2-1,35.624920,139.688843,JGD2011,都道白金台町等々力線（目黒通り）,c,2009-11-18,2009-12-03,4,5,3.2 ,1.2 ,73,72
149,目黒区八雲2-9,35.615467,139.670166,JGD2011,都道白金台町等々力線（目黒通り）,b,2009-11-18,2009-12-03,4,5,4.3 ,1.2 ,70,68
150,目黒区中目黒3-9,35.639465,139.701340,JGD2011,都道環状６号線（山手通り）,c,2009-11-18,2009-12-03,4,4,5.5 ,1.2 ,68,66
151,目黒区東が丘1-6,35.626427,139.670532,JGD2011,古川橋二子玉川線（駒沢通り）,b,2009-11-18,2009-12-03,4,2,2.3 ,1.2 ,67,65
152,目黒区青葉台1-4,35.649414,139.697433,JGD2011,都道環状６号線（旧山手通り）,a,2009-11-18,2009-12-03,4,4,3.6 ,1.2 ,68,67
153,目黒区大橋2-24,35.651142,139.684937,JGD2011,国道246号線,C,2009-12-08,2009-12-09,3,10,4.7 ,1.2 ,74,74
154,目黒区八雲1-12,35.617100,139.672684,JGD2011,白金台町等々力線／高速3号渋谷線,B,2009-12-08,2009-12-09,4,6,4.5 ,1.2 ,69,67
155,目黒区東山1-4,35.646935,139.694885,JGD2011,環状6号線,C,2009-12-08,2009-12-09,4,4,5.7 ,1.2 ,77,77
156,目黒区柿の木坂2-4,35.625145,139.677933,JGD2011,環状7号線,B,2009-12-08,2009-12-09,4,6,3.9 ,1.2 ,71,69
157,目黒区五本木2-19,35.634598,139.690613,JGD2011,古川橋二子玉川線,B,2009-12-08,2009-12-09,4,2,3.4 ,1.2 ,69,68
158,目黒区目黒本町3-20,35.624226,139.697281,JGD2011,鮫洲大山線,B,2009-12-08,2009-12-09,4,2,3.5 ,1.2 ,67,66
159,大田区南蒲田3-2,35.554874,139.727783,JGD2011,主要地方道環状８号線（環八通り）,c,2010-02-03,2010-02-05,4,4,5.5 ,2.3 ,67,65
160,大田区西嶺町13,35.581436,139.681732,JGD2011,主要地方道環状８号線（環八通り）,b,2010-02-03,2010-02-05,4,6,3.3 ,2.3 ,71,68
161,大田区南千束1-33,35.601444,139.693100,JGD2011,主要地方道東京丸子横浜線（中原街道）,b,2010-02-03,2010-02-05,4,6,4.7 ,2.5 ,70,69
162,大田区田園調布1-10,35.586781,139.671829,JGD2011,主要地方道東京丸子横浜線（中原街道）,b,2010-02-03,2010-02-05,4,4,4.7 ,2.8 ,73,71
163,大田区南馬込5-42,35.585648,139.705750,JGD2011,一般国道1号,B,2010-01-26,2010-01-27,3,6,2.5 ,2.4 ,70,66
164,大田区大森中2-1,35.568119,139.730362,JGD2011,一般国道15号,C,2010-01-26,2010-01-27,3,4,4.8 ,2.1 ,72,70
165,大田区西糀谷3-9,35.555283,139.738342,JGD2011,一般国道131号,C,2010-01-19,2010-01-20,3,6,5.5 ,2.9 ,67,66
166,大田区山王4-13,35.588856,139.719299,JGD2011,環状7号線,B,2010-01-26,2010-01-27,4,4,4.7 ,2.1 ,72,71
167,大田区新蒲田1-14,35.559662,139.709015,JGD2011,環状8号線,C,2010-01-19,2010-01-20,4,4,6.4 ,2.5 ,67,64
168,大田区南千束3-32,35.599949,139.687881,JGD2011,東京丸子横浜線,B,2010-01-26,2010-01-27,4,4,4.7 ,2.5 ,69,68
169,大田区大森本町1-6,35.585587,139.736801,JGD2011,一般国道15号,C,2010-01-19,2010-01-20,3,9,7.3 ,2.1 ,66,63
170,大田区東六郷2-18,35.547951,139.716278,JGD2011,一般国道15号,C,2010-01-19,2010-01-20,3,4,4.7 ,2.6 ,72,71
171,大田区南蒲田3-2,35.554874,139.727783,JGD2011,環状8号線,C,2010-02-04,2010-02-05,4,4,5.5 ,2.3 ,67,65
172,大田区西嶺町13,35.581436,139.681732,JGD2011,環状8号線,B,2010-02-04,2010-02-05,4,6,3.3 ,2.3 ,71,68
173,世田谷区羽根木1-6,35.664577,139.660339,JGD2011,都道環状七号線（環七通り）,c,2009-05-12,2009-05-22,4,5,4.7 ,1.2 ,68,68
174,世田谷区太子堂1-4,35.646374,139.677002,JGD2011,国道246号線（玉川通り）,c,2009-05-26,2009-06-05,3,6,4.4 ,1.2 ,73,73
175,世田谷区上馬4-2,35.634846,139.663437,JGD2011,国道246号線（玉川通り）,c,2009-11-17,2009-11-27,3,6,3.4 ,1.2 ,73,75
