一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
570,稲城市矢野口432,35.640675,139.521408,JGD2011,都道川崎府中線（川崎街道）,c,2009-08-20,2009-08-20,4,4,6.0 ,1.2,69,-
571,稲城市大丸928-1,35.648172,139.492174,JGD2011,都道稲城日野線（川崎街道）,c,2009-08-20,2009-08-20,4,4,6.0 ,1.2,70,-
572,稲城市坂浜418,35.627499,139.487488,JGD2011,都道町田調布線（鶴川街道）,a,2009-08-20,2009-08-20,4,2,2.0 ,1.2,69,-
573,稲城市東長沼1735,35.637405,139.509216,JGD2011,都道町田調布線（鶴川街道）,b,2009-08-20,2009-08-20,4,2,4.0 ,1.2,67,-
574,稲城市百村2130,35.637875,139.493317,JGD2011,都道南多摩尾根幹線（尾根幹線）,b,2009-08-20,2009-08-20,4,2,5.0 ,1.2,64,-
575,稲城市若葉台2-17,35.621483,139.478241,JGD2011,都道町田調布線（鶴川街道）,b,2009-08-20,2009-08-20,4,2,5.0 ,1.2,62,-
576,稲城市若葉台4-32,35.628891,139.470459,JGD2011,都道南多摩尾根幹線（尾根幹線）,a,2009-08-20,2009-08-20,4,2,4.0 ,1.2,68,-
577,稲城市東長沼1362,35.643494,139.506638,JGD2011,都道川崎府中線（川崎街道）,b,2009-08-20,2009-08-21,4,4,6.0 ,1.2,68,66
578,稲城市大丸1173,35.649818,139.481720,JGD2011,都道稲城日野線（川崎街道）,c,2009-08-20,2009-08-21,4,4,6.0 ,1.2,69,66
579,稲城市大丸916,35.647591,139.490982,JGD2011,稲城日野線,C,2009-11-24,2009-11-25,4,2,1.9 ,1.2,69,66
580,稲城市矢野口,35.633862,139.514160,JGD2011,稲城読売ランド前停車場線,A,2009-11-24,2009-11-25,4,2,2.0 ,1.2,65,62
