項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8937,-,1998,-,1534,-,8002,-,7403,-,1063,-
0,0,0,0,0,調査世帯数,251,-,-,226,-,52,-,41,-,199,-,185,-,25,-
0,0,0,0,0,世帯人員,2.32,-,-,2.34,-,2.21,-,2.27,-,2.35,-,2.36,-,2.18,-
0,0,0,0,0,有業人員,0.4,-,-,0.39,-,0.29,-,0.3,-,0.43,-,0.41,-,0.49,-
0,0,0,0,0,世帯主平均年齢,73.4,-,-,73.6,-,72.9,-,73.1,-,73.6,-,73.7,-,72.3,-
1,0,0,0,0,受取,716421,-,-6.6,760103,-,479892,-,513990,-,775469,-,811111,-,349058,-
1,1,0,0,0,実収入,299419,100,-12.3,320718,100,198714,100,212316,100,324560,100,343185,100,120299,100
1,2,0,0,0,経常収入,292547,97.7,-11.5,313988,97.9,198294,99.8,211769,99.7,316076,97.4,335174,97.7,112226,93.3
1,3,0,0,0,勤め先収入,14921,5,81.5,15439,4.8,2311,1.2,3010,1.4,18069,5.6,18016,5.2,10560,8.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,3229,1.1,-24.7,2816,0.9,-,-,-,-,4035,1.2,3400,1,6696,5.6
1,6,0,0,0,うち女,3229,1.1,-24.7,2816,0.9,-,-,-,-,4035,1.2,3400,1,6696,5.6
1,4,0,0,0,他の世帯員収入,11692,3.9,197.1,12623,3.9,2311,1.2,3010,1.4,14034,4.3,14616,4.3,3864,3.2
1,3,0,0,0,事業・内職収入,7233,2.4,-14.2,7942,2.5,3854,1.9,4138,1.9,8077,2.5,8731,2.5,1271,1.1
1,4,0,0,0,家賃収入,3982,1.3,-33,4455,1.4,-,-,-,-,4976,1.5,5379,1.6,-,-
1,4,0,0,0,他の事業収入,278,0.1,-68.8,311,0.1,1394,0.7,1814,0.9,-,-,-,-,-,-
1,4,0,0,0,内職収入,2973,1,85.9,3175,1,2461,1.2,2323,1.1,3101,1,3352,1,1271,1.1
