項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7027,-,1821,-,244,-,908,-
0,0,0,0,0,調査世帯数,359,-,253,-,65,-,11,-,30,-
0,0,0,0,0,世帯人員,3.32,-,3.45,-,2.87,-,3.31,-,3.22,-
0,0,0,0,0,有業人員,1.6,-,1.62,-,1.64,-,1.39,-,1.49,-
0,0,0,0,0,世帯主平均年齢,48.7,-,50.5,-,45.5,-,44.7,-,41.6,-
1,0,0,0,0,受取,1003743,-,1053368,-,900175,-,557389,-,947466,-
1,1,0,0,0,実収入,466190,100,477013,100,436792,100,283449,100,490557,100
1,2,0,0,0,経常収入,461114,98.9,470870,98.7,433816,99.3,280436,98.9,488976,99.7
1,3,0,0,0,勤め先収入,452382,97,461719,96.8,421401,96.5,280436,98.9,488525,99.6
1,4,0,0,0,世帯主収入,405001,86.9,417189,87.5,365664,83.7,263837,93.1,427549,87.2
1,6,0,0,0,うち男,390220,83.7,410074,86,334107,76.5,254521,89.8,385613,78.6
1,5,0,0,0,定期収入,400440,85.9,412938,86.6,357529,81.9,261727,92.3,427094,87.1
1,5,0,0,0,臨時収入,3642,0.8,4250,0.9,3289,0.8,2109,0.7,53,0
1,5,0,0,0,賞与,919,0.2,-,-,4846,1.1,-,-,403,0.1
1,4,0,0,0,世帯主の配偶者の収入,42411,9.1,40487,8.5,44775,10.3,11165,3.9,60976,12.4
1,6,0,0,0,うち女,41376,8.9,40487,8.5,44775,10.3,11165,3.9,49574,10.1
1,4,0,0,0,他の世帯員収入,4970,1.1,4043,0.8,10963,2.5,5434,1.9,-,-
1,3,0,0,0,事業・内職収入,5346,1.1,4837,1,10600,2.4,-,-,188,0
1,4,0,0,0,家賃収入,1169,0.3,1070,0.2,2290,0.5,-,-,-,-
1,4,0,0,0,他の事業収入,3115,0.7,2256,0.5,8310,1.9,-,-,188,0
1,4,0,0,0,内職収入,1062,0.2,1511,0.3,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,3386,0.7,4314,0.9,1815,0.4,-,-,263,0.1
1,4,0,0,0,財産収入,1273,0.3,1741,0.4,271,0.1,-,-,-,-
1,4,0,0,0,社会保障給付,1883,0.4,2455,0.5,735,0.2,-,-,263,0.1
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1883,0.4,2455,0.5,735,0.2,-,-,263,0.1
1,4,0,0,0,仕送り金,230,0,118,0,808,0.2,-,-,-,-
1,2,0,0,0,特別収入,5076,1.1,6143,1.3,2976,0.7,3014,1.1,1582,0.3
1,3,0,0,0,受贈金,2499,0.5,3158,0.7,1540,0.4,-,-,-,-
1,3,0,0,0,他の特別収入,2577,0.6,2986,0.6,1436,0.3,3014,1.1,1582,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),456183,-,494351,-,405999,-,240799,-,319361,-
1,2,0,0,0,預貯金引出,382048,-,411793,-,367397,-,212279,-,226862,-
1,2,0,0,0,保険金,2062,-,2935,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,1602,-,2280,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,460,-,655,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,244,-,326,-,81,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,10688,-,15147,-,242,-,-,-,6,-
1,2,0,0,0,一括払購入借入金,61103,-,64107,-,38247,-,28462,-,92492,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,37,-,43,-,32,-,58,-,0,-
1,1,0,0,0,繰入金,81369,-,82004,-,57384,-,33140,-,137547,-
2,0,0,0,0,支払,1003743,-,1053368,-,900175,-,557389,-,947466,-
2,1,0,0,0,実支出,473108,-,485117,-,445536,-,266605,-,491017,-
2,2,0,0,0,生計支出,379085,-,388390,-,361813,-,224989,-,383169,-
2,3,0,0,0,消費支出,372079,100,388390,100,323341,100,224989,100,383169,100
2,4,1,0,0,食料,81944,22,85988,22.1,71610,22.1,51899,23.1,79458,20.7
2,5,1,1,0,穀類,6449,1.7,6829,1.8,5395,1.7,5537,2.5,5869,1.5
