項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4178,-,2807,-,2271,-,744,-
0,0,0,0,0,調査世帯数,755,-,320,-,211,-,170,-,54,-
0,0,0,0,0,世帯人員,2.98,-,2,-,3,-,4,-,5.32,-
0,0,0,0,0,有業人員,1.3,-,0.82,-,1.51,-,1.71,-,1.94,-
0,0,0,0,0,世帯主平均年齢,59.3,-,66.8,-,57.6,-,50.4,-,51,-
2,2,0,0,0,生計支出,305931,-,279533,-,302287,-,345788,-,346226,-
2,3,0,0,0,消費支出,305922,100,279533,100,302255,100,345788,100,346226,100
2,4,1,0,0,食料,82147,26.9,70201,25.1,84760,28,92478,26.7,107819,31.1
2,5,1,1,0,穀類,6533,2.1,5007,1.8,7245,2.4,7680,2.2,8918,2.6
2,6,1,1,1,米類,1826,0.6,1476,0.5,2059,0.7,2070,0.6,2163,0.6
2,6,1,1,2,パン,2883,0.9,2174,0.8,3122,1,3381,1,4435,1.3
2,6,1,1,3,めん類,1322,0.4,1001,0.4,1477,0.5,1599,0.5,1694,0.5
2,6,1,1,4,他の穀類,503,0.2,356,0.1,586,0.2,630,0.2,626,0.2
2,5,1,2,0,魚介類,6575,2.1,5964,2.1,7043,2.3,6191,1.8,9415,2.7
2,6,1,2,1,生鮮魚介,4104,1.3,3672,1.3,4548,1.5,3586,1,6437,1.9
2,6,1,2,2,塩干魚介,1100,0.4,996,0.4,1111,0.4,1210,0.3,1302,0.4
2,6,1,2,3,魚肉練製品,594,0.2,537,0.2,621,0.2,580,0.2,857,0.2
2,6,1,2,4,他の魚介加工品,777,0.3,758,0.3,763,0.3,816,0.2,818,0.2
2,5,1,3,0,肉類,7523,2.5,5300,1.9,8004,2.6,9438,2.7,12337,3.6
2,6,1,3,1,生鮮肉,6061,2,4181,1.5,6471,2.1,7711,2.2,10035,2.9
2,6,1,3,2,加工肉,1461,0.5,1119,0.4,1533,0.5,1727,0.5,2302,0.7
2,5,1,4,0,乳卵類,3997,1.3,3422,1.2,4269,1.4,4584,1.3,4399,1.3
2,6,1,4,1,牛乳,1301,0.4,1137,0.4,1423,0.5,1392,0.4,1488,0.4
2,6,1,4,2,乳製品,1937,0.6,1659,0.6,2042,0.7,2306,0.7,1979,0.6
2,6,1,4,3,卵,758,0.2,626,0.2,805,0.3,886,0.3,933,0.3
2,5,1,5,0,野菜・海藻,9490,3.1,8469,3,10116,3.3,9912,2.9,11574,3.3
2,6,1,5,1,生鮮野菜,6298,2.1,5580,2,6532,2.2,6644,1.9,8385,2.4
2,6,1,5,2,乾物・海藻,824,0.3,738,0.3,963,0.3,810,0.2,826,0.2
2,6,1,5,3,大豆加工品,1177,0.4,1047,0.4,1339,0.4,1220,0.4,1159,0.3
2,6,1,5,4,他の野菜・海藻加工品,1192,0.4,1104,0.4,1282,0.4,1237,0.4,1205,0.3
2,5,1,6,0,果物,3109,1,3215,1.2,3221,1.1,2747,0.8,3192,0.9
2,6,1,6,1,生鮮果物,2847,0.9,2976,1.1,2927,1,2509,0.7,2862,0.8
2,6,1,6,2,果物加工品,261,0.1,239,0.1,294,0.1,238,0.1,330,0.1
2,5,1,7,0,油脂・調味料,3859,1.3,3126,1.1,4282,1.4,4302,1.2,5020,1.4
2,6,1,7,1,油脂,417,0.1,391,0.1,456,0.2,404,0.1,453,0.1
2,6,1,7,2,調味料,3442,1.1,2735,1,3826,1.3,3899,1.1,4567,1.3
2,5,1,8,0,菓子類,5757,1.9,4429,1.6,5711,1.9,7334,2.1,8569,2.5
2,5,1,9,0,調理食品,10346,3.4,8456,3,10838,3.6,11197,3.2,16512,4.8
2,6,1,9,1,主食的調理食品,4260,1.4,3520,1.3,4429,1.5,4994,1.4,5537,1.6
2,6,1,9,2,他の調理食品,6086,2,4935,1.8,6409,2.1,6203,1.8,10975,3.2
2,5,1,10,0,飲料,4136,1.4,3459,1.2,4493,1.5,4678,1.4,4939,1.4
2,6,1,10,1,茶類,1131,0.4,1105,0.4,1270,0.4,1118,0.3,794,0.2
