項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8179,-,1169,-,205,-,447,-
0,0,0,0,0,調査世帯数,755,-,617,-,87,-,20,-,31,-
0,0,0,0,0,世帯人員,2.96,-,2.97,-,2.81,-,2.74,-,3.21,-
0,0,0,0,0,有業人員,1.28,-,1.25,-,1.48,-,0.78,-,1.51,-
0,0,0,0,0,世帯主平均年齢,59.5,-,62.1,-,48.6,-,59.2,-,42.1,-
2,2,0,0,0,生計支出,333287,-,330537,-,338149,-,213811,-,425627,-
2,3,0,0,0,消費支出,329971,100,330537,100,309785,100,213811,100,425627,100
2,4,1,0,0,食料,79692,24.2,81602,24.7,70710,22.8,49820,23.3,81916,19.2
2,5,1,1,0,穀類,6294,1.9,6481,2,5433,1.8,4689,2.2,5861,1.4
2,6,1,1,1,米類,2024,0.6,2129,0.6,1547,0.5,1443,0.7,1626,0.4
2,6,1,1,2,パン,2752,0.8,2829,0.9,2378,0.8,1962,0.9,2700,0.6
2,6,1,1,3,めん類,1191,0.4,1183,0.4,1246,0.4,1082,0.5,1248,0.3
2,6,1,1,4,他の穀類,326,0.1,341,0.1,263,0.1,203,0.1,288,0.1
2,5,1,2,0,魚介類,6522,2,6972,2.1,4643,1.5,4511,2.1,4119,1
2,6,1,2,1,生鮮魚介,4082,1.2,4381,1.3,2816,0.9,2926,1.4,2454,0.6
2,6,1,2,2,塩干魚介,1136,0.3,1204,0.4,854,0.3,712,0.3,833,0.2
2,6,1,2,3,魚肉練製品,497,0.2,533,0.2,338,0.1,390,0.2,296,0.1
2,6,1,2,4,他の魚介加工品,806,0.2,854,0.3,633,0.2,483,0.2,536,0.1
2,5,1,3,0,肉類,7218,2.2,7416,2.2,6551,2.1,3942,1.8,6847,1.6
2,6,1,3,1,生鮮肉,5777,1.8,5937,1.8,5193,1.7,2894,1.4,5697,1.3
2,6,1,3,2,加工肉,1441,0.4,1479,0.4,1358,0.4,1048,0.5,1150,0.3
2,5,1,4,0,乳卵類,4014,1.2,4142,1.3,3393,1.1,2653,1.2,3922,0.9
2,6,1,4,1,牛乳,1365,0.4,1432,0.4,1004,0.3,495,0.2,1483,0.3
2,6,1,4,2,乳製品,1890,0.6,1940,0.6,1682,0.5,1473,0.7,1720,0.4
2,6,1,4,3,卵,759,0.2,770,0.2,707,0.2,684,0.3,718,0.2
2,5,1,5,0,野菜・海藻,11131,3.4,11721,3.5,8619,2.8,7118,3.3,8730,2.1
2,6,1,5,1,生鮮野菜,8053,2.4,8491,2.6,6264,2,4894,2.3,6162,1.4
2,6,1,5,2,乾物・海藻,695,0.2,740,0.2,404,0.1,490,0.2,714,0.2
2,6,1,5,3,大豆加工品,1198,0.4,1249,0.4,995,0.3,681,0.3,1031,0.2
2,6,1,5,4,他の野菜・海藻加工品,1185,0.4,1241,0.4,955,0.3,1053,0.5,823,0.2
2,5,1,6,0,果物,3541,1.1,3725,1.1,2833,0.9,2726,1.3,2402,0.6
2,6,1,6,1,生鮮果物,3304,1,3481,1.1,2573,0.8,2599,1.2,2305,0.5
