区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,738,-,-,104,-,106,-,104,-,107,-,102,-,109,-,106,-
0,0,世帯人員,2.98,-,-,2.63,-,2.62,-,2.96,-,2.84,-,3.31,-,3.11,-,3.42,-
0,0,有業人員,1.27,-,-,1.11,-,0.88,-,1.42,-,1.31,-,1.3,-,1.36,-,1.52,-
0,0,世帯主平均年齢,58.1,-,-,59.7,-,63.7,-,56.5,-,59.4,-,55.1,-,57.3,-,55.1,-
0,0,消費支出,338474,100,6.5,117944,100,178818,100,229275,100,268369,100,323097,100,433384,100,815018,100
1,0,商品,199861,59,14.2,83534,70.8,124240,69.5,141989,61.9,160688,59.9,190553,59,244683,56.5,451515,55.4
1,1,耐久財,32455,9.6,43.7,814,0.7,2632,1.5,6630,2.9,9849,3.7,15457,4.8,31344,7.2,159734,19.6
1,2,半耐久財,36864,10.9,17.9,5106,4.3,14504,8.1,19136,8.3,23407,8.7,36734,11.4,49446,11.4,109234,13.4
1,3,非耐久財,130541,38.6,7.8,77614,65.8,107104,59.9,116223,50.7,127431,47.5,138362,42.8,163893,37.8,182547,22.4
1,0,サービス,138613,41,-3.1,34410,29.2,54577,30.5,87286,38.1,107682,40.1,132545,41,188701,43.5,363503,44.6
2,0,食料,88242,26.1,1.9,51256,43.5,70101,39.2,76596,33.4,84371,31.4,90674,28.1,118931,27.4,125337,15.4
2,3,非耐久財,70111,20.7,4.2,44715,37.9,60391,33.8,63997,27.9,68498,25.5,71794,22.2,88384,20.4,92704,11.4
2,4,サービス,18131,5.4,-5.9,6541,5.5,9709,5.4,12598,5.5,15873,5.9,18880,5.8,30548,7,32633,4
2,0,住居,29972,8.9,8.2,4698,4,10120,5.7,18636,8.1,16863,6.3,19117,5.9,34092,7.9,105835,13
2,1,耐久財,6546,1.9,546.2,48,0,-,-,-,-,28,0,2676,0.8,2693,0.6,40203,4.9
2,2,半耐久財,1582,0.5,819.8,247,0.2,247,0.1,98,0,239,0.1,440,0.1,243,0.1,9516,1.2
2,4,サービス,21845,6.5,-17.6,4403,3.7,9874,5.5,18538,8.1,16595,6.2,16001,5,31156,7.2,56116,6.9
2,0,光熱・水道（非耐久財）,30358,9,5,20144,17.1,26804,15,28358,12.4,30785,11.5,33418,10.3,33964,7.8,38916,4.8
2,0,家具・家事用品,19430,5.7,80.1,3947,3.3,6375,3.6,9988,4.4,8750,3.3,14359,4.4,32614,7.5,59754,7.3
2,1,耐久財,10354,3.1,187.5,495,0.4,852,0.5,3468,1.5,2241,0.8,4637,1.4,16366,3.8,44247,5.4
2,2,半耐久財,4727,1.4,16.5,1150,1,2540,1.4,3016,1.3,2685,1,4598,1.4,10322,2.4,8753,1.1
2,3,非耐久財,3726,1.1,43.5,2128,1.8,2676,1.5,3194,1.4,3358,1.3,4232,1.3,5037,1.2,5445,0.7
2,4,サービス,622,0.2,16,174,0.1,307,0.2,311,0.1,466,0.2,892,0.3,890,0.2,1308,0.2
2,0,被服及び履物,19550,5.8,10,2784,2.4,9320,5.2,9169,4,15453,5.8,19636,6.1,27264,6.3,52942,6.5
2,2,半耐久財,18211,5.4,10.2,2628,2.2,8752,4.9,8650,3.8,14225,5.3,18981,5.9,24604,5.7,49379,6.1
2,4,サービス,1339,0.4,6.4,156,0.1,568,0.3,518,0.2,1227,0.5,655,0.2,2660,0.6,3563,0.4
2,0,保健医療,17867,5.3,4.7,5712,4.8,10244,5.7,10049,4.4,17523,6.5,17641,5.5,23385,5.4,40289,4.9
2,1,耐久財,1437,0.4,10.1,140,0.1,864,0.5,635,0.3,2417,0.9,950,0.3,1914,0.4,3101,0.4
2,2,半耐久財,297,0.1,-45.3,85,0.1,56,0,100,0,231,0.1,378,0.1,240,0.1,983,0.1
2,3,非耐久財,6343,1.9,19.2,2270,1.9,5099,2.9,5168,2.3,6118,2.3,7106,2.2,8124,1.9,10469,1.3
2,4,サービス,9790,2.9,-1,3218,2.7,4224,2.4,4146,1.8,8757,3.3,9207,2.8,13107,3,25736,3.2
2,0,交通・通信,44503,13.1,-1.8,10296,8.7,14635,8.2,26245,11.4,34547,12.9,37024,11.5,50939,11.8,137202,16.8
2,1,耐久財,8554,2.5,-35.3,-,-,144,0.1,945,0.4,848,0.3,635,0.2,1736,0.4,55317,6.8
2,2,半耐久財,2802,0.8,51,24,0,43,0,744,0.3,830,0.3,701,0.2,1702,0.4,15503,1.9
2,3,非耐久財,3264,1,24.2,1462,1.2,1812,1,2125,0.9,2478,0.9,3611,1.1,3688,0.9,7642,0.9
