項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2626,-,2648,-,3488,-,1238,-
0,0,0,0,0,調査世帯数,349,-,88,-,91,-,127,-,43,-
0,0,0,0,0,世帯人員,3.36,-,2,-,3,-,4,-,5.2,-
0,0,0,0,0,有業人員,1.6,-,1.37,-,1.61,-,1.76,-,1.64,-
0,0,0,0,0,世帯主平均年齢,48.6,-,52.4,-,47.5,-,47.3,-,46.5,-
1,0,0,0,0,受取,993870,-,896524,-,900603,-,1089735,-,1129810,-
1,1,0,0,0,実収入,506907,100,455221,100,504594,100,518349,100,589278,100
1,2,0,0,0,経常収入,498323,98.3,449294,98.7,500613,99.2,505678,97.6,576728,97.9
1,3,0,0,0,勤め先収入,463980,91.5,389182,85.5,469836,93.1,486553,93.9,546539,92.7
1,4,0,0,0,世帯主収入,420274,82.9,344118,75.6,441582,87.5,429762,82.9,509533,86.5
1,6,0,0,0,うち男,400097,78.9,323918,71.2,401191,79.5,417790,80.6,509533,86.5
1,5,0,0,0,定期収入,404665,79.8,341227,75,392098,77.7,425048,82,508714,86.3
1,5,0,0,0,臨時収入,1725,0.3,578,0.1,465,0.1,3866,0.7,819,0.1
1,5,0,0,0,賞与,13884,2.7,2313,0.5,49019,9.7,848,0.2,-,-
1,4,0,0,0,世帯主の配偶者の収入,40449,8,43562,9.6,25103,5,52074,10,33913,5.8
1,6,0,0,0,うち女,39471,7.8,43562,9.6,25103,5,49270,9.5,33913,5.8
1,4,0,0,0,他の世帯員収入,3257,0.6,1502,0.3,3150,0.6,4717,0.9,3093,0.5
1,3,0,0,0,事業・内職収入,5859,1.2,6722,1.5,2159,0.4,7757,1.5,6598,1.1
1,4,0,0,0,家賃収入,2076,0.4,-,-,2159,0.4,3069,0.6,3505,0.6
1,4,0,0,0,他の事業収入,2707,0.5,5848,1.3,-,-,2262,0.4,3093,0.5
1,4,0,0,0,内職収入,1076,0.2,875,0.2,-,-,2426,0.5,-,-
1,3,0,0,0,他の経常収入,28484,5.6,53389,11.7,28618,5.7,11368,2.2,23591,4
1,4,0,0,0,財産収入,284,0.1,-,-,795,0.2,175,0,98,0
1,4,0,0,0,社会保障給付,28047,5.5,52806,11.6,27822,5.5,11193,2.2,23493,4
1,5,0,0,0,公的年金給付,25356,5,49393,10.9,22912,4.5,10438,2,21625,3.7
1,5,0,0,0,他の社会保障給付,2691,0.5,3413,0.7,4911,1,755,0.1,1868,0.3
1,4,0,0,0,仕送り金,153,0,583,0.1,-,-,-,-,-,-
1,2,0,0,0,特別収入,8584,1.7,5927,1.3,3981,0.8,12671,2.4,12550,2.1
1,3,0,0,0,受贈金,6184,1.2,4557,1,2549,0.5,9960,1.9,6770,1.1
1,3,0,0,0,他の特別収入,2400,0.5,1370,0.3,1432,0.3,2711,0.5,5780,1
