項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1990,-,6645,-,455,-,73,-,910,-,3835,-
0,0,0,0,0,調査世帯数,361,-,73,-,242,-,15,-,3,-,31,-,141,-
0,0,0,0,0,世帯人員,3.34,-,2,-,3.73,-,2.48,-,2.25,-,3.88,-,3.41,-
0,0,0,0,0,有業人員,1.61,-,1.48,-,1.62,-,1.92,-,1,-,1.66,-,2.19,-
0,0,0,0,0,世帯主平均年齢,49,-,53.3,-,46.8,-,52.7,-,39.2,-,53.2,-,48.1,-
1,0,0,0,0,受取,948965,-,787627,-,1028850,-,676075,-,622259,-,854889,-,1024507,-
1,1,0,0,0,実収入,475452,100,390642,100,520422,100,317506,100,229605,100,411499,100,540897,100
1,2,0,0,0,経常収入,468997,98.6,384271,98.4,512978,98.6,314122,98.9,214630,93.5,410545,99.8,533698,98.7
1,3,0,0,0,勤め先収入,455485,95.8,371261,95,499185,95.9,293412,92.4,194930,84.9,401592,97.6,518903,95.9
1,4,0,0,0,世帯主収入,406080,85.4,327877,83.9,446418,85.8,245115,77.2,194930,84.9,363002,88.2,402484,74.4
1,6,0,0,0,うち男,391445,82.3,324652,83.1,442832,85.1,58825,18.5,-,-,328490,79.8,396271,73.3
1,5,0,0,0,定期収入,398736,83.9,325143,83.2,436302,83.8,243631,76.7,194930,84.9,362886,88.2,393114,72.7
1,5,0,0,0,臨時収入,5932,1.2,1424,0.4,8383,1.6,1484,0.5,-,-,115,0,6784,1.3
1,5,0,0,0,賞与,1413,0.3,1310,0.3,1734,0.3,-,-,-,-,-,-,2586,0.5
1,4,0,0,0,世帯主の配偶者の収入,43603,9.2,43384,11.1,50011,9.6,-,-,-,-,19073,4.6,113695,21
1,6,0,0,0,うち女,42578,9,43384,11.1,48470,9.3,-,-,-,-,19073,4.6,111024,20.5
1,4,0,0,0,他の世帯員収入,5803,1.2,-,-,2755,0.5,48297,15.2,-,-,19518,4.7,2723,0.5
1,3,0,0,0,事業・内職収入,7695,1.6,3843,1,9287,1.8,-,-,-,-,8339,2,12179,2.3
1,4,0,0,0,家賃収入,2299,0.5,-,-,2861,0.5,-,-,-,-,4368,1.1,1079,0.2
1,4,0,0,0,他の事業収入,4553,1,3734,1,5190,1,-,-,-,-,3971,1,10930,2
1,4,0,0,0,内職収入,843,0.2,109,0,1236,0.2,-,-,-,-,-,-,170,0
1,3,0,0,0,他の経常収入,5816,1.2,9167,2.3,4507,0.9,20710,6.5,19701,8.6,614,0.1,2616,0.5
1,4,0,0,0,財産収入,905,0.2,4175,1.1,112,0,-,-,-,-,-,-,59,0
1,4,0,0,0,社会保障給付,4668,1,4992,1.3,4330,0.8,17529,5.5,-,-,-,-,2556,0.5
1,5,0,0,0,公的年金給付,1569,0.3,3881,1,-,-,17529,5.5,-,-,-,-,2014,0.4
1,5,0,0,0,他の社会保障給付,3099,0.7,1111,0.3,4330,0.8,-,-,-,-,-,-,542,0.1
1,4,0,0,0,仕送り金,244,0.1,-,-,65,0,3181,1,19701,8.6,614,0.1,-,-
1,2,0,0,0,特別収入,6455,1.4,6371,1.6,7443,1.4,3384,1.1,14974,6.5,954,0.2,7199,1.3
1,3,0,0,0,受贈金,3356,0.7,858,0.2,4537,0.9,2557,0.8,9850,4.3,596,0.1,5107,0.9
1,3,0,0,0,他の特別収入,3099,0.7,5513,1.4,2906,0.6,827,0.3,5124,2.2,358,0.1,2093,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),403877,-,322975,-,440407,-,257141,-,303686,-,387387,-,409110,-
1,2,0,0,0,預貯金引出,333485,-,267025,-,366531,-,192390,-,240987,-,308032,-,328850,-
1,2,0,0,0,保険金,1392,-,-,-,2095,-,-,-,-,-,-,-,3630,-
1,3,0,0,0,個人・企業年金保険金,1392,-,-,-,2095,-,-,-,-,-,-,-,3630,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,36,-,-,-,54,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1686,-,998,-,1100,-,16650,-,-,-,-,-,517,-
1,2,0,0,0,一括払購入借入金,67217,-,54951,-,70549,-,48101,-,62698,-,79253,-,76054,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,61,-,-,-,77,-,-,-,-,-,102,-,58,-
1,1,0,0,0,繰入金,69637,-,74010,-,68020,-,101427,-,88968,-,56002,-,74500,-
2,0,0,0,0,支払,948965,-,787627,-,1028850,-,676075,-,622259,-,854889,-,1024507,-
2,1,0,0,0,実支出,417522,-,348469,-,444707,-,321494,-,355648,-,418018,-,429699,-
2,2,0,0,0,生計支出,326069,-,287170,-,339664,-,280450,-,321847,-,334665,-,333260,-
2,3,0,0,0,消費支出,326069,100,287170,100,339664,100,280450,100,321847,100,334665,100,333260,100
2,4,1,0,0,食料,86111,26.4,73688,25.7,89234,26.3,79687,28.4,63739,19.8,93688,28,85070,25.5
2,5,1,1,0,穀類,6943,2.1,4385,1.5,7801,2.3,5098,1.8,5083,1.6,7192,2.1,6647,2
2,6,1,1,1,米類,1758,0.5,991,0.3,1980,0.6,1525,0.5,-,-,1931,0.6,1569,0.5
2,6,1,1,2,パン,3245,1,2214,0.8,3629,1.1,2558,0.9,4343,1.3,3043,0.9,3137,0.9
2,6,1,1,3,めん類,1397,0.4,823,0.3,1578,0.5,790,0.3,740,0.2,1639,0.5,1460,0.4
2,6,1,1,4,他の穀類,542,0.2,357,0.1,615,0.2,225,0.1,-,-,579,0.2,481,0.1
2,5,1,2,0,魚介類,5602,1.7,4623,1.6,5393,1.6,3763,1.3,837,0.3,10182,3,5202,1.6
2,6,1,2,1,生鮮魚介,3497,1.1,2981,1,3285,1,2409,0.9,576,0.2,6716,2,3275,1
2,6,1,2,2,塩干魚介,982,0.3,750,0.3,958,0.3,445,0.2,63,0,1934,0.6,935,0.3
2,6,1,2,3,魚肉練製品,486,0.1,338,0.1,499,0.1,565,0.2,127,0,672,0.2,406,0.1
2,6,1,2,4,他の魚介加工品,637,0.2,554,0.2,652,0.2,344,0.1,71,0,860,0.3,587,0.2
2,5,1,3,0,肉類,8157,2.5,5159,1.8,9023,2.7,5776,2.1,2947,0.9,9575,2.9,8230,2.5
2,6,1,3,1,生鮮肉,6601,2,4214,1.5,7336,2.2,4756,1.7,824,0.3,7383,2.2,6649,2
2,6,1,3,2,加工肉,1555,0.5,945,0.3,1687,0.5,1020,0.4,2122,0.7,2192,0.7,1581,0.5
2,5,1,4,0,乳卵類,3890,1.2,2975,1,4309,1.3,2914,1,1739,0.5,3327,1,3717,1.1
2,6,1,4,1,牛乳,1233,0.4,949,0.3,1378,0.4,739,0.3,457,0.1,1047,0.3,1155,0.3
2,6,1,4,2,乳製品,1890,0.6,1498,0.5,2086,0.6,1607,0.6,1050,0.3,1462,0.4,1769,0.5
2,6,1,4,3,卵,767,0.2,528,0.2,845,0.2,568,0.2,232,0.1,818,0.2,793,0.2
2,5,1,5,0,野菜・海藻,8474,2.6,7361,2.6,8579,2.5,7901,2.8,4529,1.4,10425,3.1,7869,2.4
