項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,765,-,1113,-,1903,-,1519,-,1965,-,1077,-,929,-,728,-
0,0,0,0,0,調査世帯数,366,-,27,-,41,-,74,-,59,-,67,-,40,-,33,-,25,-
0,0,0,0,0,世帯人員,3.39,-,3.31,-,3.63,-,3.59,-,3.56,-,3.74,-,3.19,-,2.78,-,2.42,-
0,0,0,0,0,有業人員,1.65,-,1.43,-,1.44,-,1.52,-,1.55,-,1.92,-,1.83,-,1.84,-,1.52,-
0,0,0,0,0,世帯主平均年齢,48.7,-,30.9,-,37.1,-,42.1,-,46.8,-,51.9,-,56.7,-,61.8,-,68.6,-
1,0,0,0,0,受取,1016629,-,686054,-,1037507,-,994461,-,1198131,-,1069314,-,1142955,-,876611,-,861173,-
1,1,0,0,0,実収入,498218,100,382563,100,565599,100,507383,100,561441,100,538306,100,538496,100,384975,100,337688,100
1,2,0,0,0,経常収入,494037,99.2,373511,97.6,560776,99.1,503164,99.2,559694,99.7,535618,99.5,533343,99,378495,98.3,334969,99.2
1,3,0,0,0,勤め先収入,485218,97.4,344986,90.2,532511,94.1,493317,97.2,556740,99.2,532852,99,531732,98.7,375996,97.7,331992,98.3
1,4,0,0,0,世帯主収入,428654,86,298618,78.1,471245,83.3,431545,85.1,495584,88.3,478462,88.9,459804,85.4,324803,84.4,305090,90.3
1,6,0,0,0,うち男,402703,80.8,287218,75.1,437727,77.4,410678,80.9,479244,85.4,430036,79.9,448291,83.2,312953,81.3,263389,78
1,5,0,0,0,定期収入,423852,85.1,295335,77.2,467814,82.7,428462,84.4,478615,85.2,477191,88.6,453658,84.2,323905,84.1,304962,90.3
1,5,0,0,0,臨時収入,2995,0.6,3284,0.9,3431,0.6,3083,0.6,5073,0.9,1271,0.2,6146,1.1,898,0.2,128,0
1,5,0,0,0,賞与,1806,0.4,-,-,-,-,-,-,11896,2.1,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,50661,10.2,46368,12.1,57750,10.2,61202,12.1,57951,10.3,52232,9.7,56311,10.5,35610,9.2,8188,2.4
1,6,0,0,0,うち女,49807,10,46368,12.1,57750,10.2,56717,11.2,57951,10.3,52232,9.7,56311,10.5,35610,9.2,8188,2.4
1,4,0,0,0,他の世帯員収入,5904,1.2,-,-,3516,0.6,570,0.1,3205,0.6,2158,0.4,15617,2.9,15583,4,18715,5.5
1,3,0,0,0,事業・内職収入,2605,0.5,2419,0.6,389,0.1,8435,1.7,71,0,2766,0.5,-,-,-,-,2977,0.9
1,4,0,0,0,家賃収入,511,0.1,-,-,-,-,-,-,-,-,2602,0.5,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1449,0.3,-,-,-,-,7618,1.5,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,644,0.1,2419,0.6,389,0.1,817,0.2,71,0,164,0,-,-,-,-,2977,0.9
1,3,0,0,0,他の経常収入,6214,1.2,26106,6.8,27875,4.9,1413,0.3,2883,0.5,-,-,1611,0.3,2499,0.6,-,-
1,4,0,0,0,財産収入,365,0.1,-,-,-,-,691,0.1,392,0.1,-,-,1611,0.3,-,-,-,-
1,4,0,0,0,社会保障給付,5849,1.2,26106,6.8,27875,4.9,721,0.1,2490,0.4,-,-,-,-,2499,0.6,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5849,1.2,26106,6.8,27875,4.9,721,0.1,2490,0.4,-,-,-,-,2499,0.6,-,-
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,4181,0.8,9052,2.4,4823,0.9,4219,0.8,1746,0.3,2688,0.5,5153,1,6481,1.7,2718,0.8
1,3,0,0,0,受贈金,2450,0.5,7258,1.9,4076,0.7,3045,0.6,1338,0.2,1195,0.2,2867,0.5,100,0,1439,0.4
1,3,0,0,0,他の特別収入,1732,0.3,1794,0.5,747,0.1,1174,0.2,409,0.1,1493,0.3,2286,0.4,6381,1.7,1279,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),442761,-,252682,-,418540,-,417231,-,567285,-,448031,-,530690,-,403630,-,392232,-
1,2,0,0,0,預貯金引出,366341,-,203229,-,333572,-,362488,-,454656,-,375697,-,444435,-,319579,-,332662,-
1,2,0,0,0,保険金,4229,-,-,-,-,-,-,-,-,-,-,-,16209,-,15121,-,14794,-
1,3,0,0,0,個人・企業年金保険金,2972,-,-,-,-,-,-,-,-,-,-,-,16209,-,1602,-,14794,-
1,3,0,0,0,他の保険金,1257,-,-,-,-,-,-,-,-,-,-,-,-,-,13519,-,-,-
1,2,0,0,0,有価証券売却,431,-,-,-,-,-,-,-,-,-,-,-,4001,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,12379,-,-,-,769,-,343,-,71546,-,210,-,-,-,9084,-,6558,-
1,2,0,0,0,一括払購入借入金,59138,-,49395,-,83382,-,54069,-,41083,-,71708,-,66012,-,59845,-,38201,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,245,-,58,-,817,-,331,-,-,-,416,-,34,-,-,-,16,-
1,1,0,0,0,繰入金,75650,-,50810,-,53369,-,69847,-,69405,-,82978,-,73769,-,88006,-,131253,-
2,0,0,0,0,支払,1016629,-,686054,-,1037507,-,994461,-,1198131,-,1069314,-,1142955,-,876611,-,861173,-
2,1,0,0,0,実支出,471118,-,323710,-,429036,-,430620,-,559370,-,487697,-,582755,-,418450,-,469497,-
2,2,0,0,0,生計支出,358028,-,254294,-,317876,-,307922,-,430164,-,359350,-,452731,-,320664,-,412967,-
2,3,0,0,0,消費支出,358028,100,254294,100,317876,100,307922,100,430164,100,359350,100,452731,100,320664,100,412967,100
2,4,1,0,0,食料,85595,23.9,56138,22.1,76089,23.9,86634,28.1,93296,21.7,88839,24.7,89055,19.7,91722,28.6,90620,21.9
2,5,1,1,0,穀類,6829,1.9,4079,1.6,6312,2,6607,2.1,7140,1.7,7357,2,7650,1.7,7298,2.3,7203,1.7
2,6,1,1,1,米類,2085,0.6,835,0.3,1574,0.5,2072,0.7,2028,0.5,2390,0.7,2594,0.6,1742,0.5,3196,0.8
2,6,1,1,2,パン,3053,0.9,1944,0.8,3011,0.9,2689,0.9,3269,0.8,3187,0.9,3333,0.7,3871,1.2,2960,0.7
2,6,1,1,3,めん類,1328,0.4,970,0.4,1349,0.4,1344,0.4,1446,0.3,1451,0.4,1379,0.3,1400,0.4,889,0.2
2,6,1,1,4,他の穀類,363,0.1,330,0.1,378,0.1,502,0.2,398,0.1,330,0.1,344,0.1,286,0.1,158,0
2,5,1,2,0,魚介類,5820,1.6,2768,1.1,4350,1.4,4757,1.5,6084,1.4,6217,1.7,6189,1.4,7431,2.3,9832,2.4
2,6,1,2,1,生鮮魚介,3575,1,1591,0.6,2579,0.8,2620,0.9,3764,0.9,3771,1,3540,0.8,4852,1.5,7178,1.7
2,6,1,2,2,塩干魚介,1082,0.3,592,0.2,938,0.3,1046,0.3,1247,0.3,1086,0.3,1114,0.2,1120,0.3,1453,0.4
2,6,1,2,3,魚肉練製品,434,0.1,259,0.1,241,0.1,380,0.1,454,0.1,547,0.2,485,0.1,522,0.2,521,0.1
2,6,1,2,4,他の魚介加工品,729,0.2,325,0.1,593,0.2,711,0.2,619,0.1,813,0.2,1050,0.2,937,0.3,679,0.2
2,5,1,3,0,肉類,8068,2.3,4749,1.9,6195,1.9,7883,2.6,9485,2.2,8325,2.3,8768,1.9,8302,2.6,9922,2.4
2,6,1,3,1,生鮮肉,6316,1.8,3644,1.4,4644,1.5,6180,2,7388,1.7,6437,1.8,7047,1.6,6436,2,8240,2
2,6,1,3,2,加工肉,1752,0.5,1105,0.4,1551,0.5,1703,0.6,2097,0.5,1889,0.5,1721,0.4,1866,0.6,1681,0.4
2,5,1,4,0,乳卵類,4137,1.2,3162,1.2,4348,1.4,4182,1.4,4070,0.9,4515,1.3,4345,1,3921,1.2,3813,0.9
2,6,1,4,1,牛乳,1383,0.4,953,0.4,1219,0.4,1419,0.5,1476,0.3,1632,0.5,1563,0.3,994,0.3,1362,0.3
2,6,1,4,2,乳製品,1966,0.5,1716,0.7,2501,0.8,1905,0.6,1825,0.4,1985,0.6,1869,0.4,2076,0.6,1812,0.4
2,6,1,4,3,卵,788,0.2,492,0.2,628,0.2,858,0.3,770,0.2,898,0.2,914,0.2,851,0.3,640,0.2
2,5,1,5,0,野菜・海藻,9472,2.6,5815,2.3,7184,2.3,9137,3,9394,2.2,9572,2.7,10532,2.3,11340,3.5,13634,3.3
2,6,1,5,1,生鮮野菜,6839,1.9,4492,1.8,5134,1.6,6505,2.1,7015,1.6,6969,1.9,7351,1.6,8001,2.5,9831,2.4
2,6,1,5,2,乾物・海藻,578,0.2,330,0.1,520,0.2,665,0.2,517,0.1,499,0.1,630,0.1,646,0.2,870,0.2
2,6,1,5,3,大豆加工品,1060,0.3,599,0.2,849,0.3,1050,0.3,978,0.2,1045,0.3,1293,0.3,1228,0.4,1538,0.4
2,6,1,5,4,他の野菜・海藻加工品,996,0.3,394,0.2,681,0.2,916,0.3,884,0.2,1059,0.3,1258,0.3,1465,0.5,1395,0.3
2,5,1,6,0,果物,2743,0.8,1196,0.5,2251,0.7,2636,0.9,2370,0.6,3076,0.9,3028,0.7,3278,1,4172,1
2,6,1,6,1,生鮮果物,2466,0.7,1036,0.4,2061,0.6,2297,0.7,2144,0.5,2822,0.8,2603,0.6,3016,0.9,3838,0.9
2,6,1,6,2,果物加工品,277,0.1,160,0.1,190,0.1,339,0.1,226,0.1,254,0.1,424,0.1,262,0.1,334,0.1
2,5,1,7,0,油脂・調味料,3155,0.9,2082,0.8,3032,1,3219,1,3259,0.8,3050,0.8,4301,1,2714,0.8,3234,0.8
2,6,1,7,1,油脂,312,0.1,352,0.1,344,0.1,288,0.1,313,0.1,282,0.1,326,0.1,342,0.1,299,0.1
2,6,1,7,2,調味料,2843,0.8,1730,0.7,2689,0.8,2931,1,2947,0.7,2768,0.8,3975,0.9,2373,0.7,2935,0.7
