項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,755,-,-,108,-,104,-,110,-,111,-,109,-,105,-,108,-
0,0,0,0,0,世帯人員,2.96,-,-,2.7,-,2.65,-,2.82,-,3,-,3.15,-,3.21,-,3.15,-
0,0,0,0,0,有業人員,1.28,-,-,1.07,-,1.12,-,1.09,-,1.33,-,1.5,-,1.42,-,1.39,-
0,0,0,0,0,世帯主平均年齢,59.5,-,-,64.6,-,60.5,-,62.8,-,58.7,-,56.2,-,57.1,-,56.8,-
2,2,0,0,0,生計支出,333287,-,-11.2,108584,-,163865,-,206523,-,254900,-,312835,-,392288,-,890447,-
2,3,0,0,0,消費支出,329971,100,-2.9,108584,100,163865,100,206523,100,254900,100,312835,100,392288,100,867316,100
2,4,1,0,0,食料,79692,24.2,-1.9,51361,47.3,58384,35.6,71070,34.4,79676,31.3,91934,29.4,97422,24.8,107655,12.4
2,5,1,1,0,穀類,6294,1.9,-2.5,4762,4.4,5272,3.2,6114,3,6359,2.5,6582,2.1,7499,1.9,7455,0.9
2,6,1,1,1,米類,2024,0.6,-14.5,1482,1.4,1684,1,2140,1,2126,0.8,1845,0.6,2814,0.7,2074,0.2
2,6,1,1,2,パン,2752,0.8,10.5,2113,1.9,2236,1.4,2536,1.2,2518,1,3064,1,2968,0.8,3822,0.4
2,6,1,1,3,めん類,1191,0.4,-3,951,0.9,1088,0.7,1201,0.6,1247,0.5,1356,0.4,1326,0.3,1168,0.1
2,6,1,1,4,他の穀類,326,0.1,-11.4,216,0.2,264,0.2,238,0.1,468,0.2,317,0.1,391,0.1,391,0
2,5,1,2,0,魚介類,6522,2,10.2,5122,4.7,4928,3,6161,3,6740,2.6,7111,2.3,7653,2,7924,0.9
2,6,1,2,1,生鮮魚介,4082,1.2,11,3140,2.9,2932,1.8,3753,1.8,4394,1.7,4348,1.4,4932,1.3,5069,0.6
2,6,1,2,2,塩干魚介,1136,0.3,12.7,969,0.9,906,0.6,1094,0.5,1142,0.4,1238,0.4,1333,0.3,1271,0.1
2,6,1,2,3,魚肉練製品,497,0.2,9.2,426,0.4,388,0.2,520,0.3,423,0.2,559,0.2,594,0.2,567,0.1
2,6,1,2,4,他の魚介加工品,806,0.2,3.3,587,0.5,702,0.4,794,0.4,781,0.3,966,0.3,795,0.2,1016,0.1
2,5,1,3,0,肉類,7218,2.2,8.7,4768,4.4,5698,3.5,6894,3.3,7082,2.8,8258,2.6,8677,2.2,9118,1.1
2,6,1,3,1,生鮮肉,5777,1.8,10.5,3764,3.5,4706,2.9,5247,2.5,5691,2.2,6602,2.1,6949,1.8,7456,0.9
2,6,1,3,2,加工肉,1441,0.4,1.9,1004,0.9,992,0.6,1647,0.8,1391,0.5,1657,0.5,1728,0.4,1663,0.2
2,5,1,4,0,乳卵類,4014,1.2,4.8,2916,2.7,3098,1.9,3550,1.7,4016,1.6,4562,1.5,4691,1.2,5253,0.6
2,6,1,4,1,牛乳,1365,0.4,-6.3,1083,1,1239,0.8,1364,0.7,1222,0.5,1565,0.5,1482,0.4,1596,0.2
2,6,1,4,2,乳製品,1890,0.6,9.8,1213,1.1,1188,0.7,1534,0.7,2031,0.8,2144,0.7,2241,0.6,2874,0.3
2,6,1,4,3,卵,759,0.2,16.6,620,0.6,671,0.4,652,0.3,763,0.3,852,0.3,968,0.2,783,0.1
2,5,1,5,0,野菜・海藻,11131,3.4,12,8687,8,8824,5.4,10365,5,11706,4.6,12145,3.9,13227,3.4,12937,1.5
2,6,1,5,1,生鮮野菜,8053,2.4,15.7,6445,5.9,6268,3.8,7437,3.6,8444,3.3,8703,2.8,9584,2.4,9472,1.1
2,6,1,5,2,乾物・海藻,695,0.2,4.7,444,0.4,651,0.4,745,0.4,686,0.3,779,0.2,731,0.2,823,0.1
2,6,1,5,3,大豆加工品,1198,0.4,9.3,954,0.9,1009,0.6,1115,0.5,1217,0.5,1508,0.5,1208,0.3,1373,0.2
2,6,1,5,4,他の野菜・海藻加工品,1185,0.4,-2.5,843,0.8,896,0.5,1069,0.5,1359,0.5,1156,0.4,1705,0.4,1268,0.1
2,5,1,6,0,果物,3541,1.1,11.6,2514,2.3,2781,1.7,3063,1.5,3689,1.4,4127,1.3,3539,0.9,5060,0.6
2,6,1,6,1,生鮮果物,3304,1,10.6,2423,2.2,2640,1.6,2862,1.4,3394,1.3,3826,1.2,3306,0.8,4668,0.5
2,6,1,6,2,果物加工品,237,0.1,26.1,92,0.1,141,0.1,202,0.1,296,0.1,301,0.1,233,0.1,392,0
2,5,1,7,0,油脂・調味料,3408,1,7,2327,2.1,2727,1.7,3381,1.6,3358,1.3,3576,1.1,4092,1,4382,0.5
2,6,1,7,1,油脂,377,0.1,14.9,291,0.3,306,0.2,296,0.1,487,0.2,378,0.1,456,0.1,423,0
2,6,1,7,2,調味料,3031,0.9,6.1,2035,1.9,2421,1.5,3085,1.5,2872,1.1,3198,1,3636,0.9,3959,0.5
2,5,1,8,0,菓子類,5369,1.6,-1.3,3243,3,4503,2.7,4947,2.4,5780,2.3,6178,2,6537,1.7,6372,0.7
2,5,1,9,0,調理食品,9621,2.9,-1.5,6736,6.2,7422,4.5,8664,4.2,9578,3.8,11905,3.8,11048,2.8,11958,1.4
2,6,1,9,1,主食的調理食品,4392,1.3,0.4,2947,2.7,3322,2,3789,1.8,4206,1.7,5468,1.7,5308,1.4,5683,0.7
2,6,1,9,2,他の調理食品,5229,1.6,-3,3789,3.5,4100,2.5,4875,2.4,5372,2.1,6437,2.1,5740,1.5,6274,0.7
2,5,1,10,0,飲料,4629,1.4,-9.4,2300,2.1,3243,2,4126,2,4810,1.9,5591,1.8,5855,1.5,6452,0.7
2,6,1,10,1,茶類,1206,0.4,-2.4,511,0.5,751,0.5,1008,0.5,1097,0.4,1735,0.6,1724,0.4,1609,0.2
2,6,1,10,2,コーヒー・ココア,861,0.3,-2,451,0.4,649,0.4,804,0.4,695,0.3,1038,0.3,1091,0.3,1288,0.1
2,6,1,10,3,他の飲料,2562,0.8,-14.4,1338,1.2,1843,1.1,2314,1.1,3017,1.2,2819,0.9,3039,0.8,3554,0.4
2,5,1,11,0,酒類,3251,1,-0.1,1750,1.6,2589,1.6,3274,1.6,3131,1.2,3793,1.2,3413,0.9,4786,0.6
2,5,1,12,0,外食,14694,4.5,-20.7,6234,5.7,7299,4.5,10531,5.1,13426,5.3,18106,5.8,21191,5.4,25957,3
2,6,1,12,1,一般外食,13802,4.2,-22.5,5592,5.1,6753,4.1,9933,4.8,12683,5,16610,5.3,19832,5.1,25103,2.9
2,6,1,12,2,学校給食,892,0.3,22.2,642,0.6,546,0.3,598,0.3,743,0.3,1496,0.5,1359,0.3,854,0.1
2,4,2,0,0,住居,22924,6.9,-27.8,2749,2.5,9271,5.7,14168,6.9,23488,9.2,16621,5.3,25466,6.5,68467,7.9
2,5,2,1,0,家賃地代,15467,4.7,-10.3,2567,2.4,7278,4.4,13550,6.6,19165,7.5,13963,4.5,23058,5.9,28575,3.3
2,5,2,2,0,設備修繕・維持,7457,2.3,-48.6,181,0.2,1993,1.2,619,0.3,4323,1.7,2658,0.8,2408,0.6,39892,4.6
2,6,2,2,1,設備材料,2856,0.9,10.8,137,0.1,110,0.1,49,0,1032,0.4,271,0.1,118,0,18220,2.1
2,6,2,2,2,工事その他のサービス,4601,1.4,-61.4,45,0,1883,1.1,570,0.3,3291,1.3,2387,0.8,2290,0.6,21672,2.5
2,4,3,0,0,光熱・水道,20264,6.1,-7.2,14189,13.1,19014,11.6,18148,8.8,18917,7.4,21879,7,26605,6.8,23015,2.7
2,5,3,1,0,電気代,11343,3.4,-14.8,8636,8,10613,6.5,10312,5,10679,4.2,11736,3.8,14238,3.6,13151,1.5
2,5,3,2,0,ガス代,3894,1.2,7.9,2795,2.6,3568,2.2,4284,2.1,3940,1.5,3893,1.2,4722,1.2,4045,0.5
2,5,3,3,0,他の光熱,12,0,-47.8,9,0,46,0,12,0,-,-,2,0,3,0,11,0
2,5,3,4,0,上下水道料,5015,1.5,2.6,2750,2.5,4786,2.9,3540,1.7,4298,1.7,6248,2,7642,1.9,5809,0.7
2,4,4,0,0,家具・家事用品,10967,3.3,2.3,3313,3.1,4368,2.7,6637,3.2,6363,2.5,11006,3.5,17858,4.6,27084,3.1
2,5,4,1,0,家庭用耐久財,3512,1.1,23.2,487,0.4,10,0,1743,0.8,1552,0.6,1865,0.6,8476,2.2,10394,1.2
2,6,4,1,1,家事用耐久財,1671,0.5,-11.5,423,0.4,-,-,1558,0.8,1247,0.5,1412,0.5,1334,0.3,5700,0.7
2,6,4,1,2,冷暖房用器具,1397,0.4,663.4,27,0,-,-,121,0.1,132,0.1,146,0,5379,1.4,3946,0.5
2,6,4,1,3,一般家具,444,0.1,-43,37,0,10,0,64,0,173,0.1,308,0.1,1763,0.4,748,0.1
2,5,4,2,0,室内装備・装飾品,594,0.2,-42,74,0.1,77,0,273,0.1,308,0.1,977,0.3,1210,0.3,1232,0.1
2,5,4,3,0,寝具類,980,0.3,-16.9,113,0.1,257,0.2,711,0.3,311,0.1,1365,0.4,1062,0.3,3026,0.3
2,5,4,4,0,家事雑貨,2380,0.7,-10,1047,1,1437,0.9,1471,0.7,1396,0.5,2456,0.8,3212,0.8,5612,0.6
2,5,4,5,0,家事用消耗品,2600,0.8,5.3,1416,1.3,2283,1.4,2169,1.1,2465,1,3227,1,3489,0.9,3133,0.4
2,5,4,6,0,家事サービス,901,0.3,62.9,177,0.2,303,0.2,270,0.1,331,0.1,1115,0.4,410,0.1,3687,0.4
2,4,5,0,0,被服及び履物,12120,3.7,-7.2,2678,2.5,6866,4.2,4537,2.2,8547,3.4,12950,4.1,15559,4,33552,3.9
2,5,5,1,0,和服,348,0.1,40.3,26,0,-,-,-,-,43,0,-,-,1948,0.5,414,0
2,5,5,2,0,洋服,4505,1.4,-8.5,871,0.8,2569,1.6,839,0.4,3009,1.2,3462,1.1,4952,1.3,15775,1.8
2,6,5,2,1,男子用洋服,1013,0.3,-38.9,211,0.2,614,0.4,46,0,681,0.3,564,0.2,2076,0.5,2890,0.3
2,6,5,2,2,婦人用洋服,3072,0.9,8.6,401,0.4,1835,1.1,672,0.3,2182,0.9,2252,0.7,2049,0.5,12070,1.4
2,6,5,2,3,子供用洋服,419,0.1,-3.5,258,0.2,120,0.1,121,0.1,145,0.1,646,0.2,827,0.2,814,0.1
2,5,5,3,0,シャツ・セーター類,2219,0.7,-24.5,449,0.4,1568,1,1007,0.5,2328,0.9,3001,1,2984,0.8,4175,0.5
2,6,5,3,1,男子用シャツ・セーター類,670,0.2,-13,160,0.1,326,0.2,257,0.1,562,0.2,825,0.3,1130,0.3,1425,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1426,0.4,-28,274,0.3,1094,0.7,691,0.3,1765,0.7,1865,0.6,1656,0.4,2624,0.3
2,6,5,3,3,子供用シャツ・セーター類,123,0,-34.9,14,0,148,0.1,59,0,-,-,311,0.1,198,0.1,126,0
2,5,5,4,0,下着類,864,0.3,-19.1,267,0.2,430,0.3,664,0.3,825,0.3,932,0.3,1070,0.3,1850,0.2
2,6,5,4,1,男子用下着類,203,0.1,-38.1,64,0.1,84,0.1,180,0.1,186,0.1,195,0.1,431,0.1,282,0
2,6,5,4,2,婦人用下着類,523,0.2,-16.1,178,0.2,272,0.2,408,0.2,604,0.2,573,0.2,458,0.1,1168,0.1
2,6,5,4,3,子供用下着類,137,0,17.1,25,0,74,0,76,0,36,0,164,0.1,181,0,400,0
2,5,5,5,0,生地・糸類,96,0,-60.2,56,0.1,70,0,152,0.1,63,0,150,0,101,0,82,0
2,5,5,6,0,他の被服,871,0.3,3,309,0.3,373,0.2,449,0.2,592,0.2,861,0.3,1202,0.3,2303,0.3
2,5,5,7,0,履物類,2363,0.7,31.5,388,0.4,1377,0.8,1047,0.5,1017,0.4,3683,1.2,2691,0.7,6301,0.7
2,5,5,8,0,被服関連サービス,854,0.3,-14.3,312,0.3,480,0.3,381,0.2,671,0.3,862,0.3,610,0.2,2652,0.3
2,4,6,0,0,保健医療,15809,4.8,0.1,4642,4.3,6770,4.1,11415,5.5,11958,4.7,12307,3.9,23503,6,39893,4.6
2,5,6,1,0,医薬品,2657,0.8,3.7,1303,1.2,1664,1,2936,1.4,2530,1,3031,1,3323,0.8,3795,0.4
2,5,6,2,0,健康保持用摂取品,1194,0.4,27.3,246,0.2,1206,0.7,1267,0.6,1542,0.6,1357,0.4,1337,0.3,1399,0.2
2,5,6,3,0,保健医療用品・器具,1894,0.6,-46,523,0.5,783,0.5,1356,0.7,1936,0.8,1656,0.5,3744,1,3244,0.4
2,5,6,4,0,保健医療サービス,10063,3,14.5,2569,2.4,3117,1.9,5856,2.8,5950,2.3,6262,2,15099,3.8,31455,3.6
2,4,7,0,0,交通・通信,53274,16.1,37.3,7695,7.1,14145,8.6,21650,10.5,26222,10.3,42031,13.4,59708,15.2,200616,23.1
2,5,7,1,0,交通,10268,3.1,7,1399,1.3,2510,1.5,5336,2.6,6898,2.7,8866,2.8,21014,5.4,25720,3
2,5,7,2,0,自動車等関係費,31181,9.4,84.3,2154,2,2744,1.7,5485,2.7,8477,3.3,16530,5.3,21586,5.5,160681,18.5
2,6,7,2,1,自動車等購入,17519,5.3,259.4,-,-,-,-,-,-,-,-,-,-,-,-,122213,14.1
2,6,7,2,2,自転車購入,473,0.1,-28.4,79,0.1,-,-,-,-,-,-,2384,0.8,-,-,839,0.1
