項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4420,-,2450,-,2251,-,879,-
0,0,0,0,0,調査世帯数,738,-,324,-,184,-,165,-,65,-
0,0,0,0,0,世帯人員,2.98,-,2,-,3,-,4,-,5.29,-
0,0,0,0,0,有業人員,1.27,-,0.74,-,1.55,-,1.72,-,2,-
0,0,0,0,0,世帯主平均年齢,58.1,-,65.8,-,55.3,-,49.3,-,49.7,-
2,2,0,0,0,生計支出,370168,-,310076,-,380637,-,430413,-,488928,-
2,3,0,0,0,消費支出,366616,100,310076,100,366138,100,430413,100,488928,100
2,4,1,0,0,食料,83163,22.7,72988,23.5,85272,23.3,92798,21.6,103780,21.2
2,5,1,1,0,穀類,7545,2.1,6087,2,7449,2,8743,2,12080,2.5
2,6,1,1,1,米類,2896,0.8,2367,0.8,2825,0.8,3272,0.8,4787,1
2,6,1,1,2,パン,2696,0.7,2094,0.7,2795,0.8,3125,0.7,4340,0.9
2,6,1,1,3,めん類,1453,0.4,1237,0.4,1427,0.4,1636,0.4,2149,0.4
2,6,1,1,4,他の穀類,501,0.1,388,0.1,403,0.1,710,0.2,805,0.2
2,5,1,2,0,魚介類,6453,1.8,6344,2,6394,1.7,6551,1.5,6913,1.4
2,6,1,2,1,生鮮魚介,3725,1,3545,1.1,3847,1.1,3812,0.9,4071,0.8
2,6,1,2,2,塩干魚介,1158,0.3,1178,0.4,1125,0.3,1140,0.3,1197,0.2
2,6,1,2,3,魚肉練製品,546,0.1,595,0.2,522,0.1,498,0.1,489,0.1
2,6,1,2,4,他の魚介加工品,1024,0.3,1027,0.3,900,0.2,1101,0.3,1156,0.2
2,5,1,3,0,肉類,7037,1.9,5563,1.8,6964,1.9,8345,1.9,11304,2.3
2,6,1,3,1,生鮮肉,5580,1.5,4336,1.4,5477,1.5,6736,1.6,9164,1.9
2,6,1,3,2,加工肉,1457,0.4,1227,0.4,1486,0.4,1610,0.4,2140,0.4
