項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,739,-,-,105,-,105,-,105,-,106,-,106,-,105,-,107,-
0,0,世帯人員,2.98,-,-,2.53,-,2.65,-,2.99,-,2.86,-,3.14,-,3.32,-,3.37,-
0,0,有業人員,1.3,-,-,1.12,-,1.01,-,1.36,-,1.28,-,1.33,-,1.5,-,1.51,-
0,0,世帯主平均年齢,57.9,-,-,60.4,-,60.9,-,59.4,-,57.9,-,58,-,53.9,-,55.1,-
0,0,消費支出,315490,-,-1.4,112840,-,173757,-,220757,-,277005,-,334761,-,413283,-,672636,-
0,0,公共的料金,89652,28.4,-6.8,38205,33.9,58307,33.6,69937,31.7,84645,30.6,96911,28.9,108951,26.4,169778,25.2
1,0,公共料金等,61242,19.4,-5.1,31868,28.2,44402,25.6,55276,25,59535,21.5,70246,21,75020,18.2,92012,13.7
1,1,米,2005,0.6,6.1,1135,1,1675,1,2073,0.9,1832,0.7,2838,0.8,2880,0.7,1606,0.2
1,1,食塩,40,0,11.1,25,0,37,0,48,0,27,0,29,0,55,0,61,0
1,1,学校給食,746,0.2,-9.8,209,0.2,236,0.1,278,0.1,989,0.4,1197,0.4,1211,0.3,1095,0.2
1,1,公営家賃,2160,0.7,8.3,1645,1.5,2787,1.6,3028,1.4,2488,0.9,4196,1.3,984,0.2,-,-
1,1,電気代,12823,4.1,-1.5,8788,7.8,12185,7,12348,5.6,11968,4.3,14567,4.4,13885,3.4,15982,2.4
1,1,都市ガス,8987,2.8,-6.4,5982,5.3,7406,4.3,9101,4.1,8835,3.2,10154,3,10091,2.4,11311,1.7
1,1,上下水道料,4838,1.5,-11.2,2803,2.5,3615,2.1,5416,2.5,3771,1.4,6140,1.8,6074,1.5,6045,0.9
1,1,医科診療代,3005,1,8.4,1341,1.2,2267,1.3,2714,1.2,4177,1.5,3066,0.9,3463,0.8,3983,0.6
1,1,歯科診療代,1872,0.6,-28,339,0.3,920,0.5,1682,0.8,366,0.1,1899,0.6,1212,0.3,6650,1
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1569,0.5,15.4,104,0.1,-,-,1484,0.7,2862,1,2509,0.7,2187,0.5,1817,0.3
1,1,鉄道運賃,2727,0.9,-14.9,1577,1.4,1038,0.6,1779,0.8,2732,1,2215,0.7,2791,0.7,6917,1
1,1,鉄道通学定期代,442,0.1,-15.8,-,-,-,-,37,0,471,0.2,204,0.1,935,0.2,1439,0.2
1,1,鉄道通勤定期代,1856,0.6,-20.6,350,0.3,749,0.4,886,0.4,1253,0.5,424,0.1,4397,1.1,4920,0.7
1,1,バス代,325,0.1,-22.8,125,0.1,231,0.1,193,0.1,262,0.1,402,0.1,608,0.1,454,0.1
1,1,バス通学定期代,67,0,67.5,-,-,-,-,71,0,32,0,-,-,172,0,192,0
1,1,バス通勤定期代,122,0,96.8,58,0.1,-,-,32,0,102,0,231,0.1,19,0,409,0.1
1,1,タクシー代,745,0.2,-17.5,376,0.3,347,0.2,958,0.4,682,0.2,723,0.2,772,0.2,1351,0.2
1,1,航空運賃,1271,0.4,-19.5,-,-,-,-,84,0,-,-,1195,0.4,1710,0.4,5870,0.9
1,1,郵便料,385,0.1,-9.4,161,0.1,329,0.2,230,0.1,723,0.3,490,0.1,255,0.1,503,0.1
1,1,固定電話通信料,2584,0.8,-9.4,1519,1.3,2497,1.4,2995,1.4,2418,0.9,3079,0.9,2742,0.7,2831,0.4
1,1,移動電話通信料,9012,2.9,8.4,3440,3,5089,2.9,6588,3,10133,3.7,10422,3.1,13549,3.3,13803,2.1
1,1,ＮＨＫ放送受信料,945,0.3,-8.1,628,0.6,933,0.5,406,0.2,725,0.3,1332,0.4,1054,0.3,1528,0.2
1,1,ケーブルテレビ受信料,1028,0.3,-6.1,544,0.5,898,0.5,907,0.4,939,0.3,866,0.3,1387,0.3,1649,0.2
1,1,他の受信料,125,0,-34.2,14,0,104,0.1,157,0.1,212,0.1,157,0,51,0,178,0
1,1,国公立小学校,130,0,-18.8,-,-,27,0,15,0,108,0,174,0.1,248,0.1,334,0
1,1,国公立中学校,103,0,-45.8,-,-,-,-,62,0,142,0.1,64,0,277,0.1,176,0
1,1,国公立高校,69,0,-58.9,-,-,27,0,-,-,-,-,305,0.1,14,0,133,0
1,1,国公立大学,54,0,-89.7,-,-,-,-,16,0,-,-,-,-,363,0.1,-,-
1,1,たばこ,1208,0.4,28.2,706,0.6,1006,0.6,1689,0.8,1286,0.5,1367,0.4,1634,0.4,773,0.1
2,0,準公共料金等,28410,9,-10.3,6337,5.6,13905,8,14661,6.6,25110,9.1,26665,8,33930,8.2,77766,11.6
2,1,牛乳,1218,0.4,3.7,932,0.8,913,0.5,1091,0.5,1012,0.4,1402,0.4,1285,0.3,1883,0.3
2,1,灯油,1122,0.4,12.4,757,0.7,1246,0.7,828,0.4,1038,0.4,1172,0.4,1319,0.3,1485,0.2
2,1,プロパンガス,519,0.2,7,337,0.3,465,0.3,553,0.3,385,0.1,421,0.1,768,0.2,703,0.1
2,1,理髪料,374,0.1,21.8,96,0.1,272,0.2,296,0.1,368,0.1,424,0.1,567,0.1,591,0.1
2,1,パーマネント代,495,0.2,46,23,0,784,0.5,196,0.1,587,0.2,707,0.2,649,0.2,514,0.1
2,1,洗濯代,579,0.2,6.6,46,0,273,0.2,216,0.1,276,0.1,659,0.2,1462,0.4,1119,0.2
2,1,新聞,2781,0.9,-1.3,2003,1.8,2711,1.6,2273,1,2806,1,2767,0.8,3138,0.8,3754,0.6
2,1,私立小学校,290,0.1,-51.1,-,-,-,-,-,-,-,-,-,-,-,-,2015,0.3
2,1,私立中学校,2113,0.7,71.6,-,-,-,-,-,-,1646,0.6,314,0.1,433,0.1,12298,1.8
2,1,私立高校,2501,0.8,-31.9,-,-,360,0.2,892,0.4,563,0.2,876,0.3,2653,0.6,12086,1.8
2,1,私立大学,2567,0.8,-54.7,-,-,-,-,-,-,-,-,-,-,157,0,17682,2.6
2,1,幼稚園,1597,0.5,-23.6,307,0.3,579,0.3,1166,0.5,2063,0.7,1824,0.5,2479,0.6,2741,0.4
