項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6899,-,1868,-,411,-,821,-
0,0,0,0,0,調査世帯数,357,-,253,-,63,-,14,-,27,-
0,0,0,0,0,世帯人員,3.33,-,3.48,-,2.88,-,3.09,-,3.27,-
0,0,0,0,0,有業人員,1.6,-,1.66,-,1.47,-,1.73,-,1.36,-
0,0,0,0,0,世帯主平均年齢,47.8,-,50.1,-,43.1,-,49.2,-,39,-
1,0,0,0,0,受取,1065459,-,1159774,-,857699,-,517850,-,1019946,-
1,1,0,0,0,実収入,510464,100,545921,100,402865,100,221948,100,601826,100
1,2,0,0,0,経常収入,498814,97.7,531349,97.3,398389,98.9,221524,99.8,592790,98.5
1,3,0,0,0,勤め先収入,492241,96.4,523865,96,392383,97.4,217457,98,591328,98.3
1,4,0,0,0,世帯主収入,442553,86.7,469252,86,347323,86.2,194893,87.8,558900,92.9
1,6,0,0,0,うち男,412279,80.8,444239,81.4,290465,72.1,136658,61.6,558900,92.9
1,5,0,0,0,定期収入,428678,84,461481,84.5,345232,85.7,183105,82.5,465893,77.4
1,5,0,0,0,臨時収入,4890,1,4104,0.8,2091,0.5,11788,5.3,14401,2.4
1,5,0,0,0,賞与,8985,1.8,3666,0.7,-,-,-,-,78606,13.1
1,4,0,0,0,世帯主の配偶者の収入,44433,8.7,48849,8.9,38219,9.5,22563,10.2,32427,5.4
1,6,0,0,0,うち女,42795,8.4,47522,8.7,34350,8.5,22563,10.2,32427,5.4
1,4,0,0,0,他の世帯員収入,5255,1,5764,1.1,6841,1.7,-,-,-,-
1,3,0,0,0,事業・内職収入,1755,0.3,2168,0.4,599,0.1,1115,0.5,1231,0.2
1,4,0,0,0,家賃収入,198,0,287,0.1,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,399,0.1,579,0.1,-,-,-,-,-,-
1,4,0,0,0,内職収入,1157,0.2,1302,0.2,599,0.1,1115,0.5,1231,0.2
1,3,0,0,0,他の経常収入,4818,0.9,5316,1,5406,1.3,2953,1.3,231,0
1,4,0,0,0,財産収入,498,0.1,695,0.1,-,-,-,-,231,0
1,4,0,0,0,社会保障給付,3966,0.8,4219,0.8,4997,1.2,2953,1.3,-,-
1,5,0,0,0,公的年金給付,974,0.2,1412,0.3,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,2992,0.6,2808,0.5,4997,1.2,2953,1.3,-,-
1,4,0,0,0,仕送り金,354,0.1,402,0.1,409,0.1,-,-,-,-
1,2,0,0,0,特別収入,11649,2.3,14572,2.7,4476,1.1,424,0.2,9036,1.5
1,3,0,0,0,受贈金,5934,1.2,7160,1.3,1730,0.4,-,-,8171,1.4
1,3,0,0,0,他の特別収入,5716,1.1,7413,1.4,2746,0.7,424,0.2,865,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),481454,-,537609,-,380370,-,232089,-,364512,-
1,2,0,0,0,預貯金引出,388968,-,430492,-,327843,-,203986,-,271797,-
1,2,0,0,0,保険金,1717,-,2488,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,773,-,1120,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,944,-,1368,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,371,-,-,-,1984,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,6788,-,9407,-,702,-,4057,-,-,-
1,2,0,0,0,一括払購入借入金,83411,-,94939,-,49819,-,24046,-,92715,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,199,-,283,-,21,-,-,-,-,-
1,1,0,0,0,繰入金,73541,-,76243,-,74464,-,63813,-,53609,-
2,0,0,0,0,支払,1065459,-,1159774,-,857699,-,517850,-,1019946,-
