項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,738,-,-,104,-,106,-,104,-,107,-,102,-,109,-,106,-
0,0,世帯人員,2.98,-,-,2.63,-,2.62,-,2.96,-,2.84,-,3.31,-,3.11,-,3.42,-
0,0,有業人員,1.27,-,-,1.11,-,0.88,-,1.42,-,1.31,-,1.3,-,1.36,-,1.52,-
0,0,世帯主平均年齢,58.1,-,-,59.7,-,63.7,-,56.5,-,59.4,-,55.1,-,57.3,-,55.1,-
0,0,消費支出,366616,-,3.7,121875,-,189070,-,243908,-,294487,-,360571,-,467299,-,885318,-
0,0,公共的料金,94851,25.9,-0.5,42008,34.5,59132,31.3,76801,31.5,84715,28.8,95006,26.3,123429,26.4,182166,20.6
1,0,公共料金等,67080,18.3,6.1,33690,27.6,45944,24.3,55847,22.9,64861,22,71958,20,91745,19.6,105120,11.9
1,1,米,2918,0.8,17.4,2334,1.9,2603,1.4,2579,1.1,3350,1.1,3205,0.9,3027,0.6,3316,0.4
1,1,食塩,58,0,52.6,22,0,74,0,35,0,48,0,59,0,72,0,93,0
1,1,学校給食,414,0.1,17.3,177,0.1,171,0.1,270,0.1,470,0.2,673,0.2,504,0.1,630,0.1
1,1,公営家賃,1791,0.5,-1.3,1163,1,2185,1.2,2486,1,1915,0.7,231,0.1,4156,0.9,404,0
1,1,電気代,14150,3.9,5.2,9862,8.1,13076,6.9,14370,5.9,13680,4.6,14956,4.1,14467,3.1,18598,2.1
1,1,都市ガス,10014,2.7,9.1,5894,4.8,7678,4.1,9166,3.8,10501,3.6,11755,3.3,12435,2.7,12629,1.4
1,1,上下水道料,4699,1.3,-9.1,2846,2.3,4167,2.2,3375,1.4,5479,1.9,5031,1.4,5712,1.2,6244,0.7
1,1,医科診療代,3514,1,-5.5,1450,1.2,3151,1.7,2000,0.8,3547,1.2,4543,1.3,5139,1.1,4734,0.5
1,1,歯科診療代,3601,1,-2.4,1476,1.2,529,0.3,566,0.2,3438,1.2,1939,0.5,5604,1.2,11584,1.3
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1533,0.4,182.8,-,-,309,0.2,395,0.2,693,0.2,1724,0.5,1806,0.4,5781,0.7
1,1,鉄道運賃,3449,0.9,5.1,863,0.7,1160,0.6,1601,0.7,2034,0.7,4887,1.4,8299,1.8,5285,0.6
1,1,鉄道通学定期代,1049,0.3,146.8,134,0.1,-,-,572,0.2,501,0.2,2358,0.7,859,0.2,2912,0.3
1,1,鉄道通勤定期代,2913,0.8,56.3,376,0.3,192,0.1,1126,0.5,2621,0.9,2148,0.6,7510,1.6,6385,0.7
1,1,バス代,338,0.1,-30.3,58,0,208,0.1,253,0.1,263,0.1,341,0.1,809,0.2,430,0
1,1,バス通学定期代,113,0,-8.9,-,-,-,-,129,0.1,48,0,107,0,-,-,505,0.1
1,1,バス通勤定期代,146,0,7.4,-,-,-,-,314,0.1,-,-,131,0,6,0,571,0.1
1,1,タクシー代,712,0.2,-35.8,375,0.3,507,0.3,639,0.3,1031,0.4,697,0.2,1014,0.2,713,0.1
1,1,航空運賃,915,0.2,-19.2,90,0.1,312,0.2,838,0.3,266,0.1,1083,0.3,2190,0.5,1627,0.2
1,1,郵便料,150,0,-12.3,68,0.1,133,0.1,129,0.1,219,0.1,100,0,167,0,232,0
1,1,固定電話通信料,2564,0.7,3.5,1804,1.5,2507,1.3,2711,1.1,2714,0.9,2765,0.8,2835,0.6,2608,0.3
1,1,移動電話通信料,8293,2.3,18.6,2602,2.1,4642,2.5,8383,3.4,8389,2.8,8657,2.4,10847,2.3,14475,1.6
1,1,ＮＨＫ放送受信料,810,0.2,16.7,485,0.4,619,0.3,883,0.4,702,0.2,937,0.3,920,0.2,1126,0.1
1,1,ケーブルテレビ受信料,1054,0.3,-13,691,0.6,853,0.5,1128,0.5,990,0.3,1032,0.3,1249,0.3,1431,0.2
1,1,他の受信料,179,0,77.2,96,0.1,100,0.1,238,0.1,108,0,214,0.1,135,0,363,0
1,1,国公立小学校,102,0,-1,3,0,16,0,13,0,62,0,222,0.1,185,0,210,0
1,1,国公立中学校,45,0,-73.8,-,-,52,0,50,0,37,0,64,0,44,0,70,0
1,1,国公立高校,214,0.1,-2.7,-,-,-,-,196,0.1,-,-,569,0.2,627,0.1,109,0
1,1,国公立大学,143,0,-43.3,-,-,-,-,-,-,-,-,-,-,101,0,899,0.1
1,1,たばこ,1199,0.3,-6.2,821,0.7,701,0.4,1403,0.6,1755,0.6,1529,0.4,1026,0.2,1155,0.1
