項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2109,-,6630,-,426,-,92,-,835,-,4024,-
0,0,0,0,0,調査世帯数,361,-,71,-,245,-,15,-,3,-,30,-,144,-
0,0,0,0,0,世帯人員,3.39,-,2,-,3.84,-,2.3,-,2.2,-,3.84,-,3.44,-
0,0,0,0,0,有業人員,1.68,-,1.44,-,1.76,-,1.83,-,1,-,1.65,-,2.23,-
0,0,0,0,0,世帯主平均年齢,48.7,-,53.1,-,46.6,-,54.1,-,44.4,-,51,-,48.4,-
1,0,0,0,0,受取,1074522,-,1040604,-,1127818,-,651022,-,468769,-,953177,-,1186067,-
1,1,0,0,0,実収入,553050,100,590255,100,567493,100,319473,100,211568,100,463615,100,645879,100
1,2,0,0,0,経常収入,529882,95.8,516507,87.5,557569,98.3,310435,97.2,210685,99.6,455835,98.3,604439,93.6
1,3,0,0,0,勤め先収入,499354,90.3,432252,73.2,545146,96.1,284371,89,202491,95.7,414967,89.5,583995,90.4
1,4,0,0,0,世帯主収入,438760,79.3,354279,60,483472,85.2,264688,82.9,202491,95.7,385972,83.3,442390,68.5
1,6,0,0,0,うち男,410308,74.2,349763,59.3,469555,82.7,26862,8.4,-,-,288512,62.2,431218,66.8
1,5,0,0,0,定期収入,421163,76.2,348430,59,460647,81.2,264688,82.9,202491,95.7,371230,80.1,417985,64.7
1,5,0,0,0,臨時収入,6511,1.2,5849,1,7873,1.4,-,-,-,-,687,0.1,8151,1.3
1,5,0,0,0,賞与,11086,2,-,-,14952,2.6,-,-,-,-,14054,3,16254,2.5
1,4,0,0,0,世帯主の配偶者の収入,54228,9.8,77972,13.2,54467,9.6,-,-,-,-,20027,4.3,134464,20.8
1,6,0,0,0,うち女,53327,9.6,77972,13.2,53108,9.4,-,-,-,-,20027,4.3,132225,20.5
1,4,0,0,0,他の世帯員収入,6367,1.2,-,-,7208,1.3,19683,6.2,-,-,8969,1.9,7141,1.1
1,3,0,0,0,事業・内職収入,1758,0.3,3752,0.6,918,0.2,-,-,-,-,4283,0.9,792,0.1
1,4,0,0,0,家賃収入,295,0.1,815,0.1,186,0,-,-,-,-,-,-,427,0.1
1,4,0,0,0,他の事業収入,379,0.1,697,0.1,349,0.1,-,-,-,-,-,-,365,0.1
1,4,0,0,0,内職収入,1084,0.2,2241,0.4,383,0.1,-,-,-,-,4283,0.9,-,-
1,3,0,0,0,他の経常収入,28771,5.2,80503,13.6,11504,2,26064,8.2,8193,3.9,36586,7.9,19652,3
1,4,0,0,0,財産収入,277,0.1,-,-,395,0.1,-,-,-,-,186,0,186,0
1,4,0,0,0,社会保障給付,28281,5.1,80326,13.6,10960,1.9,24289,7.6,-,-,36400,7.9,19450,3
1,5,0,0,0,公的年金給付,25132,4.5,70880,12,9479,1.7,20168,6.3,-,-,36400,7.9,18403,2.8
1,5,0,0,0,他の社会保障給付,3150,0.6,9446,1.6,1481,0.3,4121,1.3,-,-,-,-,1047,0.2
1,4,0,0,0,仕送り金,212,0,176,0,150,0,1776,0.6,8193,3.9,-,-,16,0
1,2,0,0,0,特別収入,23168,4.2,73749,12.5,9923,1.7,9038,2.8,884,0.4,7780,1.7,41440,6.4
1,3,0,0,0,受贈金,20944,3.8,72860,12.3,7773,1.4,8838,2.8,-,-,565,0.1,39453,6.1
1,3,0,0,0,他の特別収入,2224,0.4,889,0.2,2151,0.4,200,0.1,884,0.4,7214,1.6,1987,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),454110,-,365426,-,496025,-,292746,-,251205,-,427661,-,474220,-
1,2,0,0,0,預貯金引出,389878,-,265322,-,437323,-,256475,-,246329,-,395870,-,416254,-
1,2,0,0,0,保険金,1734,-,8222,-,-,-,-,-,-,-,-,-,330,-
1,3,0,0,0,個人・企業年金保険金,1734,-,8222,-,-,-,-,-,-,-,-,-,330,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
