項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,755,-,-,111,-,104,-,107,-,111,-,107,-,108,-,107,-
0,0,世帯人員,2.97,-,-,2.86,-,2.64,-,2.85,-,2.97,-,3.2,-,3.06,-,3.24,-
0,0,有業人員,1.3,-,-,1.19,-,1.11,-,1.24,-,1.24,-,1.46,-,1.39,-,1.48,-
0,0,世帯主平均年齢,58.8,-,-,62.6,-,61.1,-,58.4,-,57.6,-,58.4,-,56.3,-,57.4,-
0,0,消費支出,320358,-,-11,113218,-,174751,-,215114,-,253988,-,303109,-,390901,-,789225,-
0,0,公共的料金,76221,23.8,-10.4,30914,27.3,46818,26.8,56945,26.5,69364,27.3,80754,26.6,97700,25,150642,19.1
1,0,公共料金等,51329,16,-10.9,24169,21.3,34054,19.5,40500,18.8,48942,19.3,55117,18.2,67038,17.1,89258,11.3
1,1,米,1927,0.6,-16.5,1712,1.5,2012,1.2,1752,0.8,1847,0.7,1750,0.6,2236,0.6,2177,0.3
1,1,食塩,47,0,27,45,0,53,0,47,0,40,0,26,0,49,0,69,0
1,1,学校給食,909,0.3,19.9,449,0.4,357,0.2,773,0.4,1230,0.5,1204,0.4,667,0.2,1676,0.2
1,1,公営家賃,952,0.3,-55.4,-,-,1543,0.9,810,0.4,1515,0.6,261,0.1,2535,0.6,-,-
1,1,電気代,8980,2.8,-1,6295,5.6,8028,4.6,8253,3.8,9249,3.6,10296,3.4,9712,2.5,11002,1.4
1,1,都市ガス,4825,1.5,-0.1,3282,2.9,4212,2.4,4369,2,4826,1.9,5212,1.7,6076,1.6,5787,0.7
1,1,上下水道料,4414,1.4,-15,2510,2.2,3037,1.7,3438,1.6,3565,1.4,6173,2,6465,1.7,5694,0.7
1,1,医科診療代,3124,1,-14.7,1598,1.4,2346,1.3,2341,1.1,2502,1,3649,1.2,4099,1,5320,0.7
1,1,歯科診療代,1953,0.6,-31.4,566,0.5,609,0.3,845,0.4,927,0.4,1120,0.4,2451,0.6,7135,0.9
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1707,0.5,297,-,-,-,-,116,0.1,-,-,136,0,3796,1,7885,1
1,1,鉄道運賃,3892,1.2,14,874,0.8,1808,1,1246,0.6,4402,1.7,3417,1.1,6253,1.6,9223,1.2
1,1,鉄道通学定期代,226,0.1,-51.3,-,-,-,-,575,0.3,24,0,209,0.1,476,0.1,298,0
