項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8063,-,1340,-,195,-,402,-
0,0,0,0,0,調査世帯数,755,-,611,-,98,-,19,-,27,-
0,0,0,0,0,世帯人員,2.98,-,2.99,-,2.82,-,2.55,-,3.56,-
0,0,0,0,0,有業人員,1.3,-,1.26,-,1.48,-,1.13,-,1.59,-
0,0,0,0,0,世帯主平均年齢,59.3,-,62,-,48.3,-,56.6,-,42.4,-
2,2,0,0,0,生計支出,305931,-,302178,-,322908,-,226969,-,363002,-
2,3,0,0,0,消費支出,305922,100,302167,100,322908,100,226969,100,363002,100
2,4,1,0,0,食料,82147,26.9,84330,27.9,71884,22.3,60274,26.6,83197,22.9
2,5,1,1,0,穀類,6533,2.1,6622,2.2,5955,1.8,6103,2.7,6893,1.9
2,6,1,1,1,米類,1826,0.6,1841,0.6,1871,0.6,1587,0.7,1479,0.4
2,6,1,1,2,パン,2883,0.9,2905,1,2560,0.8,3048,1.3,3421,0.9
2,6,1,1,3,めん類,1322,0.4,1338,0.4,1212,0.4,1060,0.5,1494,0.4
2,6,1,1,4,他の穀類,503,0.2,537,0.2,312,0.1,408,0.2,500,0.1
2,5,1,2,0,魚介類,6575,2.1,7201,2.4,3946,1.2,4770,2.1,3674,1
2,6,1,2,1,生鮮魚介,4104,1.3,4502,1.5,2447,0.8,3155,1.4,2118,0.6
2,6,1,2,2,塩干魚介,1100,0.4,1202,0.4,720,0.2,478,0.2,612,0.2
2,6,1,2,3,魚肉練製品,594,0.2,645,0.2,369,0.1,632,0.3,305,0.1
2,6,1,2,4,他の魚介加工品,777,0.3,852,0.3,409,0.1,506,0.2,639,0.2
2,5,1,3,0,肉類,7523,2.5,7732,2.6,6731,2.1,5305,2.3,7048,1.9
2,6,1,3,1,生鮮肉,6061,2,6233,2.1,5528,1.7,3969,1.7,5406,1.5
2,6,1,3,2,加工肉,1461,0.5,1498,0.5,1203,0.4,1335,0.6,1642,0.5
2,5,1,4,0,乳卵類,3997,1.3,4090,1.4,3425,1.1,3546,1.6,4245,1.2
2,6,1,4,1,牛乳,1301,0.4,1387,0.5,961,0.3,439,0.2,1135,0.3
2,6,1,4,2,乳製品,1937,0.6,1930,0.6,1782,0.6,2427,1.1,2365,0.7
2,6,1,4,3,卵,758,0.2,773,0.3,682,0.2,680,0.3,745,0.2
2,5,1,5,0,野菜・海藻,9490,3.1,10008,3.3,7268,2.3,7032,3.1,7695,2.1
2,6,1,5,1,生鮮野菜,6298,2.1,6661,2.2,4678,1.4,4971,2.2,5050,1.4
2,6,1,5,2,乾物・海藻,824,0.3,826,0.3,931,0.3,500,0.2,580,0.2
2,6,1,5,3,大豆加工品,1177,0.4,1235,0.4,885,0.3,750,0.3,1183,0.3
2,6,1,5,4,他の野菜・海藻加工品,1192,0.4,1286,0.4,775,0.2,811,0.4,882,0.2
2,5,1,6,0,果物,3109,1,3290,1.1,2182,0.7,3030,1.3,2597,0.7
2,6,1,6,1,生鮮果物,2847,0.9,3004,1,2053,0.6,2626,1.2,2456,0.7
2,6,1,6,2,果物加工品,261,0.1,286,0.1,129,0,404,0.2,141,0
2,5,1,7,0,油脂・調味料,3859,1.3,4037,1.3,2977,0.9,2717,1.2,3783,1
2,6,1,7,1,油脂,417,0.1,452,0.1,266,0.1,274,0.1,282,0.1
2,6,1,7,2,調味料,3442,1.1,3585,1.2,2711,0.8,2443,1.1,3502,1
2,5,1,8,0,菓子類,5757,1.9,5803,1.9,5642,1.7,4686,2.1,5726,1.6
2,5,1,9,0,調理食品,10346,3.4,10656,3.5,8859,2.7,8785,3.9,9843,2.7
2,6,1,9,1,主食的調理食品,4260,1.4,4348,1.4,3562,1.1,3564,1.6,5155,1.4
2,6,1,9,2,他の調理食品,6086,2,6308,2.1,5297,1.6,5221,2.3,4689,1.3
2,5,1,10,0,飲料,4136,1.4,4123,1.4,4461,1.4,3014,1.3,3849,1.1
2,6,1,10,1,茶類,1131,0.4,1163,0.4,1102,0.3,536,0.2,875,0.2
2,6,1,10,2,コーヒー・ココア,859,0.3,877,0.3,831,0.3,529,0.2,737,0.2
2,6,1,10,3,他の飲料,2146,0.7,2083,0.7,2527,0.8,1949,0.9,2238,0.6
2,5,1,11,0,酒類,3419,1.1,3581,1.2,3089,1,1762,0.8,2074,0.6
2,5,1,12,0,外食,17404,5.7,17187,5.7,17349,5.4,9523,4.2,25769,7.1
2,6,1,12,1,一般外食,16352,5.3,16226,5.4,16380,5.1,8588,3.8,22558,6.2
2,6,1,12,2,学校給食,1052,0.3,961,0.3,970,0.3,935,0.4,3211,0.9
2,4,2,0,0,住居,23144,7.6,10933,3.6,91049,28.2,46967,20.7,30081,8.3
2,5,2,1,0,家賃地代,14972,4.9,1082,0.4,89363,27.7,46961,20.7,29997,8.3
2,5,2,2,0,設備修繕・維持,8172,2.7,9852,3.3,1686,0.5,7,0,84,0
2,6,2,2,1,設備材料,2395,0.8,2945,1,150,0,7,0,17,0
2,6,2,2,2,工事その他のサービス,5777,1.9,6907,2.3,1536,0.5,-,-,67,0
2,4,3,0,0,光熱・水道,20368,6.7,21585,7.1,15676,4.9,14393,6.3,14505,4
2,5,3,1,0,電気代,9293,3,9974,3.3,6479,2,5535,2.4,6835,1.9
2,5,3,2,0,ガス代,5736,1.9,5962,2,5117,1.6,4719,2.1,3752,1
2,5,3,3,0,他の光熱,545,0.2,612,0.2,286,0.1,14,0,309,0.1
2,5,3,4,0,上下水道料,4794,1.6,5036,1.7,3794,1.2,4125,1.8,3609,1
2,4,4,0,0,家具・家事用品,10615,3.5,10217,3.4,13601,4.2,8493,3.7,9679,2.7
2,5,4,1,0,家庭用耐久財,3184,1,2697,0.9,6739,2.1,3478,1.5,948,0.3
2,6,4,1,1,家事用耐久財,1274,0.4,1148,0.4,2413,0.7,916,0.4,177,0
2,6,4,1,2,冷暖房用器具,1385,0.5,1026,0.3,3557,1.1,2562,1.1,771,0.2
2,6,4,1,3,一般家具,525,0.2,524,0.2,770,0.2,-,-,-,-
2,5,4,2,0,室内装備・装飾品,802,0.3,869,0.3,573,0.2,80,0,576,0.2
2,5,4,3,0,寝具類,1054,0.3,859,0.3,1677,0.5,1465,0.6,2695,0.7
2,5,4,4,0,家事雑貨,2411,0.8,2512,0.8,2070,0.6,1436,0.6,2010,0.6
2,5,4,5,0,家事用消耗品,2524,0.8,2529,0.8,2365,0.7,1955,0.9,3218,0.9
2,5,4,6,0,家事サービス,640,0.2,751,0.2,178,0.1,78,0,233,0.1
2,4,5,0,0,被服及び履物,16942,5.5,17146,5.7,13215,4.1,12202,5.4,27598,7.6
2,5,5,1,0,和服,78,0,69,0,168,0.1,-,-,-,-
2,5,5,2,0,洋服,7426,2.4,7582,2.5,5625,1.7,6139,2.7,10930,3
2,6,5,2,1,男子用洋服,2402,0.8,2581,0.9,861,0.3,2251,1,4016,1.1
2,6,5,2,2,婦人用洋服,4347,1.4,4398,1.5,3609,1.1,3696,1.6,6095,1.7
2,6,5,2,3,子供用洋服,677,0.2,602,0.2,1155,0.4,192,0.1,819,0.2
