項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2658,-,2447,-,3542,-,1353,-
0,0,0,0,0,調査世帯数,366,-,92,-,91,-,131,-,52,-
0,0,0,0,0,世帯人員,3.39,-,2,-,3,-,4,-,5.26,-
0,0,0,0,0,有業人員,1.65,-,1.4,-,1.66,-,1.82,-,1.68,-
0,0,0,0,0,世帯主平均年齢,48.7,-,53,-,47.5,-,47.5,-,45.6,-
1,0,0,0,0,受取,1016629,-,972564,-,1063162,-,1013896,-,1026201,-
1,1,0,0,0,実収入,498218,100,432327,100,524464,100,527465,100,503646,100
1,2,0,0,0,経常収入,494037,99.2,429957,99.5,518532,98.9,523017,99.2,499769,99.2
1,3,0,0,0,勤め先収入,485218,97.4,419349,97,498475,95,519936,98.6,499769,99.2
1,4,0,0,0,世帯主収入,428654,86,363980,84.2,443077,84.5,455893,86.4,458320,91
1,6,0,0,0,うち男,402703,80.8,323208,74.8,422752,80.6,432031,81.9,445847,88.5
1,5,0,0,0,定期収入,423852,85.1,360289,83.3,434453,82.8,453104,85.9,452984,89.9
1,5,0,0,0,臨時収入,2995,0.6,3691,0.9,1242,0.2,2790,0.5,5336,1.1
1,5,0,0,0,賞与,1806,0.4,-,-,7382,1.4,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,50661,10.2,51116,11.8,47369,9,56596,10.7,40184,8
1,6,0,0,0,うち女,49807,10,51116,11.8,47369,9,54186,10.3,40184,8
1,4,0,0,0,他の世帯員収入,5904,1.2,4253,1,8029,1.5,7447,1.4,1265,0.3
1,3,0,0,0,事業・内職収入,2605,0.5,7801,1.8,132,0,1408,0.3,-,-
1,4,0,0,0,家賃収入,511,0.1,836,0.2,-,-,816,0.2,-,-
1,4,0,0,0,他の事業収入,1449,0.3,5453,1.3,-,-,-,-,-,-
1,4,0,0,0,内職収入,644,0.1,1512,0.3,132,0,592,0.1,-,-
1,3,0,0,0,他の経常収入,6214,1.2,2807,0.6,19925,3.8,1673,0.3,-,-
1,4,0,0,0,財産収入,365,0.1,-,-,1351,0.3,96,0,-,-
1,4,0,0,0,社会保障給付,5849,1.2,2807,0.6,18574,3.5,1576,0.3,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5849,1.2,2807,0.6,18574,3.5,1576,0.3,-,-
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,4181,0.8,2369,0.5,5933,1.1,4448,0.8,3877,0.8
1,3,0,0,0,受贈金,2450,0.5,1582,0.4,2830,0.5,3135,0.6,1672,0.3
1,3,0,0,0,他の特別収入,1732,0.3,787,0.2,3102,0.6,1313,0.2,2205,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),442761,-,459177,-,448396,-,420404,-,458840,-
1,2,0,0,0,預貯金引出,366341,-,333985,-,383884,-,360362,-,413825,-
1,2,0,0,0,保険金,4229,-,6569,-,609,-,6589,-,-,-
1,3,0,0,0,個人・企業年金保険金,2972,-,6569,-,609,-,3041,-,-,-
