項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2382,-,3236,-,3074,-,1308,-
0,0,0,0,0,調査世帯数,360,-,86,-,116,-,112,-,46,-
0,0,0,0,0,世帯人員,3.37,-,2,-,3,-,4,-,5.26,-
0,0,0,0,0,有業人員,1.63,-,1.48,-,1.61,-,1.65,-,1.89,-
0,0,0,0,0,世帯主平均年齢,48.7,-,53.6,-,48,-,46,-,47,-
1,0,0,0,0,受取,1589990,-,1236924,-,1489743,-,1924422,-,1694961,-
1,1,0,0,0,実収入,979250,100,679147,100,938503,100,1226950,100,1044425,100
1,2,0,0,0,経常収入,956629,97.7,666485,98.1,923892,98.4,1184142,96.5,1031296,98.7
1,3,0,0,0,勤め先収入,921933,94.1,620387,91.3,887396,94.6,1149752,93.7,1021102,97.8
1,4,0,0,0,世帯主収入,820239,83.8,555750,81.8,"783,780",83.5,"1,039,380",84.7,"877,065",84
1,6,0,0,0,うち男,799418,81.6,520318,76.6,"777,986",82.9,"1,006,603",82,"873,781",83.7
1,5,0,0,0,定期収入,399932,40.8,301654,44.4,"362,398",38.6,"475,830",38.8,"493,391",47.2
1,5,0,0,0,臨時収入,2670,0.3,1176,0.2,"4,782",0.5,"2,455",0.2,670,0.1
1,5,0,0,0,賞与,417637,42.6,252920,37.2,"416,600",44.4,"561,095",45.7,"383,005",36.7
1,4,0,0,0,世帯主の配偶者の収入,93144,9.5,43895,6.5,"102,732",10.9,"102,897",8.4,"136,198",13
1,6,0,0,0,うち女,92108,9.4,43895,6.5,"102,732",10.9,"99,526",8.1,"136,198",13
1,4,0,0,0,他の世帯員収入,8550,0.9,20742,3.1,885,0.1,"7,475",0.6,"7,838",0.8
1,3,0,0,0,事業・内職収入,11510,1.2,3583,0.5,"20,342",2.2,"12,083",1,"2,755",0.3
1,4,0,0,0,家賃収入,2612,0.3,-,-,"3,088",0.3,"5,247",0.4,-,-
1,4,0,0,0,他の事業収入,8412,0.9,3583,0.5,"17,253",1.8,"5,253",0.4,"2,755",0.3
1,4,0,0,0,内職収入,487,0,-,-,-,-,"1,583",0.1,-,-
1,3,0,0,0,他の経常収入,23185,2.4,42515,6.3,"16,154",1.7,"22,307",1.8,"7,439",0.7
1,4,0,0,0,財産収入,1440,0.1,3886,0.6,169,0,1495,0.1,-,-
1,4,0,0,0,社会保障給付,21022,2.1,37987,5.6,"14,666",1.6,"20,671",1.7,"6,673",0.6
1,5,0,0,0,公的年金給付,17522,1.8,33995,5,12089,1.3,16000,1.3,4539,0.4
1,5,0,0,0,他の社会保障給付,3500,0.4,3993,0.6,"2,577",0.3,"4,671",0.4,"2,134",0.2
1,4,0,0,0,仕送り金,723,0.1,642,0.1,"1,319",0.1,140,0,766,0.1
1,2,0,0,0,特別収入,22621,2.3,12661,1.9,"14,611",1.6,"42,808",3.5,"13,129",1.3
1,3,0,0,0,受贈金,4848,0.5,706,0.1,"1,253",0.1,"13,505",1.1,937,0.1
1,3,0,0,0,他の特別収入,17773,1.8,11955,1.8,"13,357",1.4,"29,303",2.4,"12,192",1.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),535358,-,469178,-,474163,-,629679,-,"585,589",-
1,2,0,0,0,預貯金引出,428095,-,349975,-,"386,085",-,"499,812",-,"505,743",-
1,2,0,0,0,保険金,25698,-,54868,-,"4,553",-,33209,-,"7,232",-
1,3,0,0,0,個人・企業年金保険金,4068,-,6046,-,"4,553",-,"3,022",-,"1,723",-
1,3,0,0,0,他の保険金,21630,-,48822,-,-,-,"30,186",-,"5,509",-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,376,-,-,-,111,-,"1,107",-,-,-
1,2,0,0,0,分割払購入借入金,3212,-,732,-,"9,011",-,397,-,-,-
1,2,0,0,0,一括払購入借入金,77438,-,63474,-,73223,-,94798,-,72491,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,538,-,129,-,1179,-,356,-,124,-
1,1,0,0,0,繰入金,75382,-,88599,-,"77,078",-,67794,-,"64,948",-
2,0,0,0,0,支払,1589990,-,1236924,-,"1,489,743",-,"1,924,422",-,"1,694,961",-
2,1,0,0,0,実支出,584665,-,482757,-,547919,-,681259,-,634137,-
2,2,0,0,0,生計支出,407852,-,373757,-,372074,-,455317,-,"446,898",-
2,3,0,0,0,消費支出,407852,100,373757,100,"372,074",100,"455,317",100,"446,898",100
2,4,1,0,0,食料,103143,25.3,89179,23.9,"97,312",26.2,"113,947",25,"117,610",26.3
2,5,1,1,0,穀類,7543,1.8,5402,1.4,"6,880",1.8,"8,755",1.9,"10,232",2.3
2,6,1,1,1,米類,1663,0.4,1131,0.3,"1,440",0.4,"2,271",0.5,"1,752",0.4
2,6,1,1,2,パン,3197,0.8,2226,0.6,"2,955",0.8,"3,502",0.8,"4,848",1.1
2,6,1,1,3,めん類,1690,0.4,1235,0.3,"1,715",0.5,"1,860",0.4,"2,059",0.5
2,6,1,1,4,他の穀類,993,0.2,810,0.2,770,0.2,"1,121",0.2,"1,572",0.4
2,5,1,2,0,魚介類,8291,2,7970,2.1,"7,982",2.1,"7,780",1.7,"10,838",2.4
2,6,1,2,1,生鮮魚介,4391,1.1,4065,1.1,"4,297",1.2,"4,087",0.9,"5,933",1.3
2,6,1,2,2,塩干魚介,1359,0.3,1141,0.3,"1,165",0.3,"1,435",0.3,"2,060",0.5
2,6,1,2,3,魚肉練製品,1295,0.3,1478,0.4,1275,0.3,1043,0.2,1600,0.4
2,6,1,2,4,他の魚介加工品,1246,0.3,1285,0.3,"1,245",0.3,"1,216",0.3,"1,245",0.3
2,5,1,3,0,肉類,9325,2.3,6393,1.7,"8,884",2.4,"10,485",2.3,"13,033",2.9
2,6,1,3,1,生鮮肉,7566,1.9,5266,1.4,"7,206",1.9,"8,492",1.9,"10,473",2.3
2,6,1,3,2,加工肉,1759,0.4,1128,0.3,"1,677",0.5,"1,993",0.4,"2,561",0.6
2,5,1,4,0,乳卵類,4040,1,2952,0.8,"3,926",1.1,"4,721",1,"4,703",1.1
2,6,1,4,1,牛乳,1204,0.3,863,0.2,"1,096",0.3,"1,535",0.3,"1,316",0.3
2,6,1,4,2,乳製品,2000,0.5,1451,0.4,"2,014",0.5,"2,224",0.5,"2,435",0.5
2,6,1,4,3,卵,836,0.2,637,0.2,816,0.2,962,0.2,952,0.2
2,5,1,5,0,野菜・海藻,9971,2.4,8576,2.3,"9,731",2.6,"10,781",2.4,"11,202",2.5
2,6,1,5,1,生鮮野菜,6805,1.7,5788,1.5,"6,743",1.8,7469,1.6,"7,252",1.6
2,6,1,5,2,乾物・海藻,890,0.2,756,0.2,790,0.2,949,0.2,"1,240",0.3
2,6,1,5,3,大豆加工品,1073,0.3,921,0.2,1077,0.3,1203,0.3,1036,0.2
2,6,1,5,4,他の野菜・海藻加工品,1203,0.3,1112,0.3,"1,120",0.3,"1,161",0.3,"1,674",0.4
2,5,1,6,0,果物,3384,0.8,2891,0.8,"3,818",1,"3,169",0.7,"3,713",0.8
2,6,1,6,1,生鮮果物,2921,0.7,2480,0.7,3378,0.9,2637,0.6,3262,0.7
2,6,1,6,2,果物加工品,463,0.1,412,0.1,440,0.1,532,0.1,451,0.1
2,5,1,7,0,油脂・調味料,4239,1,3375,0.9,"4,278",1.1,"4,568",1,"4,949",1.1
2,6,1,7,1,油脂,428,0.1,303,0.1,413,0.1,522,0.1,474,0.1
