項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,544,-,745,-,904,-,1030,-,1111,-,837,-,801,-,4028,-,1606,-
0,0,0,0,0,調査世帯数,723,-,40,-,53,-,68,-,73,-,74,-,58,-,58,-,299,-,123,-
0,0,0,0,0,世帯人員,2.99,-,3.08,-,3.61,-,3.64,-,3.47,-,3.53,-,3.21,-,2.74,-,2.46,-,2.33,-
0,0,0,0,0,有業人員,1.29,-,1.29,-,1.42,-,1.52,-,1.5,-,2.01,-,1.64,-,1.71,-,0.79,-,0.46,-
0,0,0,0,0,世帯主平均年齢,58.1,-,30.9,-,36.9,-,41.8,-,46.8,-,52,-,57.1,-,62.1,-,73.3,-,79.8,-
2,2,0,0,0,生計支出,292288,-,225384,-,371471,-,276113,-,299156,-,289121,-,359726,-,372201,-,259516,-,249700,-
2,3,0,0,0,消費支出,287887,100,225384,100,312428,100,276113,100,299156,100,289121,100,359726,100,372201,100,259516,100,249700,100
2,4,1,0,0,食料,71282,24.8,50643,22.5,74034,23.7,78840,28.6,79994,26.7,76819,26.6,77431,21.5,81140,21.8,64871,25,61451,24.6
2,5,1,1,0,穀類,6157,2.1,4586,2,7137,2.3,6313,2.3,7257,2.4,6551,2.3,6501,1.8,6075,1.6,5707,2.2,5534,2.2
2,6,1,1,1,米類,1975,0.7,1200,0.5,1709,0.5,1842,0.7,2307,0.8,2051,0.7,1912,0.5,2151,0.6,2030,0.8,2285,0.9
2,6,1,1,2,パン,2441,0.8,1780,0.8,3561,1.1,2651,1,2980,1,2809,1,2549,0.7,2284,0.6,2044,0.8,1736,0.7
2,6,1,1,3,めん類,1313,0.5,1268,0.6,1221,0.4,1362,0.5,1510,0.5,1230,0.4,1399,0.4,1328,0.4,1276,0.5,1101,0.4
2,6,1,1,4,他の穀類,429,0.1,338,0.1,645,0.2,458,0.2,459,0.2,461,0.2,642,0.2,312,0.1,356,0.1,412,0.2
2,5,1,2,0,魚介類,5692,2,2581,1.1,2671,0.9,4859,1.8,5049,1.7,5080,1.8,5921,1.6,6992,1.9,6885,2.7,6430,2.6
2,6,1,2,1,生鮮魚介,3277,1.1,1500,0.7,1481,0.5,2660,1,2908,1,3072,1.1,3464,1,4219,1.1,3913,1.5,3612,1.4
2,6,1,2,2,塩干魚介,1072,0.4,488,0.2,495,0.2,1131,0.4,937,0.3,790,0.3,961,0.3,1021,0.3,1390,0.5,1354,0.5
2,6,1,2,3,魚肉練製品,545,0.2,168,0.1,244,0.1,332,0.1,456,0.2,486,0.2,675,0.2,787,0.2,662,0.3,546,0.2
2,6,1,2,4,他の魚介加工品,798,0.3,425,0.2,450,0.1,737,0.3,748,0.3,733,0.3,822,0.2,965,0.3,919,0.4,917,0.4
2,5,1,3,0,肉類,6540,2.3,4267,1.9,5912,1.9,7148,2.6,7899,2.6,7692,2.7,8079,2.2,8049,2.2,5541,2.1,4759,1.9
2,6,1,3,1,生鮮肉,5198,1.8,3449,1.5,4653,1.5,5556,2,6278,2.1,6352,2.2,6468,1.8,6498,1.7,4338,1.7,3778,1.5
2,6,1,3,2,加工肉,1342,0.5,819,0.4,1259,0.4,1593,0.6,1621,0.5,1340,0.5,1611,0.4,1551,0.4,1203,0.5,981,0.4
2,5,1,4,0,乳卵類,3757,1.3,3284,1.5,4049,1.3,3906,1.4,4667,1.6,3487,1.2,3666,1,3974,1.1,3550,1.4,3628,1.5
2,6,1,4,1,牛乳,1176,0.4,861,0.4,1223,0.4,1144,0.4,1322,0.4,1251,0.4,1156,0.3,1222,0.3,1155,0.4,1160,0.5
2,6,1,4,2,乳製品,1820,0.6,1899,0.8,2147,0.7,1969,0.7,2354,0.8,1526,0.5,1663,0.5,2003,0.5,1657,0.6,1827,0.7
2,6,1,4,3,卵,760,0.3,524,0.2,679,0.2,793,0.3,992,0.3,710,0.2,847,0.2,748,0.2,738,0.3,641,0.3
2,5,1,5,0,野菜・海藻,9261,3.2,6029,2.7,7419,2.4,8803,3.2,9176,3.1,8633,3,9800,2.7,10819,2.9,9915,3.8,9631,3.9
2,6,1,5,1,生鮮野菜,6372,2.2,4426,2,5002,1.6,6320,2.3,6609,2.2,6120,2.1,6754,1.9,7449,2,6614,2.5,6256,2.5
2,6,1,5,2,乾物・海藻,649,0.2,402,0.2,528,0.2,634,0.2,483,0.2,579,0.2,609,0.2,735,0.2,760,0.3,789,0.3
2,6,1,5,3,大豆加工品,1070,0.4,685,0.3,970,0.3,1030,0.4,1066,0.4,899,0.3,1240,0.3,1118,0.3,1151,0.4,1097,0.4
2,6,1,5,4,他の野菜・海藻加工品,1172,0.4,516,0.2,920,0.3,818,0.3,1017,0.3,1035,0.4,1197,0.3,1517,0.4,1390,0.5,1489,0.6
2,5,1,6,0,果物,3067,1.1,1699,0.8,2106,0.7,2738,1,2181,0.7,2378,0.8,3107,0.9,3562,1,3812,1.5,3389,1.4
2,6,1,6,1,生鮮果物,2808,1,1507,0.7,1879,0.6,2512,0.9,2047,0.7,2110,0.7,2741,0.8,3322,0.9,3521,1.4,3158,1.3
2,6,1,6,2,果物加工品,258,0.1,192,0.1,227,0.1,226,0.1,135,0,267,0.1,366,0.1,240,0.1,290,0.1,230,0.1
2,5,1,7,0,油脂・調味料,3296,1.1,2410,1.1,3199,1,3321,1.2,4058,1.4,3119,1.1,3635,1,3452,0.9,3181,1.2,2919,1.2
2,6,1,7,1,油脂,302,0.1,167,0.1,275,0.1,261,0.1,369,0.1,275,0.1,232,0.1,383,0.1,324,0.1,356,0.1
2,6,1,7,2,調味料,2994,1,2243,1,2924,0.9,3060,1.1,3689,1.2,2844,1,3403,0.9,3068,0.8,2857,1.1,2563,1
