区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,749,-,-,105,-,106,-,111,-,103,-,111,-,108,-,105,-
0,0,世帯人員,2.98,-,-,2.66,-,2.77,-,2.83,-,3.02,-,3.3,-,3.1,-,3.19,-
0,0,有業人員,1.29,-,-,1.1,-,1.09,-,1.11,-,1.48,-,1.48,-,1.4,-,1.39,-
0,0,世帯主平均年齢,58.5,-,-,62.4,-,60.8,-,59.4,-,59,-,54.8,-,58.4,-,54.9,-
0,0,消費支出,280733,100,-9.6,101913,100,157429,100,197053,100,238671,100,277046,100,348070,100,643432,100
1,0,商品,152810,54.4,-5.2,77077,75.6,97563,62,115742,58.7,141173,59.1,146822,53,176473,50.7,314151,48.8
1,1,耐久財,15196,5.4,-35.7,655,0.6,1375,0.9,4091,2.1,2707,1.1,5914,2.1,9846,2.8,81580,12.7
1,2,半耐久財,28711,10.2,5.6,7187,7.1,10078,6.4,16018,8.1,22671,9.5,22687,8.2,35512,10.2,86621,13.5
1,3,非耐久財,108903,38.8,-1.3,69234,67.9,86110,54.7,95632,48.5,115794,48.5,118222,42.7,131116,37.7,145949,22.7
1,0,サービス,127924,45.6,-14.3,24836,24.4,59866,38,81312,41.3,97498,40.9,130223,47,171596,49.3,329281,51.2
2,0,食料,84339,30,-2.8,51344,50.4,63776,40.5,71630,36.4,88646,37.1,90028,32.5,100985,29,123723,19.2
2,3,非耐久財,66831,23.8,-0.3,46032,45.2,52804,33.5,59964,30.4,71260,29.9,70680,25.5,78827,22.6,88122,13.7
2,4,サービス,17507,6.2,-11.5,5312,5.2,10973,7,11666,5.9,17386,7.3,19348,7,22158,6.4,35601,5.5
2,0,住居,23174,8.3,-32.2,1844,1.8,10393,6.6,14603,7.4,13790,5.8,15986,5.8,28825,8.3,76606,11.9
2,1,耐久財,747,0.3,-81.1,13,0,-,-,164,0.1,-,-,-,-,-,-,5040,0.8
2,2,半耐久財,997,0.4,187.3,150,0.1,141,0.1,147,0.1,192,0.1,139,0.1,316,0.1,5881,0.9
2,4,サービス,21429,7.6,-28.3,1681,1.6,10252,6.5,14292,7.3,13598,5.7,15847,5.7,28509,8.2,65685,10.2
2,0,光熱・水道（非耐久財）,20396,7.3,3.5,12806,12.6,19107,12.1,17944,9.1,22905,9.6,22268,8,25094,7.2,22602,3.5
2,0,家具・家事用品,12481,4.4,-2.4,3367,3.3,4686,3,6661,3.4,7936,3.3,9444,3.4,16178,4.6,39010,6.1
2,1,耐久財,3919,1.4,-28.5,213,0.2,794,0.5,1032,0.5,1881,0.8,1902,0.7,4574,1.3,16994,2.6
2,2,半耐久財,4264,1.5,21.8,1290,1.3,1543,1,2393,1.2,2656,1.1,2950,1.1,4619,1.3,14367,2.2
2,3,非耐久財,2983,1.1,-7.2,1698,1.7,1996,1.3,2265,1.1,2955,1.2,3276,1.2,3608,1,5069,0.8
2,4,サービス,1316,0.5,125.3,166,0.2,353,0.2,972,0.5,444,0.2,1317,0.5,3377,1,2581,0.4
2,0,被服及び履物,17415,6.2,6.5,4619,4.5,7225,4.6,9821,5,15034,6.3,14690,5.3,23270,6.7,47135,7.3
2,2,半耐久財,16070,5.7,6.9,4509,4.4,5967,3.8,9451,4.8,14318,6,12965,4.7,21122,6.1,44059,6.8
2,4,サービス,1345,0.5,1.8,110,0.1,1258,0.8,370,0.2,716,0.3,1725,0.6,2148,0.6,3076,0.5
2,0,保健医療,13944,5,-27.1,4395,4.3,7548,4.8,10174,5.2,12159,5.1,14416,5.2,23110,6.6,25760,4
2,1,耐久財,910,0.3,-13.2,204,0.2,210,0.1,680,0.3,561,0.2,1401,0.5,1267,0.4,2038,0.3
2,2,半耐久財,289,0.1,-41.3,88,0.1,95,0.1,279,0.1,189,0.1,74,0,455,0.1,846,0.1
2,3,非耐久財,4378,1.6,-12.9,2411,2.4,3500,2.2,3658,1.9,4964,2.1,4937,1.8,5685,1.6,5482,0.9
2,4,サービス,8367,3,-33.4,1692,1.7,3743,2.4,5556,2.8,6445,2.7,8003,2.9,15703,4.5,17394,2.7
2,0,交通・通信,35192,12.5,-17.3,7786,7.6,15572,9.9,20713,10.5,24801,10.4,35043,12.6,36874,10.6,105257,16.4
2,1,耐久財,6210,2.2,-45.9,6,0,68,0,626,0.3,38,0,281,0.1,703,0.2,41643,6.5
2,2,半耐久財,827,0.3,21.6,7,0,367,0.2,608,0.3,405,0.2,117,0,1218,0.3,3067,0.5
2,3,非耐久財,2732,1,-0.4,462,0.5,1178,0.7,2091,1.1,2668,1.1,3911,1.4,3334,1,5458,0.8
2,4,サービス,25422,9.1,-8.1,7312,7.2,13960,8.9,17388,8.8,21689,9.1,30734,11.1,31619,9.1,55089,8.6
2,0,教育,10330,3.7,5.6,182,0.2,2389,1.5,5301,2.7,6473,2.7,12023,4.3,15689,4.5,30165,4.7
2,3,非耐久財,116,0,23.4,41,0,35,0,48,0,152,0.1,159,0.1,213,0.1,164,0
2,4,サービス,10214,3.6,5.4,141,0.1,2354,1.5,5253,2.7,6321,2.6,11865,4.3,15476,4.4,30000,4.7
2,0,教養娯楽,39704,14.1,3.4,9556,9.4,15260,9.7,22594,11.5,29075,12.2,40540,14.6,46717,13.4,113873,17.7
2,1,耐久財,3115,1.1,170.9,44,0,58,0,1436,0.7,32,0,1782,0.6,3128,0.9,15290,2.4
2,2,半耐久財,3872,1.4,13.9,835,0.8,1367,0.9,2018,1,3604,1.5,4351,1.6,4627,1.3,10267,1.6
2,3,非耐久財,6907,2.5,3.4,3928,3.9,4574,2.9,6017,3.1,6569,2.8,7690,2.8,8603,2.5,10949,1.7
2,4,サービス,25810,9.2,-5.1,4749,4.7,9261,5.9,13123,6.7,18870,7.9,26717,9.6,30358,8.7,77367,12
2,0,諸雑費,23759,8.5,-23,6015,5.9,11473,7.3,17612,8.9,17852,7.5,22608,8.2,31328,9,59300,9.2
2,1,耐久財,296,0.1,-43.2,176,0.2,245,0.2,154,0.1,195,0.1,548,0.2,173,0,576,0.1
2,2,半耐久財,2391,0.9,-35.9,309,0.3,597,0.4,1122,0.6,1306,0.5,2091,0.8,3156,0.9,8135,1.3
2,3,非耐久財,4559,1.6,-22.7,1856,1.8,2917,1.9,3645,1.8,4323,1.8,5301,1.9,5751,1.7,8102,1.3
2,4,サービス,16513,5.9,-20.2,3673,3.6,7713,4.9,12691,6.4,12029,5,14667,5.3,22248,6.4,42488,6.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
