項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1041,-,1310,-,1736,-,1771,-,1786,-,852,-,810,-,693,-
0,0,0,0,0,調査世帯数,350,-,37,-,46,-,62,-,61,-,58,-,33,-,29,-,24,-
0,0,0,0,0,世帯人員,3.34,-,3.15,-,3.57,-,3.58,-,3.36,-,3.54,-,3.43,-,2.74,-,2.64,-
0,0,0,0,0,有業人員,1.63,-,1.3,-,1.43,-,1.51,-,1.48,-,1.99,-,1.59,-,2.02,-,1.83,-
0,0,0,0,0,世帯主平均年齢,47.5,-,31,-,36.8,-,41.9,-,46.9,-,52,-,56.6,-,62.1,-,68.1,-
1,0,0,0,0,受取,1035634,-,724242,-,1191644,-,1002449,-,1062310,-,1001971,-,1213716,-,1224005,-,871209,-
1,1,0,0,0,実収入,539310,100,388203,100,618081,100,528227,100,580447,100,521127,100,642213,100,517005,100,486489,100
1,2,0,0,0,経常収入,532553,98.7,384727,99.1,614420,99.4,521373,98.7,565919,97.5,518239,99.4,638744,99.5,501246,97,485568,99.8
1,3,0,0,0,勤め先収入,501079,92.9,355019,91.5,583874,94.5,502391,95.1,550331,94.8,513346,98.5,604632,94.1,449671,87,336054,69.1
1,4,0,0,0,世帯主収入,443654,82.3,337543,87,500353,81,458375,86.8,486799,83.9,451311,86.6,541947,84.4,362190,70.1,303457,62.4
1,6,0,0,0,うち男,419503,77.8,335467,86.4,468452,75.8,440650,83.4,472826,81.5,407688,78.2,531862,82.8,353165,68.3,233937,48.1
1,5,0,0,0,定期収入,441475,81.9,334980,86.3,497734,80.5,455976,86.3,483261,83.3,451044,86.6,539752,84,360880,69.8,300788,61.8
1,5,0,0,0,臨時収入,1950,0.4,2563,0.7,1495,0.2,2399,0.5,3538,0.6,267,0.1,1241,0.2,1310,0.3,2669,0.5
1,5,0,0,0,賞与,228,0,-,-,1123,0.2,-,-,-,-,-,-,954,0.1,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,51986,9.6,14868,3.8,80296,13,44016,8.3,61192,10.5,60705,11.6,45917,7.1,64386,12.5,21150,4.3
1,6,0,0,0,うち女,50363,9.3,14868,3.8,80296,13,39169,7.4,56996,9.8,60705,11.6,45917,7.1,63915,12.4,21150,4.3
1,4,0,0,0,他の世帯員収入,5439,1,2608,0.7,3225,0.5,-,-,2340,0.4,1330,0.3,16768,2.6,23095,4.5,11447,2.4
1,3,0,0,0,事業・内職収入,1207,0.2,3108,0.8,300,0,2126,0.4,-,-,1944,0.4,1499,0.2,-,-,-,-
1,4,0,0,0,家賃収入,204,0,732,0.2,-,-,-,-,-,-,-,-,1499,0.2,-,-,-,-
1,4,0,0,0,他の事業収入,295,0.1,1465,0.4,-,-,822,0.2,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,708,0.1,911,0.2,300,0,1304,0.2,-,-,1944,0.4,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,30268,5.6,26599,6.9,30246,4.9,16856,3.2,15588,2.7,2949,0.6,32613,5.1,51575,10,149514,30.7
1,4,0,0,0,財産収入,211,0,-,-,-,-,-,-,358,0.1,-,-,1728,0.3,-,-,-,-
1,4,0,0,0,社会保障給付,29253,5.4,25609,6.6,30246,4.9,15758,3,14786,2.5,2292,0.4,29183,4.5,51575,10,147066,30.2
1,5,0,0,0,公的年金給付,17169,3.2,-,-,1414,0.2,4041,0.8,-,-,330,0.1,28457,4.4,47149,9.1,143952,29.6
1,5,0,0,0,他の社会保障給付,12084,2.2,25609,6.6,28832,4.7,11717,2.2,14786,2.5,1962,0.4,726,0.1,4426,0.9,3114,0.6
1,4,0,0,0,仕送り金,804,0.1,990,0.3,-,-,1098,0.2,444,0.1,657,0.1,1701,0.3,-,-,2447,0.5
1,2,0,0,0,特別収入,6756,1.3,3476,0.9,3661,0.6,6854,1.3,14528,2.5,2887,0.6,3468,0.5,15759,3,921,0.2
1,3,0,0,0,受贈金,3445,0.6,2572,0.7,450,0.1,1700,0.3,13302,2.3,171,0,1207,0.2,3517,0.7,700,0.1
1,3,0,0,0,他の特別収入,3312,0.6,904,0.2,3211,0.5,5154,1,1226,0.2,2717,0.5,2262,0.4,12242,2.4,221,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),428227,-,278800,-,516365,-,418379,-,408586,-,406375,-,505440,-,618475,-,300053,-
1,2,0,0,0,預貯金引出,365204,-,229670,-,435061,-,350212,-,359577,-,366518,-,449150,-,460578,-,270681,-
1,2,0,0,0,保険金,1191,-,2508,-,-,-,-,-,-,-,-,-,-,-,11476,-,-,-
1,3,0,0,0,個人・企業年金保険金,930,-,-,-,-,-,-,-,-,-,-,-,-,-,11476,-,-,-
1,3,0,0,0,他の保険金,261,-,2508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,8906,-,-,-,2808,-,272,-,574,-,-,-,-,-,103563,-,-,-
1,2,0,0,0,一括払購入借入金,52724,-,45301,-,78497,-,67895,-,48436,-,39532,-,56289,-,42859,-,29283,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,202,-,1321,-,-,-,-,-,-,-,324,-,-,-,-,-,89,-
1,1,0,0,0,繰入金,68098,-,57238,-,57198,-,55843,-,73276,-,74470,-,66064,-,88525,-,84667,-
2,0,0,0,0,支払,1035634,-,724242,-,1191644,-,1002449,-,1062310,-,1001971,-,1213716,-,1224005,-,871209,-
2,1,0,0,0,実支出,430165,-,295223,-,511467,-,382267,-,430509,-,407271,-,574989,-,525914,-,367396,-
2,2,0,0,0,生計支出,323183,-,234741,-,395886,-,273343,-,310065,-,300432,-,429341,-,424148,-,287134,-
2,3,0,0,0,消費支出,313979,100,234741,100,325648,100,273343,100,310065,100,300432,100,429341,100,424148,100,287134,100
2,4,1,0,0,食料,74946,23.9,52318,22.3,75597,23.2,77740,28.4,80104,25.8,76253,25.4,90106,21,73214,17.3,67560,23.5
2,5,1,1,0,穀類,6391,2,4556,1.9,7248,2.2,6307,2.3,7231,2.3,6395,2.1,7883,1.8,5866,1.4,4356,1.5
2,6,1,1,1,米類,1799,0.6,1057,0.5,1487,0.5,1828,0.7,2313,0.7,1814,0.6,1933,0.5,2124,0.5,1532,0.5
2,6,1,1,2,パン,2773,0.9,1839,0.8,3707,1.1,2717,1,3083,1,2944,1,3254,0.8,1984,0.5,1654,0.6
2,6,1,1,3,めん類,1334,0.4,1319,0.6,1346,0.4,1287,0.5,1420,0.5,1188,0.4,1739,0.4,1415,0.3,1012,0.4
2,6,1,1,4,他の穀類,485,0.2,340,0.1,708,0.2,476,0.2,416,0.1,449,0.1,957,0.2,343,0.1,159,0.1
2,5,1,2,0,魚介類,4949,1.6,2703,1.2,2730,0.8,4777,1.7,4591,1.5,5225,1.7,6895,1.6,6768,1.6,8632,3
2,6,1,2,1,生鮮魚介,2861,0.9,1543,0.7,1459,0.4,2561,0.9,2601,0.8,3115,1,3989,0.9,4028,0.9,5503,1.9
2,6,1,2,2,塩干魚介,929,0.3,528,0.2,527,0.2,1124,0.4,870,0.3,824,0.3,1220,0.3,1031,0.2,1750,0.6
2,6,1,2,3,魚肉練製品,447,0.1,169,0.1,264,0.1,331,0.1,400,0.1,534,0.2,802,0.2,764,0.2,584,0.2
2,6,1,2,4,他の魚介加工品,712,0.2,464,0.2,481,0.1,761,0.3,720,0.2,752,0.3,883,0.2,945,0.2,794,0.3
2,5,1,3,0,肉類,6967,2.2,4299,1.8,6022,1.8,7164,2.6,7315,2.4,7393,2.5,9930,2.3,7339,1.7,6198,2.2
2,6,1,3,1,生鮮肉,5557,1.8,3437,1.5,4721,1.4,5638,2.1,5781,1.9,6013,2,8076,1.9,5870,1.4,4915,1.7
2,6,1,3,2,加工肉,1409,0.4,863,0.4,1301,0.4,1526,0.6,1534,0.5,1381,0.5,1854,0.4,1469,0.3,1283,0.4
2,5,1,4,0,乳卵類,3848,1.2,3433,1.5,4432,1.4,3829,1.4,4483,1.4,3638,1.2,4184,1,3238,0.8,2636,0.9
2,6,1,4,1,牛乳,1203,0.4,875,0.4,1377,0.4,1083,0.4,1368,0.4,1330,0.4,1533,0.4,956,0.2,808,0.3
2,6,1,4,2,乳製品,1876,0.6,2023,0.9,2398,0.7,1966,0.7,2168,0.7,1614,0.5,1680,0.4,1440,0.3,1120,0.4
2,6,1,4,3,卵,769,0.2,535,0.2,657,0.2,780,0.3,947,0.3,694,0.2,971,0.2,842,0.2,708,0.2
2,5,1,5,0,野菜・海藻,8697,2.8,6123,2.6,7702,2.4,8846,3.2,8980,2.9,8367,2.8,11316,2.6,9948,2.3,9524,3.3
2,6,1,5,1,生鮮野菜,6133,2,4529,1.9,5181,1.6,6321,2.3,6544,2.1,5919,2,7727,1.8,6860,1.6,6565,2.3
2,6,1,5,2,乾物・海藻,567,0.2,384,0.2,517,0.2,634,0.2,492,0.2,567,0.2,620,0.1,619,0.1,833,0.3
