項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2780,-,2441,-,3494,-,1286,-
0,0,0,0,0,調査世帯数,369,-,98,-,90,-,132,-,49,-
0,0,0,0,0,世帯人員,3.36,-,2,-,3,-,4,-,5.27,-
0,0,0,0,0,有業人員,1.62,-,1.41,-,1.66,-,1.71,-,1.72,-
0,0,0,0,0,世帯主平均年齢,48.3,-,52.4,-,46.9,-,47.1,-,45.8,-
1,0,0,0,0,受取,1368429,-,1328466,-,1399535,-,1404158,-,1298682,-
1,1,0,0,0,実収入,856786,100,798902,100,934893,100,862787,100,817320,100
1,2,0,0,0,経常収入,852062,99.4,788694,98.7,931711,99.7,861413,99.8,812427,99.4
1,3,0,0,0,勤め先収入,814650,95.1,724926,90.7,909252,97.3,837922,97.1,765776,93.7
1,4,0,0,0,世帯主収入,725018,84.6,606667,75.9,828548,88.6,760270,88.1,688527,84.2
1,6,0,0,0,うち男,683510,79.8,539164,67.5,791106,84.6,726423,84.2,674681,82.5
1,5,0,0,0,定期収入,423145,49.4,360721,45.2,432521,46.3,450564,52.2,465796,57
1,5,0,0,0,臨時収入,2289,0.3,2628,0.3,2965,0.3,2216,0.3,473,0.1
1,5,0,0,0,賞与,299583,35,243318,30.5,393061,42,307490,35.6,222258,27.2
1,4,0,0,0,世帯主の配偶者の収入,84004,9.8,111725,14,70168,7.5,74256,8.6,76833,9.4
1,6,0,0,0,うち女,83196,9.7,111725,14,70168,7.5,71943,8.3,76833,9.4
1,4,0,0,0,他の世帯員収入,5628,0.7,6534,0.8,10536,1.1,3396,0.4,416,0.1
1,3,0,0,0,事業・内職収入,3745,0.4,8201,1,2912,0.3,2159,0.3,-,-
1,4,0,0,0,家賃収入,1016,0.1,-,-,2912,0.3,873,0.1,-,-
1,4,0,0,0,他の事業収入,1436,0.2,5168,0.6,-,-,-,-,-,-
1,4,0,0,0,内職収入,1293,0.2,3033,0.4,-,-,1286,0.1,-,-
1,3,0,0,0,他の経常収入,33668,3.9,55567,7,19547,2.1,21332,2.5,46651,5.7
1,4,0,0,0,財産収入,1018,0.1,1196,0.1,2518,0.3,185,0,51,0
1,4,0,0,0,社会保障給付,32578,3.8,54371,6.8,17030,1.8,20942,2.4,46600,5.7
1,5,0,0,0,公的年金給付,20635,2.4,52680,6.6,9968,1.1,8637,1,4212,0.5
1,5,0,0,0,他の社会保障給付,11942,1.4,1692,0.2,7061,0.8,12305,1.4,42388,5.2
1,4,0,0,0,仕送り金,72,0,-,-,-,-,205,0,-,-
1,2,0,0,0,特別収入,4723,0.6,10209,1.3,3182,0.3,1374,0.2,4892,0.6
1,3,0,0,0,受贈金,1257,0.1,1249,0.2,1088,0.1,575,0.1,3444,0.4
1,3,0,0,0,他の特別収入,3467,0.4,8960,1.1,2094,0.2,799,0.1,1449,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),439230,-,450196,-,383320,-,472110,-,432335,-
1,2,0,0,0,預貯金引出,370442,-,359721,-,327122,-,401986,-,390165,-
1,2,0,0,0,保険金,5579,-,12473,-,2677,-,4174,-,-,-
1,3,0,0,0,個人・企業年金保険金,4755,-,12473,-,2677,-,1817,-,-,-
1,3,0,0,0,他の保険金,823,-,-,-,-,-,2357,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,50,-,180,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,354,-,-,-,833,-,431,-,3,-
1,2,0,0,0,一括払購入借入金,62419,-,77727,-,51959,-,65000,-,42167,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,386,-,95,-,729,-,520,-,-,-
1,1,0,0,0,繰入金,72413,-,79367,-,81322,-,69261,-,49027,-
2,0,0,0,0,支払,1368429,-,1328466,-,1399535,-,1404158,-,1298682,-
2,1,0,0,0,実支出,537383,-,538463,-,549129,-,544316,-,493907,-
2,2,0,0,0,生計支出,328938,-,319630,-,325719,-,340232,-,324483,-
2,3,0,0,0,消費支出,328938,100,319630,100,325719,100,340232,100,324483,100
2,4,1,0,0,食料,81067,24.6,71862,22.5,79943,24.5,84689,24.9,93265,28.7
2,5,1,1,0,穀類,6380,1.9,4141,1.3,5854,1.8,7523,2.2,9117,2.8
2,6,1,1,1,米類,1962,0.6,1140,0.4,1561,0.5,2435,0.7,3217,1
2,6,1,1,2,パン,2837,0.9,1835,0.6,2741,0.8,3334,1,3835,1.2
2,6,1,1,3,めん類,1225,0.4,938,0.3,1121,0.3,1367,0.4,1655,0.5
2,6,1,1,4,他の穀類,357,0.1,228,0.1,432,0.1,387,0.1,410,0.1
2,5,1,2,0,魚介類,5384,1.6,4967,1.6,4705,1.4,5720,1.7,6658,2.1
2,6,1,2,1,生鮮魚介,3297,1,3093,1,2915,0.9,3421,1,4126,1.3
2,6,1,2,2,塩干魚介,989,0.3,805,0.3,857,0.3,1128,0.3,1259,0.4
2,6,1,2,3,魚肉練製品,394,0.1,375,0.1,356,0.1,411,0.1,458,0.1
2,6,1,2,4,他の魚介加工品,704,0.2,693,0.2,577,0.2,760,0.2,816,0.3
2,5,1,3,0,肉類,7837,2.4,6037,1.9,7499,2.3,8707,2.6,10008,3.1
2,6,1,3,1,生鮮肉,6185,1.9,4730,1.5,5914,1.8,6868,2,7987,2.5
2,6,1,3,2,加工肉,1652,0.5,1306,0.4,1585,0.5,1839,0.5,2021,0.6
2,5,1,4,0,乳卵類,4137,1.3,3180,1,4144,1.3,4901,1.4,4115,1.3
2,6,1,4,1,牛乳,1418,0.4,1037,0.3,1264,0.4,1835,0.5,1398,0.4
2,6,1,4,2,乳製品,1988,0.6,1632,0.5,2143,0.7,2231,0.7,1803,0.6
2,6,1,4,3,卵,731,0.2,511,0.2,737,0.2,834,0.2,914,0.3
2,5,1,5,0,野菜・海藻,9386,2.9,9133,2.9,8727,2.7,9841,2.9,9949,3.1
2,6,1,5,1,生鮮野菜,6854,2.1,6558,2.1,6377,2,7217,2.1,7415,2.3
2,6,1,5,2,乾物・海藻,604,0.2,714,0.2,494,0.2,604,0.2,577,0.2
2,6,1,5,3,大豆加工品,1025,0.3,910,0.3,1016,0.3,1095,0.3,1097,0.3
2,6,1,5,4,他の野菜・海藻加工品,903,0.3,951,0.3,841,0.3,925,0.3,859,0.3
2,5,1,6,0,果物,2596,0.8,2465,0.8,2796,0.9,2526,0.7,2688,0.8
2,6,1,6,1,生鮮果物,2380,0.7,2266,0.7,2494,0.8,2353,0.7,2479,0.8
2,6,1,6,2,果物加工品,216,0.1,198,0.1,302,0.1,173,0.1,210,0.1
2,5,1,7,0,油脂・調味料,3273,1,2660,0.8,2810,0.9,3802,1.1,4040,1.2
2,6,1,7,1,油脂,265,0.1,214,0.1,277,0.1,280,0.1,309,0.1
2,6,1,7,2,調味料,3009,0.9,2446,0.8,2533,0.8,3523,1,3731,1.1
2,5,1,8,0,菓子類,5902,1.8,4296,1.3,5788,1.8,6424,1.9,8176,2.5
2,5,1,9,0,調理食品,9327,2.8,7876,2.5,10365,3.2,9042,2.7,11268,3.5
2,6,1,9,1,主食的調理食品,4127,1.3,3796,1.2,4985,1.5,3674,1.1,4449,1.4
2,6,1,9,2,他の調理食品,5200,1.6,4081,1.3,5380,1.7,5369,1.6,6818,2.1
2,5,1,10,0,飲料,4864,1.5,4514,1.4,5024,1.5,4798,1.4,5495,1.7
2,6,1,10,1,茶類,1078,0.3,1152,0.4,1154,0.4,1088,0.3,749,0.2
2,6,1,10,2,コーヒー・ココア,830,0.3,900,0.3,947,0.3,720,0.2,755,0.2
2,6,1,10,3,他の飲料,2955,0.9,2462,0.8,2923,0.9,2990,0.9,3990,1.2
2,5,1,11,0,酒類,3510,1.1,3861,1.2,3678,1.1,3173,0.9,3348,1
2,5,1,12,0,外食,18472,5.6,18732,5.9,18553,5.7,18232,5.4,18404,5.7
2,6,1,12,1,一般外食,16401,5,18644,5.8,17738,5.4,15114,4.4,12508,3.9
2,6,1,12,2,学校給食,2071,0.6,88,0,815,0.3,3118,0.9,5895,1.8
2,4,2,0,0,住居,26048,7.9,34634,10.8,37261,11.4,15654,4.6,14435,4.4
2,5,2,1,0,家賃地代,22009,6.7,29263,9.2,28359,8.7,15072,4.4,13117,4
2,5,2,2,0,設備修繕・維持,4039,1.2,5371,1.7,8902,2.7,582,0.2,1318,0.4
2,6,2,2,1,設備材料,520,0.2,1201,0.4,428,0.1,89,0,392,0.1
2,6,2,2,2,工事その他のサービス,3519,1.1,4170,1.3,8474,2.6,493,0.1,926,0.3
2,4,3,0,0,光熱・水道,19648,6,16780,5.2,17441,5.4,22706,6.7,21730,6.7
2,5,3,1,0,電気代,8346,2.5,7573,2.4,7201,2.2,9489,2.8,9089,2.8
2,5,3,2,0,ガス代,6073,1.8,5412,1.7,5165,1.6,6749,2,7387,2.3
2,5,3,3,0,他の光熱,6,0,15,0,1,0,4,0,3,0
2,5,3,4,0,上下水道料,5223,1.6,3780,1.2,5074,1.6,6464,1.9,5251,1.6
2,4,4,0,0,家具・家事用品,12727,3.9,11590,3.6,17586,5.4,12276,3.6,7182,2.2
2,5,4,1,0,家庭用耐久財,2854,0.9,3457,1.1,2655,0.8,3403,1,438,0.1
2,6,4,1,1,家事用耐久財,725,0.2,724,0.2,414,0.1,1177,0.3,88,0
2,6,4,1,2,冷暖房用器具,1063,0.3,1165,0.4,2122,0.7,632,0.2,-,-
2,6,4,1,3,一般家具,1067,0.3,1568,0.5,120,0,1594,0.5,350,0.1
2,5,4,2,0,室内装備・装飾品,2218,0.7,393,0.1,7763,2.4,503,0.1,298,0.1
2,5,4,3,0,寝具類,1119,0.3,2144,0.7,565,0.2,937,0.3,449,0.1
2,5,4,4,0,家事雑貨,2672,0.8,2533,0.8,3106,1,2610,0.8,2317,0.7
2,5,4,5,0,家事用消耗品,3111,0.9,2730,0.9,3302,1,3157,0.9,3444,1.1
2,5,4,6,0,家事サービス,753,0.2,334,0.1,196,0.1,1666,0.5,237,0.1
2,4,5,0,0,被服及び履物,22750,6.9,28324,8.9,25306,7.8,18537,5.4,17297,5.3
2,5,5,1,0,和服,2209,0.7,7745,2.4,187,0.1,30,0,-,-
2,5,5,2,0,洋服,8049,2.4,7709,2.4,9549,2.9,6678,2,9664,3
2,6,5,2,1,男子用洋服,2404,0.7,2051,0.6,3183,1,1734,0.5,3511,1.1
2,6,5,2,2,婦人用洋服,4761,1.4,5349,1.7,5189,1.6,3784,1.1,5331,1.6
2,6,5,2,3,子供用洋服,884,0.3,309,0.1,1177,0.4,1160,0.3,821,0.3
2,5,5,3,0,シャツ・セーター類,4597,1.4,4193,1.3,5694,1.7,5023,1.5,2229,0.7
2,6,5,3,1,男子用シャツ・セーター類,1636,0.5,1763,0.6,1832,0.6,1512,0.4,1329,0.4
2,6,5,3,2,婦人用シャツ・セーター類,2748,0.8,2430,0.8,3662,1.1,3068,0.9,832,0.3
2,6,5,3,3,子供用シャツ・セーター類,212,0.1,-,-,200,0.1,442,0.1,68,0
2,5,5,4,0,下着類,1580,0.5,1586,0.5,1484,0.5,1862,0.5,986,0.3
2,6,5,4,1,男子用下着類,468,0.1,585,0.2,310,0.1,492,0.1,448,0.1
