項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9192,-,2073,-,1639,-,7927,-,7553,-,808,-
0,0,0,0,0,調査世帯数,240,-,-,219,-,52,-,40,-,188,-,179,-,21,-
0,0,0,0,0,世帯人員,2.38,-,-,2.41,-,2.17,-,2.21,-,2.44,-,2.45,-,2.14,-
0,0,0,0,0,有業人員,0.43,-,-,0.43,-,0.25,-,0.28,-,0.48,-,0.47,-,0.43,-
0,0,0,0,0,世帯主平均年齢,74.4,-,-,74.5,-,73,-,73,-,74.8,-,74.8,-,73.5,-
1,0,0,0,0,受取,712314,-,-7.2,734106,-,441040,-,447169,-,783255,-,796373,-,464231,-
1,1,0,0,0,実収入,333186,100,1.2,343793,100,205234,100,207419,100,366647,100,373388,100,212430,100
1,2,0,0,0,経常収入,327560,98.3,0.8,338118,98.3,204342,99.6,206491,99.6,359783,98.1,366682,98.2,207368,97.6
1,3,0,0,0,勤め先収入,17021,5.1,-25.1,16015,4.7,-,-,-,-,21472,5.9,19490,5.2,28468,13.4
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,3783,1.1,-38.3,3571,1,-,-,-,-,4772,1.3,4346,1.2,6191,2.9
1,6,0,0,0,うち女,3783,1.1,-38.3,3571,1,-,-,-,-,4772,1.3,4346,1.2,6191,2.9
1,4,0,0,0,他の世帯員収入,13238,4,-20.3,12444,3.6,-,-,-,-,16700,4.6,15144,4.1,22278,10.5
1,3,0,0,0,事業・内職収入,9667,2.9,48.2,10207,3,4592,2.2,4076,2,10994,3,11538,3.1,3516,1.7
1,4,0,0,0,家賃収入,7839,2.4,288.8,8528,2.5,-,-,-,-,9890,2.7,10379,2.8,-,-
1,4,0,0,0,他の事業収入,381,0.1,-74.8,414,0.1,1412,0.7,1786,0.9,111,0,116,0,-,-
1,4,0,0,0,内職収入,1447,0.4,-51.8,1265,0.4,3180,1.5,2290,1.1,994,0.3,1043,0.3,3516,1.7
1,3,0,0,0,他の経常収入,300872,90.3,1.8,311896,90.7,199750,97.3,202415,97.6,327317,89.3,335654,89.9,175383,82.6
1,4,0,0,0,財産収入,3007,0.9,-24.3,3271,1,1694,0.8,2143,1,3350,0.9,3515,0.9,-,-
1,4,0,0,0,社会保障給付,295632,88.7,1.4,306673,89.2,197340,96.2,199368,96.1,321337,87.6,329959,88.4,169946,80
1,5,0,0,0,公的年金給付,295132,88.6,2.1,306637,89.2,195088,95.1,199368,96.1,321295,87.6,329915,88.4,164165,77.3
1,5,0,0,0,他の社会保障給付,500,0.2,-80.4,36,0,2252,1.1,-,-,42,0,44,0,5781,2.7
