項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,748,-,-,110,-,104,-,109,-,101,-,105,-,110,-,109,-
0,0,0,0,0,世帯人員,3,-,-,2.63,-,2.87,-,2.86,-,3.18,-,2.95,-,3.15,-,3.38,-
0,0,0,0,0,有業人員,1.31,-,-,1.07,-,1.28,-,1.16,-,1.38,-,1.51,-,1.42,-,1.32,-
0,0,0,0,0,世帯主平均年齢,58.8,-,-,62.7,-,62.6,-,58.4,-,57.1,-,57.6,-,55.7,-,57.7,-
2,2,0,0,0,生計支出,335577,-,-4.3,107416,-,167769,-,214089,-,259339,-,313829,-,415870,-,868144,-
2,3,0,0,0,消費支出,335577,100,-4.1,107416,100,167769,100,214089,100,259339,100,313829,100,415870,100,868144,100
2,4,1,0,0,食料,75019,22.4,-2.7,46193,43,61654,36.7,62265,29.1,73702,28.4,81797,26.1,97190,23.4,102073,11.8
2,5,1,1,0,穀類,5988,1.8,-15.3,4562,4.2,4998,3,5758,2.7,6343,2.4,6261,2,6884,1.7,7098,0.8
2,6,1,1,1,米類,1694,0.5,-36.2,1394,1.3,1458,0.9,1737,0.8,1835,0.7,1743,0.6,1676,0.4,2016,0.2
2,6,1,1,2,パン,2721,0.8,-1.6,1820,1.7,2176,1.3,2450,1.1,2787,1.1,2963,0.9,3316,0.8,3531,0.4
2,6,1,1,3,めん類,1197,0.4,-9.3,1087,1,1062,0.6,1171,0.5,1275,0.5,1173,0.4,1481,0.4,1129,0.1
2,6,1,1,4,他の穀類,375,0.1,14,261,0.2,303,0.2,401,0.2,446,0.2,381,0.1,411,0.1,421,0
2,5,1,2,0,魚介類,6193,1.8,-2.4,4430,4.1,5873,3.5,5250,2.5,6240,2.4,6428,2,7433,1.8,7679,0.9
2,6,1,2,1,生鮮魚介,3726,1.1,-3.2,2567,2.4,3805,2.3,3141,1.5,3560,1.4,3750,1.2,4589,1.1,4663,0.5
2,6,1,2,2,塩干魚介,1181,0.4,-0.4,987,0.9,1018,0.6,997,0.5,1227,0.5,1284,0.4,1419,0.3,1331,0.2
2,6,1,2,3,魚肉練製品,473,0.1,0.6,319,0.3,453,0.3,437,0.2,590,0.2,517,0.2,499,0.1,496,0.1
2,6,1,2,4,他の魚介加工品,813,0.2,-3.4,558,0.5,596,0.4,675,0.3,864,0.3,878,0.3,926,0.2,1189,0.1
2,5,1,3,0,肉類,6846,2,1,4350,4,6300,3.8,5667,2.6,7052,2.7,7053,2.2,8190,2,9289,1.1
2,6,1,3,1,生鮮肉,5372,1.6,-0.8,3420,3.2,5002,3,4465,2.1,5674,2.2,5284,1.7,6396,1.5,7347,0.8
2,6,1,3,2,加工肉,1474,0.4,8.2,929,0.9,1298,0.8,1201,0.6,1379,0.5,1769,0.6,1794,0.4,1942,0.2
2,5,1,4,0,乳卵類,3811,1.1,4.3,2650,2.5,3401,2,3377,1.6,4022,1.6,3560,1.1,4573,1.1,5088,0.6
