項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,723,-,-,101,-,107,-,101,-,106,-,105,-,100,-,103,-
0,0,0,0,0,世帯人員,2.99,-,-,2.57,-,2.8,-,2.89,-,2.96,-,3.19,-,3.15,-,3.39,-
0,0,0,0,0,有業人員,1.29,-,-,1.03,-,1.23,-,1.12,-,1.31,-,1.46,-,1.42,-,1.43,-
0,0,0,0,0,世帯主平均年齢,58.1,-,-,59.3,-,62,-,60.9,-,58.2,-,57,-,52.5,-,56.8,-
2,2,0,0,0,生計支出,292288,-,-1.2,103093,-,151843,-,193173,-,232002,-,287197,-,363800,-,711408,-
2,3,0,0,0,消費支出,287887,100,-2.2,103093,100,151843,100,193173,100,232002,100,287197,100,363800,100,680761,100
2,4,1,0,0,食料,71282,24.8,-2.4,44435,43.1,54080,35.6,62409,32.3,68721,29.6,78005,27.2,87399,24,103588,15.2
2,5,1,1,0,穀類,6157,2.1,-2,5092,4.9,5252,3.5,5243,2.7,5899,2.5,7439,2.6,6538,1.8,7618,1.1
2,6,1,1,1,米類,1975,0.7,-12.4,1827,1.8,1701,1.1,1623,0.8,2135,0.9,2439,0.8,1793,0.5,2301,0.3
2,6,1,1,2,パン,2441,0.8,-1.7,1839,1.8,2191,1.4,1965,1,2116,0.9,2830,1,2869,0.8,3264,0.5
2,6,1,1,3,めん類,1313,0.5,10.2,1187,1.2,1007,0.7,1284,0.7,1198,0.5,1627,0.6,1463,0.4,1424,0.2
2,6,1,1,4,他の穀類,429,0.1,21.9,240,0.2,352,0.2,371,0.2,450,0.2,544,0.2,413,0.1,628,0.1
2,5,1,2,0,魚介類,5692,2,-2.5,3784,3.7,4933,3.2,5503,2.8,5675,2.4,6361,2.2,5942,1.6,7630,1.1
2,6,1,2,1,生鮮魚介,3277,1.1,-9.1,2127,2.1,2914,1.9,3272,1.7,3115,1.3,3701,1.3,3317,0.9,4486,0.7
2,6,1,2,2,塩干魚介,1072,0.4,2.2,718,0.7,913,0.6,1051,0.5,1178,0.5,1175,0.4,1253,0.3,1216,0.2
2,6,1,2,3,魚肉練製品,545,0.2,10.5,395,0.4,476,0.3,484,0.3,524,0.2,653,0.2,542,0.1,736,0.1
2,6,1,2,4,他の魚介加工品,798,0.3,15,544,0.5,630,0.4,696,0.4,857,0.4,832,0.3,830,0.2,1192,0.2
2,5,1,3,0,肉類,6540,2.3,4.3,4335,4.2,5029,3.3,5493,2.8,5771,2.5,7667,2.7,7449,2,10001,1.5
2,6,1,3,1,生鮮肉,5198,1.8,2.6,3477,3.4,4112,2.7,4388,2.3,4468,1.9,5910,2.1,5985,1.6,8018,1.2
2,6,1,3,2,加工肉,1342,0.5,11.5,858,0.8,917,0.6,1106,0.6,1302,0.6,1757,0.6,1464,0.4,1983,0.3
2,5,1,4,0,乳卵類,3757,1.3,12.3,2526,2.5,3081,2,3860,2,3522,1.5,4037,1.4,4286,1.2,4976,0.7
2,6,1,4,1,牛乳,1176,0.4,1.1,989,1,998,0.7,1257,0.7,1051,0.5,1135,0.4,1343,0.4,1461,0.2
2,6,1,4,2,乳製品,1820,0.6,14.8,966,0.9,1468,1,1916,1,1654,0.7,2133,0.7,2064,0.6,2536,0.4
2,6,1,4,3,卵,760,0.3,27.5,571,0.6,615,0.4,686,0.4,817,0.4,769,0.3,880,0.2,978,0.1
2,5,1,5,0,野菜・海藻,9261,3.2,0.9,6851,6.6,7201,4.7,8853,4.6,9378,4,10431,3.6,9538,2.6,12553,1.8
2,6,1,5,1,生鮮野菜,6372,2.2,1,4784,4.6,4854,3.2,6167,3.2,6349,2.7,7142,2.5,6468,1.8,8820,1.3
2,6,1,5,2,乾物・海藻,649,0.2,1.4,425,0.4,497,0.3,651,0.3,658,0.3,663,0.2,751,0.2,892,0.1
2,6,1,5,3,大豆加工品,1070,0.4,0.4,835,0.8,903,0.6,1011,0.5,1038,0.4,1253,0.4,1180,0.3,1264,0.2
2,6,1,5,4,他の野菜・海藻加工品,1172,0.4,0.7,806,0.8,947,0.6,1025,0.5,1333,0.6,1373,0.5,1139,0.3,1578,0.2
2,5,1,6,0,果物,3067,1.1,2.1,2526,2.5,2231,1.5,3029,1.6,3145,1.4,3207,1.1,3009,0.8,4310,0.6
2,6,1,6,1,生鮮果物,2808,1,1,2412,2.3,2088,1.4,2829,1.5,2911,1.3,2889,1,2597,0.7,3927,0.6
2,6,1,6,2,果物加工品,258,0.1,15.2,114,0.1,144,0.1,200,0.1,233,0.1,318,0.1,413,0.1,383,0.1
