項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7951,-,1198,-,457,-,393,-
0,0,0,0,0,調査世帯数,738,-,596,-,82,-,33,-,27,-
0,0,0,0,0,世帯人員,2.98,-,3,-,2.88,-,2.7,-,3.27,-
0,0,0,0,0,有業人員,1.27,-,1.24,-,1.46,-,1.14,-,1.36,-
0,0,0,0,0,世帯主平均年齢,58.1,-,60.6,-,45.6,-,63.4,-,39,-
2,2,0,0,0,生計支出,370168,-,381255,-,344162,-,238696,-,378016,-
2,3,0,0,0,消費支出,366616,100,381255,100,314513,100,238696,100,378016,100
2,4,1,0,0,食料,83163,22.7,86595,22.7,68995,21.9,65637,27.5,77299,20.4
2,5,1,1,0,穀類,7545,2.1,7766,2,6455,2.1,7462,3.1,6490,1.7
2,6,1,1,1,米類,2896,0.8,3040,0.8,2068,0.7,2931,1.2,2462,0.7
2,6,1,1,2,パン,2696,0.7,2713,0.7,2647,0.8,2646,1.1,2539,0.7
2,6,1,1,3,めん類,1453,0.4,1483,0.4,1386,0.4,1539,0.6,949,0.3
2,6,1,1,4,他の穀類,501,0.1,530,0.1,354,0.1,347,0.1,541,0.1
2,5,1,2,0,魚介類,6453,1.8,6926,1.8,3850,1.2,6416,2.7,4860,1.3
2,6,1,2,1,生鮮魚介,3725,1,3988,1,2242,0.7,3762,1.6,2892,0.8
2,6,1,2,2,塩干魚介,1158,0.3,1242,0.3,760,0.2,1121,0.5,725,0.2
2,6,1,2,3,魚肉練製品,546,0.1,589,0.2,289,0.1,482,0.2,536,0.1
2,6,1,2,4,他の魚介加工品,1024,0.3,1108,0.3,560,0.2,1051,0.4,708,0.2
2,5,1,3,0,肉類,7037,1.9,7463,2,5314,1.7,5376,2.3,5603,1.5
