項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,366,-,-,50,-,55,-,53,-,53,-,55,-,49,-,51,-
0,0,世帯人員,3.39,-,-,3.12,-,2.94,-,3.59,-,3.71,-,3.38,-,3.49,-,3.53,-
0,0,有業人員,1.65,-,-,1.64,-,1.53,-,1.58,-,1.42,-,1.66,-,1.8,-,1.94,-
0,0,世帯主平均年齢,48.7,-,-,51.5,-,52.2,-,45.3,-,46.9,-,47.6,-,48.1,-,49,-
0,0,消費支出,358028,-,5.8,241940,-,269346,-,347706,-,333225,-,345209,-,445039,-,521019,-
0,0,公共的料金,106547,29.8,3.4,75181,31.1,63563,23.6,94576,27.2,97396,29.2,123911,35.9,171348,38.5,120425,23.1
1,0,公共料金等,59096,16.5,-4.8,44420,18.4,43375,16.1,56635,16.3,64424,19.3,64747,18.8,72788,16.4,67228,12.9
1,1,米,2085,0.6,-17.8,1717,0.7,1722,0.6,2577,0.7,2044,0.6,2095,0.6,1931,0.4,2496,0.5
1,1,食塩,28,0,3.7,2,0,3,0,29,0,50,0,61,0,38,0,15,0
1,1,学校給食,2467,0.7,50.1,1522,0.6,1132,0.4,2874,0.8,4680,1.4,2644,0.8,2541,0.6,1893,0.4
1,1,公営家賃,1532,0.4,-36.2,1930,0.8,2749,1,-,-,6065,1.8,-,-,-,-,-,-
1,1,電気代,10146,2.8,13.2,8631,3.6,8659,3.2,9803,2.8,11236,3.4,10668,3.1,10671,2.4,11325,2.2
1,1,都市ガス,7169,2,13.1,6259,2.6,6063,2.3,5853,1.7,7267,2.2,8089,2.3,8017,1.8,8605,1.7
1,1,上下水道料,4340,1.2,-10.7,3344,1.4,3828,1.4,4581,1.3,4998,1.5,4592,1.3,4365,1,4653,0.9
1,1,医科診療代,2462,0.7,-0.3,2378,1,2348,0.9,3166,0.9,2783,0.8,1738,0.5,2558,0.6,2276,0.4
1,1,歯科診療代,1384,0.4,-6,816,0.3,225,0.1,1619,0.5,588,0.2,936,0.3,3685,0.8,1859,0.4
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,769,0.2,...,-,-,-,-,1255,0.4,-,-,4089,1.2,-,-,-,-
1,1,鉄道運賃,3590,1,-17.3,2920,1.2,2230,0.8,5284,1.5,2361,0.7,3159,0.9,2383,0.5,6716,1.3
1,1,鉄道通学定期代,82,0,-53.9,-,-,-,-,-,-,71,0,325,0.1,178,0,-,-
1,1,鉄道通勤定期代,2975,0.8,17.9,1031,0.4,1471,0.5,1137,0.3,1094,0.3,2812,0.8,8770,2,4557,0.9
1,1,バス代,476,0.1,13.6,416,0.2,287,0.1,583,0.2,596,0.2,188,0.1,824,0.2,446,0.1
1,1,バス通学定期代,94,0,3.3,-,-,-,-,481,0.1,52,0,52,0,77,0,-,-
1,1,バス通勤定期代,276,0.1,150.9,237,0.1,-,-,-,-,-,-,1678,0.5,-,-,-,-
1,1,タクシー代,436,0.1,-35,504,0.2,58,0,575,0.2,596,0.2,147,0,638,0.1,546,0.1
1,1,航空運賃,699,0.2,482.5,-,-,-,-,1289,0.4,2663,0.8,-,-,540,0.1,411,0.1
1,1,郵便料,135,0,-31.8,221,0.1,209,0.1,64,0,130,0,52,0,199,0,76,0
1,1,固定電話通信料,1994,0.6,-18,1470,0.6,1414,0.5,1862,0.5,2513,0.8,2140,0.6,1794,0.4,2741,0.5
1,1,移動電話通信料,9055,2.5,-24.1,7419,3.1,7376,2.7,8575,2.5,8400,2.5,10976,3.2,11625,2.6,9026,1.7
1,1,ＮＨＫ放送受信料,864,0.2,5,650,0.3,661,0.2,489,0.1,760,0.2,990,0.3,1544,0.3,960,0.2
1,1,ケーブルテレビ受信料,1085,0.3,-12.2,724,0.3,1235,0.5,882,0.3,1109,0.3,1282,0.4,922,0.2,1423,0.3
1,1,他の受信料,132,0,-4.3,205,0.1,89,0,179,0.1,227,0.1,21,0,108,0,102,0
1,1,国公立小学校,843,0.2,23.6,180,0.1,310,0.1,943,0.3,1910,0.6,1346,0.4,717,0.2,493,0.1
1,1,国公立中学校,1215,0.3,-18.2,379,0.2,126,0,2146,0.6,1212,0.4,939,0.3,1224,0.3,2454,0.5
1,1,国公立高校,320,0.1,-47.9,463,0.2,759,0.3,-,-,653,0.2,-,-,-,-,358,0.1
1,1,国公立大学,1987,0.6,6.4,-,-,-,-,-,-,-,-,3453,1,6901,1.6,3571,0.7
1,1,たばこ,456,0.1,-64.5,1001,0.4,417,0.2,389,0.1,362,0.1,272,0.1,538,0.1,228,0
2,0,準公共料金等,47451,13.3,15.9,30762,12.7,20188,7.5,37941,10.9,32972,9.9,59164,17.1,98559,22.1,53197,10.2
2,1,牛乳,1385,0.4,8.8,1098,0.5,1138,0.4,1142,0.3,1547,0.5,1310,0.4,1702,0.4,1757,0.3
2,1,灯油,20,0,-82.6,-,-,-,-,-,-,-,-,135,0,-,-,-,-
2,1,プロパンガス,484,0.1,-16.1,193,0.1,591,0.2,431,0.1,245,0.1,744,0.2,405,0.1,762,0.1
2,1,理髪料,413,0.1,12.2,202,0.1,80,0,227,0.1,291,0.1,462,0.1,945,0.2,685,0.1
2,1,パーマネント代,319,0.1,284.3,486,0.2,299,0.1,282,0.1,228,0.1,-,-,376,0.1,562,0.1
2,1,洗濯代,2252,0.6,27,1034,0.4,1670,0.6,2007,0.6,1590,0.5,3193,0.9,2182,0.5,4021,0.8
2,1,新聞,2497,0.7,-7.1,2020,0.8,2919,1.1,2022,0.6,2349,0.7,2654,0.8,2428,0.5,3056,0.6
2,1,私立小学校,127,0,51.2,-,-,-,-,-,-,-,-,-,-,904,0.2,-,-
2,1,私立中学校,3034,0.8,173.6,-,-,-,-,386,0.1,1241,0.4,17253,5,2217,0.5,-,-
2,1,私立高校,7301,2,97.8,3965,1.6,917,0.3,11583,3.3,464,0.1,713,0.2,13306,3,20088,3.9
2,1,私立大学,11423,3.2,67.7,-,-,-,-,6121,1.8,-,-,253,0.1,65071,14.6,9533,1.8
2,1,幼稚園,2288,0.6,-19.5,15,0,1557,0.6,3175,0.9,3752,1.1,3393,1,1575,0.4,2493,0.5
2,1,民営家賃,14926,4.2,-22.8,21406,8.8,10215,3.8,10565,3,18536,5.6,28254,8.2,5664,1.3,9795,1.9
2,1,地代,983,0.3,434.2,341,0.1,803,0.3,-,-,2728,0.8,801,0.2,1784,0.4,445,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年5月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
