項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7997,-,1367,-,208,-,427,-
0,0,0,0,0,調査世帯数,741,-,597,-,97,-,20,-,27,-
0,0,0,0,0,世帯人員,2.98,-,2.98,-,2.84,-,2.66,-,3.52,-
0,0,0,0,0,有業人員,1.29,-,1.24,-,1.53,-,1.13,-,1.61,-
0,0,0,0,0,世帯主平均年齢,59.2,-,61.9,-,48.4,-,55.1,-,43.7,-
2,2,0,0,0,生計支出,379308,-,382775,-,359616,-,290128,-,420965,-
2,3,0,0,0,消費支出,379308,100,382775,100,359616,100,290128,100,420965,100
2,4,1,0,0,食料,102250,27,106668,27.9,83129,23.1,73722,25.4,94666,22.5
2,5,1,1,0,穀類,7710,2,8108,2.1,5815,1.6,6516,2.2,6897,1.6
2,6,1,1,1,米類,1882,0.5,1987,0.5,1521,0.4,1381,0.5,1330,0.3
2,6,1,1,2,パン,2912,0.8,3021,0.8,2184,0.6,2738,0.9,3277,0.8
2,6,1,1,3,めん類,1608,0.4,1657,0.4,1391,0.4,1422,0.5,1463,0.3
2,6,1,1,4,他の穀類,1308,0.3,1443,0.4,719,0.2,975,0.3,827,0.2
2,5,1,2,0,魚介類,10743,2.8,11895,3.1,6415,1.8,6776,2.3,4952,1.2
2,6,1,2,1,生鮮魚介,5842,1.5,6435,1.7,3637,1,3903,1.3,2737,0.7
2,6,1,2,2,塩干魚介,1671,0.4,1853,0.5,1015,0.3,990,0.3,705,0.2
2,6,1,2,3,魚肉練製品,1632,0.4,1826,0.5,887,0.2,863,0.3,755,0.2
2,6,1,2,4,他の魚介加工品,1598,0.4,1781,0.5,876,0.2,1021,0.4,755,0.2
2,5,1,3,0,肉類,9200,2.4,9625,2.5,7638,2.1,6190,2.1,7703,1.8
2,6,1,3,1,生鮮肉,7523,2,7907,2.1,6220,1.7,5039,1.7,5720,1.4
2,6,1,3,2,加工肉,1677,0.4,1719,0.4,1419,0.4,1151,0.4,1983,0.5
2,5,1,4,0,乳卵類,4148,1.1,4307,1.1,3320,0.9,3858,1.3,3962,0.9
2,6,1,4,1,牛乳,1299,0.3,1391,0.4,965,0.3,317,0.1,1126,0.3
2,6,1,4,2,乳製品,1999,0.5,2031,0.5,1673,0.5,2831,1,2049,0.5
2,6,1,4,3,卵,849,0.2,885,0.2,682,0.2,711,0.2,787,0.2
2,5,1,5,0,野菜・海藻,11519,3,12409,3.2,7983,2.2,7897,2.7,7942,1.9
2,6,1,5,1,生鮮野菜,7615,2,8161,2.1,5495,1.5,5269,1.8,5313,1.3
2,6,1,5,2,乾物・海藻,1103,0.3,1219,0.3,631,0.2,822,0.3,588,0.1
2,6,1,5,3,大豆加工品,1235,0.3,1312,0.3,905,0.3,738,0.3,1087,0.3
2,6,1,5,4,他の野菜・海藻加工品,1567,0.4,1717,0.4,952,0.3,1069,0.4,953,0.2
2,5,1,6,0,果物,3815,1,4137,1.1,2578,0.7,2307,0.8,2473,0.6
2,6,1,6,1,生鮮果物,3286,0.9,3536,0.9,2334,0.6,2138,0.7,2201,0.5
2,6,1,6,2,果物加工品,529,0.1,601,0.2,244,0.1,168,0.1,273,0.1
2,5,1,7,0,油脂・調味料,4444,1.2,4631,1.2,3745,1,3417,1.2,3675,0.9
2,6,1,7,1,油脂,447,0.1,491,0.1,261,0.1,350,0.1,270,0.1
2,6,1,7,2,調味料,3997,1.1,4141,1.1,3484,1,3067,1.1,3405,0.8
2,5,1,8,0,菓子類,7205,1.9,7165,1.9,6640,1.8,6114,2.1,10283,2.4
2,5,1,9,0,調理食品,14307,3.8,15005,3.9,11009,3.1,12523,4.3,12651,3
2,6,1,9,1,主食的調理食品,4902,1.3,5092,1.3,3841,1.1,3803,1.3,5268,1.3
