項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,366,-,-,50,-,55,-,53,-,53,-,55,-,49,-,51,-
0,0,0,0,0,世帯人員,3.39,-,-,3.12,-,2.94,-,3.59,-,3.71,-,3.38,-,3.49,-,3.53,-
0,0,0,0,0,有業人員,1.65,-,-,1.64,-,1.53,-,1.58,-,1.42,-,1.66,-,1.8,-,1.94,-
0,0,0,0,0,世帯主平均年齢,48.7,-,-,51.5,-,52.2,-,45.3,-,46.9,-,47.6,-,48.1,-,49,-
1,0,0,0,0,受取,1016629,-,3.3,431745,-,636832,-,932671,-,971831,-,1069422,-,1316817,-,1740988,-
1,1,0,0,0,実収入,498218,100,5.7,94719,100,277905,100,412522,100,483007,100,566215,100,688743,100,953075,100
1,2,0,0,0,経常収入,494037,99.2,6.1,90713,95.8,274941,98.9,403492,97.8,480450,99.5,564763,99.7,686362,99.7,946230,99.3
1,3,0,0,0,勤め先収入,485218,97.4,5.7,76230,80.5,274930,98.9,395016,95.8,478313,99,563442,99.5,674917,98,922372,96.8
1,4,0,0,0,世帯主収入,428654,86,7.7,67355,71.1,260947,93.9,369407,89.5,457069,94.6,502134,88.7,572551,83.1,761675,79.9
1,6,0,0,0,うち男,402703,80.8,4.6,32542,34.4,218906,78.8,332727,80.7,445602,92.3,471639,83.3,572551,83.1,736064,77.2
1,5,0,0,0,定期収入,423852,85.1,7.8,67289,71,259303,93.3,367030,89,457031,94.6,497264,87.8,567720,82.4,742254,77.9
1,5,0,0,0,臨時収入,2995,0.6,0.2,66,0.1,1644,0.6,2377,0.6,38,0,4870,0.9,4831,0.7,7024,0.7
1,5,0,0,0,賞与,1806,0.4,10.3,-,-,-,-,-,-,-,-,-,-,-,-,12396,1.3
1,4,0,0,0,世帯主の配偶者の収入,50661,10.2,-1.7,4616,4.9,8813,3.2,21297,5.2,18495,3.8,55011,9.7,97748,14.2,146993,15.4
1,6,0,0,0,うち女,49807,10,3.2,4616,4.9,8813,3.2,21297,5.2,18495,3.8,49102,8.7,97748,14.2,146993,15.4
1,4,0,0,0,他の世帯員収入,5904,1.2,-37.9,4259,4.5,5171,1.9,4313,1,2749,0.6,6297,1.1,4618,0.7,13704,1.4
1,3,0,0,0,事業・内職収入,2605,0.5,28.9,10811,11.4,-,-,2936,0.7,2137,0.4,223,0,-,-,2281,0.2
1,4,0,0,0,家賃収入,511,0.1,-55.6,-,-,-,-,1560,0.4,-,-,-,-,-,-,1983,0.2
1,4,0,0,0,他の事業収入,1449,0.3,152.4,9267,9.8,-,-,-,-,1045,0.2,-,-,-,-,-,-
1,4,0,0,0,内職収入,644,0.1,118.3,1544,1.6,-,-,1376,0.3,1092,0.2,223,0,-,-,298,0
1,3,0,0,0,他の経常収入,6214,1.2,34.4,3672,3.9,11,0,5539,1.3,-,-,1098,0.2,11445,1.7,21577,2.3
1,4,0,0,0,財産収入,365,0.1,-7.4,-,-,-,-,-,-,-,-,966,0.2,1181,0.2,409,0
1,4,0,0,0,社会保障給付,5849,1.2,84.7,3672,3.9,11,0,5539,1.3,-,-,133,0,10265,1.5,21168,2.2
1,5,0,0,0,公的年金給付,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5849,1.2,129.7,3672,3.9,11,0,5539,1.3,-,-,133,0,10265,1.5,21168,2.2
1,4,0,0,0,仕送り金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,4181,0.8,-29.8,4005,4.2,2964,1.1,9030,2.2,2557,0.5,1452,0.3,2380,0.3,6844,0.7
1,3,0,0,0,受贈金,2450,0.5,-45.5,2769,2.9,461,0.2,8261,2,1790,0.4,500,0.1,1023,0.1,2381,0.2
