項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7185,-,1517,-,272,-,1026,-
0,0,0,0,0,調査世帯数,369,-,270,-,54,-,11,-,34,-
0,0,0,0,0,世帯人員,3.36,-,3.49,-,2.96,-,3.2,-,3.12,-
0,0,0,0,0,有業人員,1.62,-,1.64,-,1.61,-,1.53,-,1.51,-
0,0,0,0,0,世帯主平均年齢,48.3,-,50.5,-,43.4,-,52.9,-,39.2,-
1,0,0,0,0,受取,1368429,-,1400440,-,1146583,-,838261,-,1612873,-
1,1,0,0,0,実収入,856786,100,848150,100,714856,100,549858,100,1208423,100
1,2,0,0,0,経常収入,852062,99.4,843861,99.5,714322,99.9,547009,99.5,1193973,98.8
1,3,0,0,0,勤め先収入,814650,95.1,805038,94.9,686065,96,416355,75.7,1177644,97.5
1,4,0,0,0,世帯主収入,725018,84.6,713473,84.1,616711,86.3,352371,64.1,1064766,88.1
1,6,0,0,0,うち男,683510,79.8,675202,79.6,582234,81.4,306978,55.8,991236,82
1,5,0,0,0,定期収入,423145,49.4,431911,50.9,376906,52.7,257204,46.8,474144,39.2
1,5,0,0,0,臨時収入,2289,0.3,1593,0.2,2661,0.4,339,0.1,7130,0.6
1,5,0,0,0,賞与,299583,35,279969,33,237144,33.2,94829,17.2,583491,48.3
1,4,0,0,0,世帯主の配偶者の収入,84004,9.8,84884,10,64379,9,61274,11.1,112878,9.3
1,6,0,0,0,うち女,83196,9.7,83759,9.9,64379,9,61274,11.1,112878,9.3
1,4,0,0,0,他の世帯員収入,5628,0.7,6681,0.8,4976,0.7,2709,0.5,-,-
1,3,0,0,0,事業・内職収入,3745,0.4,2523,0.3,11430,1.6,-,-,1936,0.2
1,4,0,0,0,家賃収入,1016,0.1,1015,0.1,1888,0.3,-,-,-,-
1,4,0,0,0,他の事業収入,1436,0.2,-,-,9471,1.3,-,-,-,-
1,4,0,0,0,内職収入,1293,0.2,1508,0.2,71,0,-,-,1936,0.2
1,3,0,0,0,他の経常収入,33668,3.9,36300,4.3,16827,2.4,130654,23.8,14392,1.2
1,4,0,0,0,財産収入,1018,0.1,1388,0.2,136,0,-,-,-,-
1,4,0,0,0,社会保障給付,32578,3.8,34812,4.1,16691,2.3,130654,23.8,14392,1.2
1,5,0,0,0,公的年金給付,20635,2.4,24884,2.9,2065,0.3,89751,16.3,-,-
1,5,0,0,0,他の社会保障給付,11942,1.4,9928,1.2,14626,2,40904,7.4,14392,1.2
1,4,0,0,0,仕送り金,72,0,100,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,4723,0.6,4289,0.5,534,0.1,2849,0.5,14451,1.2
1,3,0,0,0,受贈金,1257,0.1,1666,0.2,273,0,-,-,174,0
1,3,0,0,0,他の特別収入,3467,0.4,2623,0.3,261,0,2849,0.5,14276,1.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),439230,-,471255,-,370452,-,255753,-,365379,-
1,2,0,0,0,預貯金引出,370442,-,397393,-,322139,-,219121,-,293318,-
1,2,0,0,0,保険金,5579,-,6847,-,-,-,24209,-,-,-
1,3,0,0,0,個人・企業年金保険金,4755,-,5701,-,-,-,24209,-,-,-
1,3,0,0,0,他の保険金,823,-,1146,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,50,-,-,-,-,-,1841,-,-,-
1,2,0,0,0,分割払購入借入金,354,-,324,-,786,-,-,-,22,-
1,2,0,0,0,一括払購入借入金,62419,-,66163,-,47527,-,10530,-,71984,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,386,-,527,-,-,-,53,-,56,-
1,1,0,0,0,繰入金,72413,-,81035,-,61275,-,32649,-,39070,-
2,0,0,0,0,支払,1368429,-,1400440,-,1146583,-,838261,-,1612873,-
2,1,0,0,0,実支出,537383,-,543593,-,510839,-,279983,-,601437,-
2,2,0,0,0,生計支出,328938,-,326575,-,358840,-,200467,-,335375,-
2,3,0,0,0,消費支出,328938,100,326575,100,358840,100,200467,100,335375,100
2,4,1,0,0,食料,81067,24.6,85092,26.1,69947,19.5,56357,28.1,75884,22.6
2,5,1,1,0,穀類,6380,1.9,6723,2.1,5329,1.5,7792,3.9,5163,1.5
2,6,1,1,1,米類,1962,0.6,2079,0.6,1696,0.5,1983,1,1527,0.5
2,6,1,1,2,パン,2837,0.9,2992,0.9,2256,0.6,4119,2.1,2268,0.7
2,6,1,1,3,めん類,1225,0.4,1284,0.4,963,0.3,1544,0.8,1114,0.3
2,6,1,1,4,他の穀類,357,0.1,368,0.1,414,0.1,145,0.1,253,0.1
2,5,1,2,0,魚介類,5384,1.6,5804,1.8,4272,1.2,3916,2,4473,1.3
2,6,1,2,1,生鮮魚介,3297,1,3566,1.1,2567,0.7,2152,1.1,2799,0.8
2,6,1,2,2,塩干魚介,989,0.3,1049,0.3,907,0.3,556,0.3,804,0.2
2,6,1,2,3,魚肉練製品,394,0.1,412,0.1,327,0.1,432,0.2,355,0.1
2,6,1,2,4,他の魚介加工品,704,0.2,777,0.2,471,0.1,775,0.4,515,0.2
2,5,1,3,0,肉類,7837,2.4,8498,2.6,6324,1.8,4170,2.1,6421,1.9
2,6,1,3,1,生鮮肉,6185,1.9,6669,2,5216,1.5,2762,1.4,5134,1.5
2,6,1,3,2,加工肉,1652,0.5,1829,0.6,1107,0.3,1408,0.7,1287,0.4
2,5,1,4,0,乳卵類,4137,1.3,4253,1.3,4081,1.1,2784,1.4,3760,1.1
2,6,1,4,1,牛乳,1418,0.4,1508,0.5,1241,0.3,450,0.2,1307,0.4
2,6,1,4,2,乳製品,1988,0.6,2016,0.6,2057,0.6,1749,0.9,1753,0.5
2,6,1,4,3,卵,731,0.2,730,0.2,783,0.2,585,0.3,700,0.2
2,5,1,5,0,野菜・海藻,9386,2.9,10089,3.1,7716,2.2,6755,3.4,7635,2.3
2,6,1,5,1,生鮮野菜,6854,2.1,7380,2.3,5593,1.6,4458,2.2,5677,1.7
2,6,1,5,2,乾物・海藻,604,0.2,615,0.2,631,0.2,475,0.2,522,0.2
2,6,1,5,3,大豆加工品,1025,0.3,1087,0.3,826,0.2,976,0.5,892,0.3
2,6,1,5,4,他の野菜・海藻加工品,903,0.3,1007,0.3,666,0.2,846,0.4,544,0.2
2,5,1,6,0,果物,2596,0.8,2734,0.8,2282,0.6,1629,0.8,2348,0.7
2,6,1,6,1,生鮮果物,2380,0.7,2514,0.8,2018,0.6,1527,0.8,2200,0.7
2,6,1,6,2,果物加工品,216,0.1,220,0.1,265,0.1,102,0.1,148,0
2,5,1,7,0,油脂・調味料,3273,1,3454,1.1,2940,0.8,2533,1.3,2699,0.8
2,6,1,7,1,油脂,265,0.1,275,0.1,238,0.1,224,0.1,242,0.1
2,6,1,7,2,調味料,3009,0.9,3179,1,2701,0.8,2309,1.2,2456,0.7
2,5,1,8,0,菓子類,5902,1.8,6200,1.9,5222,1.5,4319,2.2,5244,1.6
2,5,1,9,0,調理食品,9327,2.8,9887,3,7309,2,9263,4.6,8411,2.5
2,6,1,9,1,主食的調理食品,4127,1.3,4239,1.3,3409,1,4770,2.4,4239,1.3
2,6,1,9,2,他の調理食品,5200,1.6,5648,1.7,3900,1.1,4493,2.2,4172,1.2
2,5,1,10,0,飲料,4864,1.5,4950,1.5,4503,1.3,4813,2.4,4808,1.4
2,6,1,10,1,茶類,1078,0.3,1149,0.4,791,0.2,1274,0.6,955,0.3
2,6,1,10,2,コーヒー・ココア,830,0.3,806,0.2,843,0.2,1210,0.6,878,0.3
2,6,1,10,3,他の飲料,2955,0.9,2995,0.9,2869,0.8,2329,1.2,2974,0.9
2,5,1,11,0,酒類,3510,1.1,3874,1.2,3548,1,1832,0.9,1347,0.4
2,5,1,12,0,外食,18472,5.6,18627,5.7,16420,4.6,6554,3.3,23575,7
2,6,1,12,1,一般外食,16401,5,16392,5,15212,4.2,5633,2.8,21079,6.3
