項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6910,-,1938,-,439,-,713,-
0,0,0,0,0,調査世帯数,367,-,263,-,65,-,15,-,24,-
0,0,0,0,0,世帯人員,3.29,-,3.45,-,2.76,-,3.08,-,3.33,-
0,0,0,0,0,有業人員,1.63,-,1.63,-,1.57,-,1.75,-,1.67,-
0,0,0,0,0,世帯主平均年齢,47.3,-,49.7,-,41,-,48.6,-,40,-
1,0,0,0,0,受取,1016792,-,1104439,-,860304,-,477315,-,924942,-
1,1,0,0,0,実収入,510311,100,552134,100,422489,100,206704,100,530658,100
1,2,0,0,0,経常収入,497558,97.5,537912,97.4,416032,98.5,180261,87.2,523454,98.6
1,3,0,0,0,勤め先収入,489140,95.9,532041,96.4,402718,95.3,179409,86.8,499010,94
1,4,0,0,0,世帯主収入,436303,85.5,480416,87,336027,79.5,172383,83.4,443865,83.6
1,6,0,0,0,うち男,415044,81.3,465512,84.3,293596,69.5,110033,53.2,443865,83.6
1,5,0,0,0,定期収入,429095,84.1,471465,85.4,334552,79.2,168071,81.3,436175,82.2
1,5,0,0,0,臨時収入,2876,0.6,2682,0.5,1475,0.3,4312,2.1,7690,1.4
1,5,0,0,0,賞与,4332,0.8,6269,1.1,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,47675,9.3,46792,8.5,57660,13.6,7025,3.4,54127,10.2
1,6,0,0,0,うち女,45504,8.9,44675,8.1,54007,12.8,7025,3.4,54127,10.2
1,4,0,0,0,他の世帯員収入,5163,1,4833,0.9,9030,2.1,-,-,1018,0.2
1,3,0,0,0,事業・内職収入,2917,0.6,3888,0.7,999,0.2,852,0.4,-,-
1,4,0,0,0,家賃収入,1377,0.3,1993,0.4,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,292,0.1,239,0,656,0.2,-,-,-,-
1,4,0,0,0,内職収入,1248,0.2,1656,0.3,343,0.1,852,0.4,-,-
1,3,0,0,0,他の経常収入,5500,1.1,1983,0.4,12316,2.9,-,-,24444,4.6
1,4,0,0,0,財産収入,311,0.1,451,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,4107,0.8,1126,0.2,8182,1.9,-,-,24444,4.6
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,4107,0.8,1126,0.2,8182,1.9,-,-,24444,4.6
1,4,0,0,0,仕送り金,1082,0.2,407,0.1,4134,1,-,-,-,-
1,2,0,0,0,特別収入,12753,2.5,14222,2.6,6457,1.5,26443,12.8,7204,1.4
1,3,0,0,0,受贈金,8123,1.6,9659,1.7,5884,1.4,1654,0.8,3310,0.6
1,3,0,0,0,他の特別収入,4630,0.9,4562,0.8,573,0.1,24789,12,3894,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),420650,-,458040,-,368317,-,223953,-,321676,-
1,2,0,0,0,預貯金引出,361488,-,395805,-,311147,-,202326,-,263768,-
1,2,0,0,0,保険金,901,-,1304,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,901,-,1304,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1081,-,1157,-,842,-,1104,-,974,-
1,2,0,0,0,一括払購入借入金,56274,-,58669,-,55593,-,20523,-,56934,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,906,-,1105,-,735,-,-,-,-,-
1,1,0,0,0,繰入金,85831,-,94265,-,69498,-,46658,-,72609,-
2,0,0,0,0,支払,1016792,-,1104439,-,860304,-,477315,-,924942,-
2,1,0,0,0,実支出,441647,-,463539,-,408320,-,243269,-,442236,-
2,2,0,0,0,生計支出,341008,-,350474,-,335921,-,211126,-,343080,-
2,3,0,0,0,消費支出,338772,100,350474,100,324381,100,211126,100,343080,100
2,4,1,0,0,食料,77176,22.8,80588,23,72430,22.3,52673,24.9,72095,21
2,5,1,1,0,穀類,6377,1.9,6480,1.8,6372,2,6991,3.3,5009,1.5
2,6,1,1,1,米類,1913,0.6,1815,0.5,2497,0.8,2216,1,1093,0.3
2,6,1,1,2,パン,2693,0.8,2813,0.8,2302,0.7,2894,1.4,2458,0.7
2,6,1,1,3,めん類,1301,0.4,1338,0.4,1195,0.4,1519,0.7,1105,0.3
