項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,748,-,-,110,-,104,-,109,-,101,-,105,-,110,-,109,-
0,0,世帯人員,3,-,-,2.63,-,2.87,-,2.86,-,3.18,-,2.95,-,3.15,-,3.38,-
0,0,有業人員,1.31,-,-,1.07,-,1.28,-,1.16,-,1.38,-,1.51,-,1.42,-,1.32,-
0,0,世帯主平均年齢,58.8,-,-,62.7,-,62.6,-,58.4,-,57.1,-,57.6,-,55.7,-,57.7,-
0,0,消費支出,335577,-,-4.1,107416,-,167769,-,214089,-,259339,-,313829,-,415870,-,868144,-
0,0,公共的料金,110072,32.8,-8.8,36507,34,57886,34.5,73239,34.2,77785,30,94967,30.3,112756,27.1,316522,36.5
1,0,公共料金等,61457,18.3,-3,28502,26.5,43841,26.1,54077,25.3,57236,22.1,68188,21.7,70548,17,107538,12.4
1,1,米,1702,0.5,-37.4,1394,1.3,1458,0.9,1737,0.8,1835,0.7,1743,0.6,1676,0.4,2067,0.2
1,1,食塩,30,0,-25,22,0,14,0,23,0,53,0,44,0,30,0,21,0
1,1,学校給食,233,0.1,-18.2,150,0.1,109,0.1,250,0.1,115,0,133,0,631,0.2,242,0
1,1,公営家賃,1733,0.5,-18.6,1450,1.3,1167,0.7,2657,1.2,2105,0.8,2855,0.9,1684,0.4,220,0
1,1,電気代,11631,3.5,7.4,7519,7,10107,6,9610,4.5,11870,4.6,15521,4.9,12116,2.9,14645,1.7
1,1,都市ガス,9034,2.7,16.1,5103,4.8,8192,4.9,8615,4,9376,3.6,9366,3,10815,2.6,11747,1.4
1,1,上下水道料,5192,1.5,-3.1,2270,2.1,4678,2.8,5003,2.3,5415,2.1,6985,2.2,5998,1.4,5979,0.7
1,1,医科診療代,3346,1,6.4,1610,1.5,2998,1.8,3210,1.5,2721,1,4676,1.5,3099,0.7,5098,0.6
1,1,歯科診療代,1624,0.5,-44.7,503,0.5,902,0.5,1271,0.6,702,0.3,3430,1.1,1337,0.3,3216,0.4
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,3033,0.9,128.6,765,0.7,-,-,324,0.2,810,0.3,950,0.3,818,0.2,17522,2
1,1,鉄道運賃,3134,0.9,-15.8,413,0.4,990,0.6,1723,0.8,3907,1.5,2985,1,6493,1.6,5397,0.6
1,1,鉄道通学定期代,1067,0.3,-48.6,446,0.4,700,0.4,76,0,455,0.2,847,0.3,1644,0.4,3290,0.4
1,1,鉄道通勤定期代,1879,0.6,-24.1,257,0.2,347,0.2,2530,1.2,876,0.3,1540,0.5,3605,0.9,3987,0.5
1,1,バス代,432,0.1,-5.3,43,0,174,0.1,407,0.2,407,0.2,676,0.2,545,0.1,771,0.1
1,1,バス通学定期代,200,0.1,-17,-,-,25,0,84,0,32,0,60,0,372,0.1,823,0.1
1,1,バス通勤定期代,14,0,-58.8,-,-,-,-,-,-,-,-,59,0,37,0,-,-
1,1,タクシー代,823,0.2,3.7,274,0.3,717,0.4,226,0.1,688,0.3,1021,0.3,750,0.2,2076,0.2
1,1,航空運賃,882,0.3,138.4,-,-,-,-,880,0.4,389,0.1,587,0.2,1301,0.3,3005,0.3
1,1,郵便料,179,0.1,17,153,0.1,106,0.1,74,0,293,0.1,274,0.1,213,0.1,138,0
1,1,固定電話通信料,2535,0.8,-1.1,1687,1.6,2486,1.5,2773,1.3,2827,1.1,2088,0.7,2934,0.7,2951,0.3
1,1,移動電話通信料,7554,2.3,-9.6,2938,2.7,4909,2.9,8233,3.8,7803,3,9133,2.9,9153,2.2,10683,1.2
1,1,ＮＨＫ放送受信料,1642,0.5,13.2,689,0.6,2268,1.4,1382,0.6,1995,0.8,936,0.3,1816,0.4,2404,0.3
1,1,ケーブルテレビ受信料,1051,0.3,-9.5,575,0.5,900,0.5,879,0.4,1194,0.5,1387,0.4,1110,0.3,1309,0.2
1,1,他の受信料,180,0.1,29.5,44,0,155,0.1,103,0,238,0.1,314,0.1,186,0,218,0
1,1,国公立小学校,253,0.1,45.4,9,0,36,0,760,0.4,210,0.1,63,0,436,0.1,260,0
1,1,国公立中学校,428,0.1,65.3,-,-,-,-,376,0.2,-,-,73,0,550,0.1,1989,0.2
1,1,国公立高校,818,0.2,176.4,-,-,37,0,-,-,247,0.1,231,0.1,133,0,5064,0.6
1,1,国公立大学,235,0.1,-74.9,-,-,-,-,-,-,-,-,-,-,-,-,1639,0.2
1,1,たばこ,594,0.2,-46.6,187,0.2,367,0.2,873,0.4,672,0.3,211,0.1,1067,0.3,777,0.1
2,0,準公共料金等,48615,14.5,-15.2,8004,7.5,14045,8.4,19162,9,20549,7.9,26779,8.5,42207,10.1,208984,24.1
2,1,牛乳,1271,0.4,-3.4,918,0.9,1249,0.7,1125,0.5,1504,0.6,1229,0.4,1312,0.3,1561,0.2
2,1,灯油,171,0.1,-31.9,44,0,226,0.1,157,0.1,128,0,12,0,422,0.1,207,0
2,1,プロパンガス,486,0.1,-15.3,402,0.4,490,0.3,521,0.2,580,0.2,580,0.2,451,0.1,373,0
2,1,理髪料,422,0.1,13.4,144,0.1,209,0.1,372,0.2,361,0.1,436,0.1,571,0.1,860,0.1
2,1,パーマネント代,422,0.1,14.7,206,0.2,283,0.2,510,0.2,235,0.1,600,0.2,405,0.1,711,0.1
2,1,洗濯代,1457,0.4,18.1,202,0.2,520,0.3,1014,0.5,1228,0.5,1524,0.5,2422,0.6,3279,0.4
2,1,新聞,2910,0.9,-2.9,2201,2,2362,1.4,3133,1.5,3192,1.2,3136,1,2931,0.7,3408,0.4
2,1,私立小学校,1508,0.4,-49.2,-,-,-,-,-,-,-,-,-,-,-,-,10529,1.2
2,1,私立中学校,3579,1.1,-33.6,-,-,-,-,-,-,453,0.2,-,-,-,-,24538,2.8
2,1,私立高校,6261,1.9,1,-,-,-,-,380,0.2,297,0.1,1370,0.4,13898,3.3,27774,3.2
2,1,私立大学,16067,4.8,-4.8,-,-,-,-,-,-,-,-,-,-,94,0,112098,12.9
2,1,幼稚園,1632,0.5,-33.2,66,0.1,813,0.5,735,0.3,3043,1.2,1189,0.4,1662,0.4,3905,0.4
2,1,民営家賃,10977,3.3,-24.5,3477,3.2,7567,4.5,9496,4.4,8380,3.2,16427,5.2,16457,4,14979,1.7
2,1,地代,1452,0.4,-18.4,344,0.3,326,0.2,1718,0.8,1147,0.4,276,0.1,1582,0.4,4762,0.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年4月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
