項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,794,-,1121,-,1868,-,1485,-,2023,-,833,-,1138,-,739,-
0,0,0,0,0,調査世帯数,371,-,28,-,41,-,74,-,57,-,73,-,32,-,41,-,25,-
0,0,0,0,0,世帯人員,3.34,-,3.23,-,3.55,-,3.53,-,3.65,-,3.63,-,3.02,-,2.9,-,2.29,-
0,0,0,0,0,有業人員,1.61,-,1.48,-,1.32,-,1.53,-,1.45,-,1.86,-,1.7,-,1.89,-,1.56,-
0,0,0,0,0,世帯主平均年齢,48.7,-,30.8,-,37.2,-,42,-,47.1,-,51.8,-,56.6,-,62.1,-,67.8,-
1,0,0,0,0,受取,1134254,-,869223,-,1197294,-,1223726,-,1030284,-,1345134,-,1149230,-,1095982,-,770812,-
1,1,0,0,0,実収入,612077,100,562084,100,685447,100,678353,100,527830,100,684596,100,679292,100,571257,100,344762,100
1,2,0,0,0,経常収入,608896,99.5,559516,99.5,683803,99.8,670700,98.9,526685,99.8,682877,99.7,672418,99,569397,99.7,343933,99.8
1,3,0,0,0,勤め先収入,600654,98.1,558245,99.3,677515,98.8,657175,96.9,523106,99.1,674234,98.5,667452,98.3,559983,98,328427,95.3
1,4,0,0,0,世帯主収入,542339,88.6,428360,76.2,628912,91.8,575062,84.8,475143,90,622224,90.9,619287,91.2,528128,92.5,302210,87.7
1,6,0,0,0,うち男,511885,83.6,425764,75.7,586021,85.5,557238,82.1,459615,87.1,548425,80.1,609928,89.8,522726,91.5,255050,74
1,5,0,0,0,定期収入,394357,64.4,306557,54.5,458791,66.9,412659,60.8,386393,73.2,457041,66.8,396631,58.4,321214,56.2,299155,86.8
1,5,0,0,0,臨時収入,3134,0.5,624,0.1,92,0,5892,0.9,4327,0.8,165,0,7734,1.1,3759,0.7,3055,0.9
1,5,0,0,0,賞与,144849,23.7,121180,21.6,170029,24.8,156511,23.1,84423,16,165018,24.1,214922,31.6,203154,35.6,-,-
1,4,0,0,0,世帯主の配偶者の収入,55164,9,129885,23.1,48604,7.1,82113,12.1,45180,8.6,50761,7.4,27505,4,26910,4.7,23500,6.8
1,6,0,0,0,うち女,53858,8.8,129885,23.1,36946,5.4,82113,12.1,45180,8.6,50761,7.4,27505,4,26910,4.7,23500,6.8
1,4,0,0,0,他の世帯員収入,3151,0.5,-,-,-,-,-,-,2783,0.5,1249,0.2,20659,3,4946,0.9,2717,0.8
