項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8889,-,2123,-,1624,-,7877,-,7266,-,1111,-
0,0,0,0,0,調査世帯数,243,-,-,218,-,55,-,44,-,188,-,174,-,25,-
0,0,0,0,0,世帯人員,2.44,-,-,2.45,-,2.37,-,2.35,-,2.46,-,2.47,-,2.4,-
0,0,0,0,0,有業人員,0.47,-,-,0.47,-,0.33,-,0.31,-,0.51,-,0.5,-,0.5,-
0,0,0,0,0,世帯主平均年齢,72.6,-,-,73,-,72.1,-,73.5,-,72.8,-,72.8,-,69.9,-
1,0,0,0,0,受取,444512,-,2.5,462760,-,303567,-,314652,-,482499,-,495855,-,298474,-
1,1,0,0,0,実収入,39076,100,19.8,39537,100,17324,100,16229,100,44938,100,44745,100,35391,100
1,2,0,0,0,経常収入,34656,88.7,34.4,34784,88,14783,85.3,12957,79.8,40011,89,39661,88.6,33629,95
1,3,0,0,0,勤め先収入,23052,59,104.6,23972,60.6,7268,42,8611,53.1,27306,60.8,27404,61.2,15693,44.3
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,6900,17.7,142.5,6957,17.6,-,-,-,-,8759,19.5,8512,19,6442,18.2
1,6,0,0,0,うち女,6900,17.7,142.5,6957,17.6,-,-,-,-,8759,19.5,8512,19,6442,18.2
1,4,0,0,0,他の世帯員収入,16152,41.3,91.8,17015,43,7268,42,8611,53.1,18547,41.3,18892,42.2,9251,26.1
1,3,0,0,0,事業・内職収入,5315,13.6,4.9,5703,14.4,1155,6.7,-,-,6436,14.3,6978,15.6,2208,6.2
