項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2444,-,3063,-,3450,-,1042,-
0,0,0,0,0,調査世帯数,350,-,83,-,107,-,122,-,38,-
0,0,0,0,0,世帯人員,3.34,-,2,-,3,-,4,-,5.32,-
0,0,0,0,0,有業人員,1.63,-,1.52,-,1.62,-,1.66,-,1.78,-
0,0,0,0,0,世帯主平均年齢,47.5,-,50.8,-,46.7,-,46.1,-,46.4,-
1,0,0,0,0,受取,1035634,-,914128,-,960471,-,1155059,-,1146097,-
1,1,0,0,0,実収入,539310,100,487848,100,514498,100,584105,100,584607,100
1,2,0,0,0,経常収入,532553,98.7,483868,99.2,508265,98.8,573908,98.3,581193,99.4
1,3,0,0,0,勤め先収入,501079,92.9,436714,89.5,483640,94,543446,93,562996,96.3
1,4,0,0,0,世帯主収入,443654,82.3,360454,73.9,432943,84.1,491045,84.1,513333,87.8
1,6,0,0,0,うち男,419503,77.8,310759,63.7,420780,81.8,472281,80.9,496016,84.8
1,5,0,0,0,定期収入,441475,81.9,359511,73.7,429594,83.5,488373,83.6,513329,87.8
1,5,0,0,0,臨時収入,1950,0.4,943,0.2,3084,0.6,2246,0.4,4,0
1,5,0,0,0,賞与,228,0,-,-,265,0.1,426,0.1,-,-
1,4,0,0,0,世帯主の配偶者の収入,51986,9.6,72294,14.8,45979,8.9,44971,7.7,45245,7.7
1,6,0,0,0,うち女,50363,9.3,69097,14.2,45979,8.9,42533,7.3,45245,7.7
1,4,0,0,0,他の世帯員収入,5439,1,3966,0.8,4718,0.9,7430,1.3,4418,0.8
1,3,0,0,0,事業・内職収入,1207,0.2,1485,0.3,1090,0.2,1364,0.2,377,0.1
1,4,0,0,0,家賃収入,204,0,312,0.1,-,-,370,0.1,-,-
1,4,0,0,0,他の事業収入,295,0.1,624,0.1,466,0.1,-,-,-,-
1,4,0,0,0,内職収入,708,0.1,549,0.1,624,0.1,994,0.2,377,0.1
1,3,0,0,0,他の経常収入,30268,5.6,45669,9.4,23535,4.6,29097,5,17821,3
1,4,0,0,0,財産収入,211,0,-,-,686,0.1,1,0,-,-
1,4,0,0,0,社会保障給付,29253,5.4,44381,9.1,22256,4.3,28543,4.9,16694,2.9
1,5,0,0,0,公的年金給付,17169,3.2,40642,8.3,9928,1.9,10303,1.8,6139,1.1
1,5,0,0,0,他の社会保障給付,12084,2.2,3739,0.8,12328,2.4,18240,3.1,10555,1.8
1,4,0,0,0,仕送り金,804,0.1,1287,0.3,593,0.1,553,0.1,1127,0.2
1,2,0,0,0,特別収入,6756,1.3,3980,0.8,6233,1.2,10197,1.7,3413,0.6
1,3,0,0,0,受贈金,3445,0.6,274,0.1,2587,0.5,7148,1.2,1141,0.2
1,3,0,0,0,他の特別収入,3312,0.6,3706,0.8,3646,0.7,3049,0.5,2273,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),428227,-,354963,-,383240,-,502712,-,485652,-
1,2,0,0,0,預貯金引出,365204,-,309296,-,321980,-,424279,-,427771,-
1,2,0,0,0,保険金,1191,-,3804,-,93,-,674,-,-,-
1,3,0,0,0,個人・企業年金保険金,930,-,3804,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,261,-,-,-,93,-,674,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,8906,-,-,-,77,-,25742,-,-,-
1,2,0,0,0,一括払購入借入金,52724,-,41767,-,60574,-,52016,-,57693,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,202,-,97,-,517,-,-,-,188,-
1,1,0,0,0,繰入金,68098,-,71317,-,62733,-,68243,-,75838,-
2,0,0,0,0,支払,1035634,-,914128,-,960471,-,1155059,-,1146097,-
2,1,0,0,0,実支出,430165,-,373732,-,387826,-,499409,-,457697,-
2,2,0,0,0,生計支出,323183,-,280216,-,283998,-,376936,-,361155,-
2,3,0,0,0,消費支出,313979,100,280216,100,283998,100,350261,100,361155,100
2,4,1,0,0,食料,74946,23.9,62455,22.3,74843,26.4,79795,22.8,88486,24.5
2,5,1,1,0,穀類,6391,2,3918,1.4,6561,2.3,7056,2,9490,2.6
2,6,1,1,1,米類,1799,0.6,687,0.2,2180,0.8,1912,0.5,2911,0.8
2,6,1,1,2,パン,2773,0.9,1978,0.7,2625,0.9,3158,0.9,3798,1.1
2,6,1,1,3,めん類,1334,0.4,1033,0.4,1259,0.4,1448,0.4,1880,0.5
2,6,1,1,4,他の穀類,485,0.2,219,0.1,497,0.2,537,0.2,900,0.2
