項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,371,-,-,54,-,50,-,53,-,54,-,51,-,52,-,57,-
0,0,世帯人員,3.34,-,-,3.2,-,3.11,-,3.38,-,3.62,-,3.15,-,3.34,-,3.59,-
0,0,有業人員,1.61,-,-,1.58,-,1.6,-,1.53,-,1.56,-,1.68,-,1.73,-,1.62,-
0,0,世帯主平均年齢,48.7,-,-,52.6,-,52.2,-,49.1,-,45.4,-,45.9,-,49.1,-,46.6,-
0,0,消費支出,346076,-,-8.5,273342,-,260087,-,273197,-,385373,-,438051,-,403090,-,390021,-
0,0,公共的料金,90610,26.2,-10.1,65826,24.1,68985,26.5,82423,30.2,97824,25.4,114775,26.2,96860,24,107670,27.6
1,0,公共料金等,56849,16.4,-10.5,44592,16.3,44944,17.3,43172,15.8,53838,14,69898,16,61140,15.2,80393,20.6
1,1,米,1807,0.5,-18.5,1797,0.7,1305,0.5,1666,0.6,2003,0.5,1713,0.4,2210,0.5,1959,0.5
1,1,食塩,53,0,89.3,60,0,25,0,66,0,22,0,40,0,76,0,87,0
1,1,学校給食,1579,0.5,32.5,1502,0.5,825,0.3,2036,0.7,2268,0.6,1181,0.3,1075,0.3,2181,0.6
1,1,公営家賃,1129,0.3,-53.3,1463,0.5,1848,0.7,1319,0.5,1367,0.4,-,-,445,0.1,1444,0.4
1,1,電気代,8606,2.5,-3.7,9651,3.5,8268,3.2,7246,2.7,7700,2,8497,1.9,10030,2.5,8862,2.3
1,1,都市ガス,4815,1.4,-1,5661,2.1,4666,1.8,4761,1.7,4601,1.2,4534,1,4359,1.1,5146,1.3
1,1,上下水道料,4029,1.2,-22,3200,1.2,3878,1.5,4048,1.5,2793,0.7,3718,0.8,5669,1.4,4860,1.2
1,1,医科診療代,2662,0.8,-1.8,2169,0.8,2701,1,2062,0.8,2156,0.6,2390,0.5,2708,0.7,4428,1.1
1,1,歯科診療代,2513,0.7,-34.3,281,0.1,1376,0.5,551,0.2,788,0.2,12716,2.9,1263,0.3,746,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,813,0.2,674.3,-,-,909,0.3,-,-,1323,0.3,-,-,-,-,3425,0.9
1,1,鉄道運賃,4996,1.4,35.1,3196,1.2,2611,1,4643,1.7,4124,1.1,5844,1.3,9834,2.4,4685,1.2
1,1,鉄道通学定期代,244,0.1,-61.5,74,0,299,0.1,227,0.1,145,0,568,0.1,191,0,202,0.1
1,1,鉄道通勤定期代,3228,0.9,-18.8,867,0.3,1886,0.7,1747,0.6,5577,1.4,1425,0.3,225,0.1,10825,2.8
1,1,バス代,550,0.2,-20.2,295,0.1,442,0.2,400,0.1,301,0.1,525,0.1,956,0.2,920,0.2
1,1,バス通学定期代,88,0,-34.3,-,-,-,-,-,-,74,0,73,0,341,0.1,126,0
1,1,バス通勤定期代,40,0,-71.6,-,-,226,0.1,46,0,-,-,-,-,-,-,-,-
1,1,タクシー代,671,0.2,-39.2,624,0.2,710,0.3,691,0.3,536,0.1,803,0.2,581,0.1,754,0.2
1,1,航空運賃,2137,0.6,37.5,-,-,-,-,-,-,2928,0.8,3662,0.8,865,0.2,7522,1.9
1,1,郵便料,175,0.1,31.6,123,0,302,0.1,105,0,128,0,214,0,209,0.1,140,0
1,1,固定電話通信料,2176,0.6,-21.1,2604,1,2208,0.8,1653,0.6,1793,0.5,1745,0.4,2516,0.6,2714,0.7
1,1,移動電話通信料,9421,2.7,-23.1,6659,2.4,6761,2.6,6446,2.4,8236,2.1,14734,3.4,12249,3,10892,2.8
1,1,ＮＨＫ放送受信料,677,0.2,10.4,901,0.3,425,0.2,915,0.3,279,0.1,429,0.1,1033,0.3,761,0.2
1,1,ケーブルテレビ受信料,1188,0.3,26,688,0.3,1259,0.5,1050,0.4,1152,0.3,1465,0.3,1461,0.4,1227,0.3
1,1,他の受信料,229,0.1,68.4,260,0.1,72,0,250,0.1,134,0,453,0.1,32,0,410,0.1
1,1,国公立小学校,645,0.2,-15.6,747,0.3,424,0.2,83,0,878,0.2,1402,0.3,188,0,812,0.2
1,1,国公立中学校,878,0.3,43,1080,0.4,599,0.2,567,0.2,1072,0.3,528,0.1,1555,0.4,741,0.2
1,1,国公立高校,527,0.2,-3.8,-,-,346,0.1,100,0,1077,0.3,864,0.2,909,0.2,385,0.1
1,1,国公立大学,517,0.1,173.5,-,-,-,-,-,-,-,-,-,-,-,-,3607,0.9
1,1,たばこ,457,0.1,-62,692,0.3,573,0.2,494,0.2,381,0.1,375,0.1,161,0,531,0.1
2,0,準公共料金等,33761,9.8,-9.3,21234,7.8,24042,9.2,39251,14.4,43985,11.4,44877,10.2,35720,8.9,27277,7
2,1,牛乳,1343,0.4,-2.9,944,0.3,1151,0.4,1238,0.5,1288,0.3,1580,0.4,1849,0.5,1342,0.3
2,1,灯油,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,361,0.1,-39.2,148,0.1,346,0.1,330,0.1,513,0.1,267,0.1,711,0.2,205,0.1
2,1,理髪料,415,0.1,-22.6,507,0.2,118,0,456,0.2,392,0.1,444,0.1,289,0.1,708,0.2
2,1,パーマネント代,264,0.1,15.8,257,0.1,285,0.1,-,-,180,0,-,-,104,0,1016,0.3
2,1,洗濯代,837,0.2,-9.5,369,0.1,902,0.3,485,0.2,1132,0.3,331,0.1,1209,0.3,1406,0.4
2,1,新聞,2534,0.7,-3.4,2554,0.9,2358,0.9,2920,1.1,1834,0.5,2660,0.6,2538,0.6,2878,0.7
2,1,私立小学校,311,0.1,...,-,-,490,0.2,795,0.3,-,-,-,-,-,-,876,0.2
2,1,私立中学校,1047,0.3,-38.7,2364,0.9,-,-,-,-,4046,1,65,0,894,0.2,-,-
2,1,私立高校,3955,1.1,47.6,2512,0.9,123,0,2586,0.9,2957,0.8,15573,3.6,83,0,4106,1.1
2,1,私立大学,3389,1,114.1,317,0.1,-,-,13444,4.9,-,-,39,0,7148,1.8,2691,0.7
2,1,幼稚園,2513,0.7,-32.1,3414,1.2,702,0.3,1977,0.7,4467,1.2,2702,0.6,2453,0.6,1944,0.5
2,1,民営家賃,15690,4.5,-25.2,7271,2.7,17567,6.8,15021,5.5,21281,5.5,20397,4.7,18444,4.6,9656,2.5
2,1,地代,1103,0.3,365.4,577,0.2,-,-,-,-,5896,1.5,818,0.2,-,-,449,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年7月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
