項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6805,-,2124,-,275,-,796,-
0,0,0,0,0,調査世帯数,360,-,249,-,74,-,12,-,25,-
0,0,0,0,0,世帯人員,3.37,-,3.51,-,2.93,-,2.74,-,3.52,-
0,0,0,0,0,有業人員,1.63,-,1.65,-,1.61,-,1.6,-,1.53,-
0,0,0,0,0,世帯主平均年齢,48.7,-,50.4,-,45.4,-,49.1,-,42.8,-
1,0,0,0,0,受取,1589990,-,1750214,-,1173610,-,933549,-,1558459,-
1,1,0,0,0,実収入,979250,100,1084309,100,669474,100,546675,100,1057438,100
1,2,0,0,0,経常収入,956629,97.7,1052596,97.1,665416,99.4,546118,99.9,1055375,99.8
1,3,0,0,0,勤め先収入,921933,94.1,1008200,93,651179,97.3,522148,95.5,1045301,98.9
1,4,0,0,0,世帯主収入,820239,83.8,896693,82.7,596199,89.1,401636,73.5,909308,86
1,6,0,0,0,うち男,799418,81.6,884241,81.5,561259,83.8,369374,67.6,858576,81.2
1,5,0,0,0,定期収入,399932,40.8,424514,39.2,334679,50,252300,46.2,414978,39.2
1,5,0,0,0,臨時収入,2670,0.3,2708,0.2,2886,0.4,1833,0.3,2053,0.2
1,5,0,0,0,賞与,417637,42.6,469471,43.3,258634,38.6,147502,27,492277,46.6
1,4,0,0,0,世帯主の配偶者の収入,93144,9.5,107427,9.9,43406,6.5,-,-,135993,12.9
1,6,0,0,0,うち女,92108,9.4,107427,9.9,43406,6.5,-,-,122971,11.6
1,4,0,0,0,他の世帯員収入,8550,0.9,4080,0.4,11573,1.7,120512,22,-,-
1,3,0,0,0,事業・内職収入,11510,1.2,14531,1.3,4187,0.6,-,-,9210,0.9
1,4,0,0,0,家賃収入,2612,0.3,3052,0.3,-,-,-,-,6733,0.6
1,4,0,0,0,他の事業収入,8412,0.9,10923,1,4187,0.6,-,-,1119,0.1
1,4,0,0,0,内職収入,487,0,556,0.1,-,-,-,-,1358,0.1
1,3,0,0,0,他の経常収入,23185,2.4,29865,2.8,10050,1.5,23970,4.4,864,0.1
1,4,0,0,0,財産収入,1440,0.1,2117,0.2,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,21022,2.1,27177,2.5,8740,1.3,21946,4,864,0.1
1,5,0,0,0,公的年金給付,17522,1.8,23400,2.2,4687,0.7,21946,4,-,-
1,5,0,0,0,他の社会保障給付,3500,0.4,3777,0.3,4052,0.6,-,-,864,0.1
1,4,0,0,0,仕送り金,723,0.1,571,0.1,1310,0.2,2024,0.4,-,-
1,2,0,0,0,特別収入,22621,2.3,31713,2.9,4058,0.6,557,0.1,2063,0.2
1,3,0,0,0,受贈金,4848,0.5,6795,0.6,893,0.1,337,0.1,317,0
1,3,0,0,0,他の特別収入,17773,1.8,24917,2.3,3165,0.5,220,0,1746,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),535358,-,587010,-,436524,-,297283,-,439848,-
1,2,0,0,0,預貯金引出,428095,-,470709,-,347551,-,213905,-,352790,-
1,2,0,0,0,保険金,25698,-,21955,-,47253,-,-,-,9053,-
1,3,0,0,0,個人・企業年金保険金,4068,-,5978,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,21630,-,15977,-,47253,-,-,-,9053,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,376,-,553,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,3212,-,4688,-,10,-,711,-,11,-
1,2,0,0,0,一括払購入借入金,77438,-,88548,-,41137,-,82668,-,77541,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
