区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,748,-,-,110,-,104,-,109,-,101,-,105,-,110,-,109,-
0,0,世帯人員,3,-,-,2.63,-,2.87,-,2.86,-,3.18,-,2.95,-,3.15,-,3.38,-
0,0,有業人員,1.31,-,-,1.07,-,1.28,-,1.16,-,1.38,-,1.51,-,1.42,-,1.32,-
0,0,世帯主平均年齢,58.8,-,-,62.7,-,62.6,-,58.4,-,57.1,-,57.6,-,55.7,-,57.7,-
0,0,消費支出,309717,100,-4,104328,100,161309,100,198796,100,235978,100,289359,100,379928,100,795973,100
1,0,商品,145101,46.8,-2.6,72775,69.8,102441,63.5,111503,56.1,132810,56.3,157625,54.5,197719,52,240118,30.2
1,1,耐久財,9979,3.2,10.4,256,0.2,1641,1,3768,1.9,4794,2,5274,1.8,17168,4.5,36821,4.6
1,2,半耐久財,24556,7.9,-3.5,6340,6.1,7950,4.9,13487,6.8,18084,7.7,29721,10.3,43520,11.5,52571,6.6
1,3,非耐久財,110567,35.7,-3.4,66179,63.4,92850,57.6,94248,47.4,109932,46.6,122630,42.4,137032,36.1,150725,18.9
1,0,サービス,164616,53.2,-5.2,31553,30.2,58868,36.5,87293,43.9,103168,43.7,131734,45.5,182209,48,555855,69.8
2,0,食料,79791,25.8,-3.6,47119,45.2,64959,40.3,65410,32.9,78552,33.3,85548,29.6,103972,27.4,112680,14.2
2,3,非耐久財,62584,20.2,-3.3,41497,39.8,55064,34.1,53094,26.7,62687,26.6,66578,23,77120,20.3,81859,10.3
2,4,サービス,17207,5.6,-4.7,5622,5.4,9895,6.1,12316,6.2,15865,6.7,18969,6.6,26851,7.1,30821,3.9
2,0,住居,31675,10.2,25.6,6931,6.6,10670,6.6,14928,7.5,15689,6.6,25903,9,30776,8.1,116493,14.6
2,1,耐久財,2106,0.7,53.5,-,-,-,-,-,-,147,0.1,-,-,263,0.1,14297,1.8
2,2,半耐久財,183,0.1,22.8,121,0.1,126,0.1,187,0.1,48,0,333,0.1,283,0.1,185,0
2,4,サービス,29385,9.5,24,6810,6.5,10545,6.5,14741,7.4,15495,6.6,25570,8.8,30230,8,102012,12.8
2,0,光熱・水道（非耐久財）,26544,8.6,7,15342,14.7,23774,14.7,23910,12,27380,11.6,32478,11.2,29879,7.9,32972,4.1
2,0,家具・家事用品,8164,2.6,-5.6,2040,2,4521,2.8,5121,2.6,6491,2.8,9668,3.3,13236,3.5,16006,2
2,1,耐久財,2341,0.8,-17,171,0.2,983,0.6,684,0.3,1233,0.5,1886,0.7,6030,1.6,5371,0.7
2,2,半耐久財,3122,1,15,736,0.7,1684,1,1903,1,3273,1.4,3996,1.4,3965,1,6277,0.8
2,3,非耐久財,1948,0.6,-20.7,1068,1,1524,0.9,1780,0.9,1646,0.7,2400,0.8,2681,0.7,2529,0.3
2,4,サービス,752,0.2,15.2,64,0.1,330,0.2,755,0.4,338,0.1,1386,0.5,560,0.1,1828,0.2
2,0,被服及び履物,15482,5,-5.3,4558,4.4,4393,2.7,8401,4.2,11494,4.9,17719,6.1,24635,6.5,37039,4.7
2,2,半耐久財,13908,4.5,-6.8,4142,4,3835,2.4,7383,3.7,10160,4.3,15999,5.5,22118,5.8,33595,4.2
2,4,サービス,1574,0.5,9.9,416,0.4,559,0.3,1018,0.5,1334,0.6,1720,0.6,2516,0.7,3444,0.4
2,0,保健医療,15363,5,-2.1,5096,4.9,9055,5.6,9971,5,9326,4,18010,6.2,17938,4.7,38026,4.8
2,1,耐久財,712,0.2,-12,-,-,226,0.1,957,0.5,1,0,470,0.2,995,0.3,2332,0.3
2,2,半耐久財,656,0.2,-41.8,38,0,31,0,40,0,75,0,1273,0.4,2887,0.8,237,0
2,3,非耐久財,4565,1.5,-11.7,1892,1.8,4037,2.5,3608,1.8,3774,1.6,5167,1.8,6910,1.8,6541,0.8
2,4,サービス,9429,3,9.8,3166,3,4761,3,5366,2.7,5476,2.3,11099,3.8,7146,1.9,28916,3.6
2,0,交通・通信,31786,10.3,-3.6,8735,8.4,13577,8.4,22687,11.4,30242,12.8,33767,11.7,45784,12.1,67488,8.5
2,1,耐久財,2133,0.7,90.6,-,-,223,0.1,23,0,964,0.4,537,0.2,2756,0.7,10394,1.3
2,2,半耐久財,1070,0.3,72.9,19,0,35,0,264,0.1,391,0.2,1833,0.6,1859,0.5,3079,0.4
2,3,非耐久財,2234,0.7,-12.2,597,0.6,979,0.6,1225,0.6,2972,1.3,2603,0.9,3907,1,3337,0.4
2,4,サービス,26349,8.5,-8.1,8119,7.8,12340,7.6,21175,10.7,25916,11,28794,10,37261,9.8,50678,6.4
2,0,教育,35800,11.6,-10.3,252,0.2,1499,0.9,3488,1.8,7110,3,5797,2,23497,6.2,208377,26.2
2,3,非耐久財,670,0.2,-6.4,-,-,48,0,368,0.2,936,0.4,213,0.1,636,0.2,2480,0.3
2,4,サービス,35130,11.3,-10.4,252,0.2,1452,0.9,3120,1.6,6174,2.6,5585,1.9,22861,6,205897,25.9
2,0,教養娯楽,41047,13.3,-6.3,8328,8,17066,10.6,27192,13.7,33900,14.4,33775,11.7,57675,15.2,109049,13.7
2,1,耐久財,2356,0.8,-5.2,76,0.1,71,0,1922,1,2273,1,951,0.3,6910,1.8,4269,0.5
2,2,半耐久財,3568,1.2,-10.6,594,0.6,1336,0.8,2818,1.4,3237,1.4,3082,1.1,9097,2.4,4786,0.6
2,3,非耐久財,7437,2.4,-11.3,4106,3.9,5253,3.3,6790,3.4,6884,2.9,7766,2.7,9701,2.6,11528,1.4
2,4,サービス,27686,8.9,-4.3,3553,3.4,10405,6.5,15662,7.9,21506,9.1,21975,7.6,31968,8.4,88466,11.1
2,0,諸雑費,24066,7.8,-25.9,5928,5.7,11794,7.3,17688,8.9,15793,6.7,26694,9.2,32537,8.6,57844,7.3
2,1,耐久財,330,0.1,-23.6,9,0,137,0.1,182,0.1,176,0.1,1430,0.5,214,0.1,159,0
2,2,半耐久財,2047,0.7,5.5,689,0.7,903,0.6,892,0.4,901,0.4,3205,1.1,3310,0.9,4413,0.6
2,3,非耐久財,4586,1.5,-18.1,1678,1.6,2172,1.3,3473,1.7,3651,1.5,5426,1.9,6197,1.6,9478,1.2
2,4,サービス,17102,5.5,-30.2,3552,3.4,8583,5.3,13140,6.6,11065,4.7,16634,5.7,22815,6,43793,5.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成26年4月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
