項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7043,-,1747,-,385,-,825,-
0,0,0,0,0,調査世帯数,350,-,255,-,56,-,13,-,26,-
0,0,0,0,0,世帯人員,3.34,-,3.48,-,2.81,-,3.1,-,3.39,-
0,0,0,0,0,有業人員,1.63,-,1.66,-,1.49,-,1.8,-,1.56,-
0,0,0,0,0,世帯主平均年齢,47.5,-,49.6,-,42.2,-,48.4,-,40.2,-
1,0,0,0,0,受取,1035634,-,1123706,-,865275,-,444561,-,920231,-
1,1,0,0,0,実収入,539310,100,582854,100,438326,100,215723,100,532353,100
1,2,0,0,0,経常収入,532553,98.7,575210,98.7,435695,99.4,215341,99.8,521468,98
1,3,0,0,0,勤め先収入,501079,92.9,542651,93.1,403828,92.1,201556,93.4,491826,92.4
1,4,0,0,0,世帯主収入,443654,82.3,475902,81.7,360343,82.2,192676,89.3,461844,86.8
1,6,0,0,0,うち男,419503,77.8,458345,78.6,307064,70.1,128302,59.5,461844,86.8
1,5,0,0,0,定期収入,441475,81.9,473811,81.3,359062,81.9,192014,89,456310,85.7
1,5,0,0,0,臨時収入,1950,0.4,1767,0.3,1281,0.3,662,0.3,5534,1
1,5,0,0,0,賞与,228,0,324,0.1,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,51986,9.6,60681,10.4,36821,8.4,8880,4.1,29983,5.6
1,6,0,0,0,うち女,50363,9.3,59486,10.2,32567,7.4,7889,3.7,29983,5.6
1,4,0,0,0,他の世帯員収入,5439,1,6069,1,6665,1.5,-,-,-,-
1,3,0,0,0,事業・内職収入,1207,0.2,1523,0.3,-,-,1021,0.5,1149,0.2
1,4,0,0,0,家賃収入,204,0,290,0,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,295,0.1,419,0.1,-,-,-,-,-,-
1,4,0,0,0,内職収入,708,0.1,814,0.1,-,-,1021,0.5,1149,0.2
1,3,0,0,0,他の経常収入,30268,5.6,31035,5.3,31866,7.3,12764,5.9,28492,5.4
1,4,0,0,0,財産収入,211,0,299,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,29253,5.4,29706,5.1,31416,7.2,12764,5.9,28492,5.4
1,5,0,0,0,公的年金給付,17169,3.2,21424,3.7,7614,1.7,10721,5,4084,0.8
1,5,0,0,0,他の社会保障給付,12084,2.2,8282,1.4,23803,5.4,2042,0.9,24408,4.6
1,4,0,0,0,仕送り金,804,0.1,1030,0.2,450,0.1,-,-,-,-
1,2,0,0,0,特別収入,6756,1.3,7644,1.3,2632,0.6,383,0.2,10885,2
1,3,0,0,0,受贈金,3445,0.6,4464,0.8,1160,0.3,-,-,1191,0.2
1,3,0,0,0,他の特別収入,3312,0.6,3180,0.5,1471,0.3,383,0.2,9694,1.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),428227,-,472540,-,358577,-,172940,-,316502,-
1,2,0,0,0,預貯金引出,365204,-,401777,-,321495,-,153701,-,244206,-
1,2,0,0,0,保険金,1191,-,850,-,1495,-,-,-,4012,-
1,3,0,0,0,個人・企業年金保険金,930,-,850,-,-,-,-,-,4012,-
1,3,0,0,0,他の保険金,261,-,-,-,1495,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,8906,-,12645,-,-,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,52724,-,57202,-,34701,-,19240,-,68284,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,202,-,66,-,887,-,-,-,-,-
1,1,0,0,0,繰入金,68098,-,68313,-,68371,-,55897,-,71376,-
2,0,0,0,0,支払,1035634,-,1123706,-,865275,-,444561,-,920231,-
2,1,0,0,0,実支出,430165,-,450858,-,412335,-,202293,-,397555,-
2,2,0,0,0,生計支出,323183,-,330318,-,336715,-,170778,-,304698,-
2,3,0,0,0,消費支出,313979,100,330318,100,284036,100,170778,100,304698,100
2,4,1,0,0,食料,74946,23.9,78609,23.8,66347,23.4,55346,32.4,71026,23.3
2,5,1,1,0,穀類,6391,2,6707,2,5273,1.9,6488,3.8,6018,2
2,6,1,1,1,米類,1799,0.6,1934,0.6,1116,0.4,1750,1,2117,0.7
2,6,1,1,2,パン,2773,0.9,2849,0.9,2502,0.9,3184,1.9,2512,0.8
2,6,1,1,3,めん類,1334,0.4,1413,0.4,1220,0.4,1071,0.6,1022,0.3
2,6,1,1,4,他の穀類,485,0.2,511,0.2,435,0.2,483,0.3,368,0.1
