項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,349,-,-,49,-,46,-,50,-,51,-,51,-,51,-,51,-
0,0,0,0,0,世帯人員,3.36,-,-,3,-,3.21,-,3.18,-,3.59,-,3.59,-,3.45,-,3.49,-
0,0,0,0,0,有業人員,1.6,-,-,1.59,-,1.66,-,1.48,-,1.42,-,1.68,-,1.48,-,1.89,-
0,0,0,0,0,世帯主平均年齢,48.6,-,-,52.2,-,53.1,-,46.8,-,44,-,47.3,-,48.6,-,48.3,-
1,0,0,0,0,受取,993870,-,-5.8,477634,-,712518,-,832907,-,963569,-,1127080,-,1135546,-,1697367,-
1,1,0,0,0,実収入,506907,100,-2.6,145428,100,313793,100,390531,100,460623,100,575589,100,641390,100,1013001,100
1,2,0,0,0,経常収入,498323,98.3,-3,139602,96,307863,98.1,382908,98,452616,98.3,565978,98.3,637087,99.3,994216,98.1
1,3,0,0,0,勤め先収入,463980,91.5,-4.2,70180,48.3,249092,79.4,356524,91.3,438707,95.2,528400,91.8,629741,98.2,965808,95.3
1,4,0,0,0,世帯主収入,420274,82.9,0.9,68741,47.3,235243,75,338280,86.6,411519,89.3,479550,83.3,572024,89.2,828086,81.7
1,6,0,0,0,うち男,400097,78.9,0.3,51830,35.6,207273,66.1,328917,84.2,392991,85.3,448903,78,572024,89.2,789652,78
1,5,0,0,0,定期収入,404665,79.8,-0.8,68741,47.3,234823,74.8,336887,86.3,411160,89.3,468308,81.4,566875,88.4,737619,72.8
1,5,0,0,0,臨時収入,1725,0.3,-15.6,-,-,420,0.1,305,0.1,359,0.1,2716,0.5,3111,0.5,5128,0.5
1,5,0,0,0,賞与,13884,2.7,117.8,-,-,-,-,1088,0.3,-,-,8526,1.5,2038,0.3,85339,8.4
1,4,0,0,0,世帯主の配偶者の収入,40449,8,-33.3,1439,1,4893,1.6,17292,4.4,26362,5.7,43178,7.5,57158,8.9,131746,13
1,6,0,0,0,うち女,39471,7.8,-31.8,1439,1,4893,1.6,17292,4.4,26362,5.7,36261,6.3,57158,8.9,131746,13
1,4,0,0,0,他の世帯員収入,3257,0.6,-54.9,-,-,8956,2.9,952,0.2,826,0.2,5672,1,559,0.1,5976,0.6
1,3,0,0,0,事業・内職収入,5859,1.2,177.8,1627,1.1,9786,3.1,3944,1,2672,0.6,3068,0.5,5436,0.8,14481,1.4
1,4,0,0,0,家賃収入,2076,0.4,25,-,-,-,-,3944,1,-,-,3068,0.5,-,-,7472,0.7
1,4,0,0,0,他の事業収入,2707,0.5,...,-,-,9786,3.1,-,-,2672,0.6,-,-,5436,0.8,1101,0.1
1,4,0,0,0,内職収入,1076,0.2,204,1627,1.1,-,-,-,-,-,-,-,-,-,-,5907,0.6
1,3,0,0,0,他の経常収入,28484,5.6,4.6,67795,46.6,48985,15.6,22441,5.7,11237,2.4,34510,6,1910,0.3,13928,1.4
1,4,0,0,0,財産収入,284,0.1,39.9,-,-,-,-,-,-,0,0,1489,0.3,87,0,423,0
