項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8045,-,1110,-,451,-,394,-
0,0,0,0,0,調査世帯数,723,-,592,-,73,-,32,-,26,-
0,0,0,0,0,世帯人員,2.99,-,3.02,-,2.76,-,2.77,-,3.39,-
0,0,0,0,0,有業人員,1.29,-,1.26,-,1.45,-,1.1,-,1.56,-
0,0,0,0,0,世帯主平均年齢,58.1,-,60.6,-,44.2,-,62.5,-,40.2,-
2,2,0,0,0,生計支出,292288,-,295377,-,310779,-,180787,-,304698,-
2,3,0,0,0,消費支出,287887,100,295377,100,271133,100,180787,100,304698,100
2,4,1,0,0,食料,71282,24.8,73191,24.8,63218,23.3,57304,31.7,71026,23.3
2,5,1,1,0,穀類,6157,2.1,6237,2.1,5598,2.1,6230,3.4,6018,2
2,6,1,1,1,米類,1975,0.7,2006,0.7,1624,0.6,2153,1.2,2117,0.7
2,6,1,1,2,パン,2441,0.8,2446,0.8,2341,0.9,2533,1.4,2512,0.8
2,6,1,1,3,めん類,1313,0.5,1342,0.5,1249,0.5,1212,0.7,1022,0.3
2,6,1,1,4,他の穀類,429,0.1,443,0.1,384,0.1,333,0.2,368,0.1
2,5,1,2,0,魚介類,5692,2,6072,2.1,3392,1.3,5448,3,4692,1.5
2,6,1,2,1,生鮮魚介,3277,1.1,3527,1.2,1876,0.7,2834,1.6,2638,0.9
2,6,1,2,2,塩干魚介,1072,0.4,1137,0.4,658,0.2,1212,0.7,759,0.2
2,6,1,2,3,魚肉練製品,545,0.2,574,0.2,362,0.1,525,0.3,475,0.2
2,6,1,2,4,他の魚介加工品,798,0.3,834,0.3,496,0.2,877,0.5,820,0.3
2,5,1,3,0,肉類,6540,2.3,6861,2.3,4492,1.7,5172,2.9,7317,2.4
2,6,1,3,1,生鮮肉,5198,1.8,5470,1.9,3516,1.3,3936,2.2,5828,1.9
2,6,1,3,2,加工肉,1342,0.5,1391,0.5,976,0.4,1236,0.7,1489,0.5
2,5,1,4,0,乳卵類,3757,1.3,3854,1.3,3355,1.2,2944,1.6,3827,1.3
2,6,1,4,1,牛乳,1176,0.4,1253,0.4,882,0.3,697,0.4,995,0.3
2,6,1,4,2,乳製品,1820,0.6,1829,0.6,1773,0.7,1552,0.9,2092,0.7
2,6,1,4,3,卵,760,0.3,773,0.3,699,0.3,695,0.4,740,0.2
2,5,1,5,0,野菜・海藻,9261,3.2,9799,3.3,6519,2.4,7513,4.2,8014,2.6
2,6,1,5,1,生鮮野菜,6372,2.2,6747,2.3,4402,1.6,5080,2.8,5735,1.9
2,6,1,5,2,乾物・海藻,649,0.2,695,0.2,503,0.2,425,0.2,356,0.1
2,6,1,5,3,大豆加工品,1070,0.4,1129,0.4,760,0.3,888,0.5,940,0.3
2,6,1,5,4,他の野菜・海藻加工品,1172,0.4,1228,0.4,855,0.3,1120,0.6,983,0.3
2,5,1,6,0,果物,3067,1.1,3340,1.1,1568,0.6,2853,1.6,1947,0.6
2,6,1,6,1,生鮮果物,2808,1,3070,1,1357,0.5,2629,1.5,1762,0.6
2,6,1,6,2,果物加工品,258,0.1,270,0.1,211,0.1,224,0.1,186,0.1
