項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,396,-,668,-,1030,-,986,-,861,-,808,-,1116,-,4135,-,1901,-
0,0,0,0,0,調査世帯数,755,-,30,-,49,-,80,-,76,-,64,-,58,-,83,-,315,-,146,-
0,0,0,0,0,世帯人員,2.96,-,3.27,-,3.5,-,3.53,-,3.56,-,3.5,-,3.11,-,2.91,-,2.42,-,2.38,-
0,0,0,0,0,有業人員,1.28,-,1.51,-,1.3,-,1.54,-,1.43,-,1.77,-,1.78,-,1.7,-,0.83,-,0.67,-
0,0,0,0,0,世帯主平均年齢,59.5,-,31.2,-,37.3,-,42.1,-,47.1,-,51.6,-,57.1,-,62,-,74.6,-,80.6,-
2,2,0,0,0,生計支出,333287,-,280969,-,443159,-,299280,-,343115,-,424885,-,381474,-,407142,-,278260,-,255688,-
2,3,0,0,0,消費支出,329971,100,280969,100,393495,100,299280,100,343115,100,424885,100,381474,100,407142,100,278260,100,255688,100
2,4,1,0,0,食料,79692,24.2,59614,21.2,72925,18.5,80201,26.8,82332,24,90194,21.2,78276,20.5,95447,23.4,75787,27.2,71854,28.1
2,5,1,1,0,穀類,6294,1.9,4706,1.7,5866,1.5,6129,2,6575,1.9,7046,1.7,6504,1.7,7319,1.8,6016,2.2,5557,2.2
2,6,1,1,1,米類,2024,0.6,851,0.3,1494,0.4,1873,0.6,1820,0.5,2114,0.5,1991,0.5,2301,0.6,2222,0.8,2132,0.8
2,6,1,1,2,パン,2752,0.8,2373,0.8,2692,0.7,2751,0.9,3164,0.9,3154,0.7,2732,0.7,3404,0.8,2445,0.9,2201,0.9
2,6,1,1,3,めん類,1191,0.4,1069,0.4,1262,0.3,1204,0.4,1193,0.3,1398,0.3,1451,0.4,1268,0.3,1073,0.4,1002,0.4
2,6,1,1,4,他の穀類,326,0.1,414,0.1,419,0.1,301,0.1,397,0.1,381,0.1,330,0.1,346,0.1,275,0.1,221,0.1
