項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2378,-,6416,-,445,-,113,-,762,-,3908,-
0,0,0,0,0,調査世帯数,359,-,84,-,233,-,15,-,5,-,27,-,144,-
0,0,0,0,0,世帯人員,3.32,-,2,-,3.8,-,2.67,-,2.67,-,3.78,-,3.43,-
0,0,0,0,0,有業人員,1.6,-,1.44,-,1.61,-,1.95,-,1,-,1.85,-,2.16,-
0,0,0,0,0,世帯主平均年齢,48.7,-,53.7,-,46.1,-,50.9,-,38.8,-,53.2,-,47,-
1,0,0,0,0,受取,1003743,-,958862,-,1059807,-,706153,-,524359,-,845450,-,989212,-
1,1,0,0,0,実収入,466190,100,402742,100,505042,100,338749,100,237183,100,411439,100,506024,100
1,2,0,0,0,経常収入,461114,98.9,396175,98.4,499990,99,337054,99.5,230487,97.2,408842,99.4,503370,99.5
1,3,0,0,0,勤め先収入,452382,97,385397,95.7,491709,97.4,333745,98.5,217418,91.7,399527,97.1,495093,97.8
1,4,0,0,0,世帯主収入,405001,86.9,337200,83.7,444191,88,303806,89.7,217418,91.7,345648,84,382472,75.6
1,6,0,0,0,うち男,390220,83.7,329218,81.7,442455,87.6,86008,25.4,-,-,318367,77.4,376868,74.5
1,5,0,0,0,定期収入,400440,85.9,334286,83,438203,86.8,303558,89.6,217418,91.7,345449,84,380838,75.3
1,5,0,0,0,臨時収入,3642,0.8,2806,0.7,4596,0.9,248,0.1,-,-,199,0,1573,0.3
1,5,0,0,0,賞与,919,0.2,108,0,1393,0.3,-,-,-,-,-,-,61,0
1,4,0,0,0,世帯主の配偶者の収入,42411,9.1,48197,12,45852,9.1,-,-,-,-,20142,4.9,108533,21.4
1,6,0,0,0,うち女,41376,8.9,48197,12,44239,8.8,-,-,-,-,20142,4.9,105885,20.9
1,4,0,0,0,他の世帯員収入,4970,1.1,-,-,1665,0.3,29939,8.8,-,-,33737,8.2,4088,0.8
1,3,0,0,0,事業・内職収入,5346,1.1,7139,1.8,4639,0.9,-,-,-,-,8832,2.1,7031,1.4
1,4,0,0,0,家賃収入,1169,0.3,-,-,1507,0.3,-,-,-,-,2657,0.6,-,-
1,4,0,0,0,他の事業収入,3115,0.7,6210,1.5,1981,0.4,-,-,-,-,4831,1.2,7031,1.4
1,4,0,0,0,内職収入,1062,0.2,929,0.2,1151,0.2,-,-,-,-,1343,0.3,-,-
1,3,0,0,0,他の経常収入,3386,0.7,3639,0.9,3642,0.7,3308,1,13069,5.5,483,0.1,1246,0.2
1,4,0,0,0,財産収入,1273,0.3,3232,0.8,786,0.2,-,-,-,-,-,-,507,0.1
1,4,0,0,0,社会保障給付,1883,0.4,396,0.1,2788,0.6,-,-,-,-,-,-,645,0.1
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1883,0.4,396,0.1,2788,0.6,-,-,-,-,-,-,645,0.1
1,4,0,0,0,仕送り金,230,0,11,0,68,0,3308,1,13069,5.5,483,0.1,94,0
1,2,0,0,0,特別収入,5076,1.1,6567,1.6,5052,1,1695,0.5,6696,2.8,2597,0.6,2654,0.5
1,3,0,0,0,受贈金,2499,0.5,1325,0.3,3290,0.7,1654,0.5,6534,2.8,-,-,1491,0.3
1,3,0,0,0,他の特別収入,2577,0.6,5242,1.3,1762,0.3,41,0,162,0.1,2597,0.6,1163,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),456183,-,462181,-,477825,-,275545,-,249159,-,360696,-,391732,-
1,2,0,0,0,預貯金引出,382048,-,401009,-,391807,-,239956,-,213224,-,323669,-,338412,-
1,2,0,0,0,保険金,2062,-,1935,-,2176,-,-,-,-,-,2710,-,5278,-
1,3,0,0,0,個人・企業年金保険金,1602,-,-,-,2176,-,-,-,-,-,2710,-,4101,-
1,3,0,0,0,他の保険金,460,-,1935,-,-,-,-,-,-,-,-,-,1177,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,244,-,870,-,57,-,-,-,-,-,-,-,38,-
1,2,0,0,0,分割払購入借入金,10688,-,351,-,16279,-,25,-,28,-,2096,-,520,-
1,2,0,0,0,一括払購入借入金,61103,-,58011,-,67459,-,35563,-,35907,-,32143,-,47403,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,37,-,6,-,47,-,-,-,-,-,77,-,80,-
1,1,0,0,0,繰入金,81369,-,93939,-,76940,-,91860,-,38017,-,73315,-,91456,-
2,0,0,0,0,支払,1003743,-,958862,-,1059807,-,706153,-,524359,-,845450,-,989212,-
2,1,0,0,0,実支出,473108,-,503654,-,486538,-,322363,-,226547,-,352692,-,414156,-
2,2,0,0,0,生計支出,379085,-,427840,-,381118,-,267923,-,184809,-,274707,-,321956,-
2,3,0,0,0,消費支出,372079,100,427840,100,370198,100,267923,100,184809,100,274707,100,321956,100
