項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1012,-,1255,-,1708,-,1686,-,1755,-,1013,-,898,-,673,-
0,0,0,0,0,調査世帯数,357,-,37,-,45,-,64,-,61,-,58,-,38,-,31,-,23,-
0,0,0,0,0,世帯人員,3.33,-,3.3,-,3.57,-,3.58,-,3.35,-,3.64,-,3.28,-,2.67,-,2.47,-
0,0,0,0,0,有業人員,1.6,-,1.28,-,1.39,-,1.5,-,1.43,-,1.96,-,1.71,-,1.96,-,1.64,-
0,0,0,0,0,世帯主平均年齢,47.8,-,31,-,36.8,-,42,-,47.1,-,51.8,-,56.5,-,62.2,-,68,-
1,0,0,0,0,受取,1065459,-,701403,-,1234768,-,1044630,-,1144971,-,1069963,-,1247068,-,963698,-,1001458,-
1,1,0,0,0,実収入,510464,100,389012,100,637497,100,496303,100,540048,100,507597,100,568459,100,394237,100,493233,100
1,2,0,0,0,経常収入,498814,97.7,386073,99.2,628146,98.5,489893,98.7,528812,97.9,505560,99.6,560277,98.6,390475,99,409057,82.9
1,3,0,0,0,勤め先収入,492241,96.4,380850,97.9,623466,97.8,481930,97.1,525074,97.2,500074,98.5,556121,97.8,368928,93.6,406843,82.5
1,4,0,0,0,世帯主収入,442553,86.7,366735,94.3,560617,87.9,441764,89,475677,88.1,444060,87.5,485218,85.4,293722,74.5,385774,78.2
1,6,0,0,0,うち男,412279,80.8,364378,93.7,526220,82.5,422075,85,447908,82.9,383149,75.5,470722,82.8,285803,72.5,314368,63.7
1,5,0,0,0,定期収入,428678,84,345887,88.9,503416,79,435341,87.7,470907,87.2,438720,86.4,477033,83.9,284913,72.3,383878,77.8
1,5,0,0,0,臨時収入,4890,1,12004,3.1,3229,0.5,6423,1.3,3285,0.6,5340,1.1,3685,0.6,2010,0.5,1895,0.4
1,5,0,0,0,賞与,8985,1.8,8844,2.3,53972,8.5,-,-,1485,0.3,-,-,4500,0.8,6799,1.7,-,-
1,4,0,0,0,世帯主の配偶者の収入,44433,8.7,14115,3.6,59419,9.3,40166,8.1,47007,8.7,53173,10.5,54535,9.6,59097,15,8911,1.8
1,6,0,0,0,うち女,42795,8.4,14115,3.6,59419,9.3,34806,7,42721,7.9,53173,10.5,54535,9.6,59097,15,8911,1.8
1,4,0,0,0,他の世帯員収入,5255,1,-,-,3429,0.5,-,-,2390,0.4,2841,0.6,16368,2.9,16109,4.1,12159,2.5
1,3,0,0,0,事業・内職収入,1755,0.3,3197,0.8,1258,0.2,2963,0.6,-,-,3666,0.7,1225,0.2,-,-,-,-
1,4,0,0,0,家賃収入,198,0,732,0.2,-,-,-,-,-,-,-,-,1225,0.2,-,-,-,-
1,4,0,0,0,他の事業収入,399,0.1,1465,0.4,-,-,1470,0.3,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,1157,0.2,999,0.3,1258,0.2,1493,0.3,-,-,3666,0.7,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,4818,0.9,2027,0.5,3423,0.5,4999,1,3739,0.7,1820,0.4,2931,0.5,21547,5.5,2214,0.4
