項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9234,-,1966,-,1527,-,8034,-,7707,-,766,-
0,0,0,0,0,調査世帯数,252,-,-,231,-,52,-,39,-,200,-,192,-,21,-
0,0,0,0,0,世帯人員,2.41,-,-,2.43,-,2.21,-,2.25,-,2.46,-,2.47,-,2.14,-
0,0,0,0,0,有業人員,0.44,-,-,0.44,-,0.25,-,0.25,-,0.49,-,0.48,-,0.43,-
0,0,0,0,0,世帯主平均年齢,73.9,-,-,73.9,-,72.6,-,72.7,-,74.2,-,74.2,-,73.5,-
1,0,0,0,0,受取,412475,-,-12.1,423079,-,232139,-,229877,-,456606,-,461352,-,284611,-
1,1,0,0,0,実収入,39510,100,-10.2,39647,100,10424,100,8251,100,46627,100,45866,100,37857,100
1,2,0,0,0,経常収入,35652,90.2,-6.3,35570,89.7,8610,82.6,5932,71.9,42270,90.7,41441,90.4,36645,96.8
1,3,0,0,0,勤め先収入,15056,38.1,-36.4,14068,35.5,3800,36.5,4166,50.5,17810,38.2,16030,34.9,26966,71.2
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,3562,9,-48.2,3528,8.9,-,-,-,-,4433,9.5,4226,9.2,3975,10.5
1,6,0,0,0,うち女,3562,9,-48.2,3528,8.9,-,-,-,-,4433,9.5,4226,9.2,3975,10.5
1,4,0,0,0,他の世帯員収入,11494,29.1,-31.6,10541,26.6,3800,36.5,4166,50.5,13377,28.7,11803,25.7,22992,60.7
1,3,0,0,0,事業・内職収入,8925,22.6,29.9,9312,23.5,1327,12.7,-,-,10784,23.1,11157,24.3,4261,11.3
1,4,0,0,0,家賃収入,5805,14.7,126.7,6287,15.9,-,-,-,-,7226,15.5,7532,16.4,-,-
1,4,0,0,0,他の事業収入,1291,3.3,-16.2,1398,3.5,-,-,-,-,1607,3.4,1675,3.7,-,-
1,4,0,0,0,内職収入,1829,4.6,-33.9,1627,4.1,1327,12.7,-,-,1952,4.2,1950,4.3,4261,11.3
