項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3312,-,4811,-,825,-,97,-,1052,-,2716,-
0,0,0,0,0,調査世帯数,754,-,259,-,363,-,59,-,8,-,73,-,201,-
0,0,0,0,0,世帯人員,2.98,-,2,-,3.65,-,2.32,-,2.37,-,3.46,-,3.38,-
0,0,0,0,0,有業人員,1.29,-,0.75,-,1.62,-,1.38,-,0.82,-,1.42,-,2.23,-
0,0,0,0,0,世帯主平均年齢,59.2,-,66.8,-,52.3,-,65.6,-,43,-,61.5,-,50.9,-
2,2,0,0,0,生計支出,321996,-,303626,-,349742,-,259667,-,228703,-,301820,-,359383,-
2,3,0,0,0,消費支出,318758,100,303626,100,343012,100,259667,100,228703,100,301820,100,359383,100
2,4,1,0,0,食料,81995,25.7,74635,24.6,87901,25.6,62009,23.9,58099,25.4,93835,31.1,84596,23.5
2,5,1,1,0,穀類,6614,2.1,5434,1.8,7737,2.3,5159,2,4137,1.8,6334,2.1,6502,1.8
2,6,1,1,1,米類,1964,0.6,1717,0.6,2179,0.6,1777,0.7,771,0.3,1905,0.6,1668,0.5
2,6,1,1,2,パン,2874,0.9,2364,0.8,3401,1,2136,0.8,2280,1,2652,0.9,2979,0.8
2,6,1,1,3,めん類,1352,0.4,1022,0.3,1644,0.5,968,0.4,763,0.3,1354,0.4,1425,0.4
2,6,1,1,4,他の穀類,424,0.1,330,0.1,514,0.1,279,0.1,323,0.1,422,0.1,429,0.1
2,5,1,2,0,魚介類,6647,2.1,6520,2.1,6476,1.9,4107,1.6,1657,0.7,9817,3.3,5583,1.6
2,6,1,2,1,生鮮魚介,4111,1.3,3914,1.3,4095,1.2,2279,0.9,735,0.3,6243,2.1,3456,1
2,6,1,2,2,塩干魚介,1111,0.3,1040,0.3,1074,0.3,910,0.4,368,0.2,1657,0.5,980,0.3
2,6,1,2,3,魚肉練製品,568,0.2,532,0.2,576,0.2,342,0.1,314,0.1,822,0.3,515,0.1
2,6,1,2,4,他の魚介加工品,857,0.3,1035,0.3,731,0.2,577,0.2,241,0.1,1094,0.4,633,0.2
2,5,1,3,0,肉類,7748,2.4,6086,2,9142,2.7,4634,1.8,3680,1.6,9044,3,8363,2.3
2,6,1,3,1,生鮮肉,6211,1.9,4896,1.6,7406,2.2,3507,1.4,2562,1.1,7004,2.3,6777,1.9
2,6,1,3,2,加工肉,1537,0.5,1190,0.4,1736,0.5,1127,0.4,1118,0.5,2040,0.7,1585,0.4
2,5,1,4,0,乳卵類,4127,1.3,3684,1.2,4498,1.3,3089,1.2,2845,1.2,4640,1.5,3960,1.1
2,6,1,4,1,牛乳,1413,0.4,1395,0.5,1506,0.4,961,0.4,1144,0.5,1394,0.5,1340,0.4
2,6,1,4,2,乳製品,1922,0.6,1550,0.5,2129,0.6,1571,0.6,1066,0.5,2418,0.8,1815,0.5
2,6,1,4,3,卵,793,0.2,740,0.2,863,0.3,557,0.2,636,0.3,828,0.3,805,0.2
2,5,1,5,0,野菜・海藻,10697,3.4,10159,3.3,10632,3.1,8747,3.4,5784,2.5,14218,4.7,9526,2.7
