項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,723,-,-,101,-,107,-,101,-,106,-,105,-,100,-,103,-
0,0,世帯人員,2.99,-,-,2.57,-,2.8,-,2.89,-,2.96,-,3.19,-,3.15,-,3.39,-
0,0,有業人員,1.29,-,-,1.03,-,1.23,-,1.12,-,1.31,-,1.46,-,1.42,-,1.43,-
0,0,世帯主平均年齢,58.1,-,-,59.3,-,62,-,60.9,-,58.2,-,57,-,52.5,-,56.8,-
0,0,消費支出,287887,-,-2.2,103093,-,151843,-,193173,-,232002,-,287197,-,363800,-,680761,-
0,0,公共的料金,85549,29.7,-9.9,35920,34.8,57861,38.1,70664,36.6,77530,33.4,96789,33.7,103795,28.5,155657,22.9
1,0,公共料金等,60001,20.8,-6.4,29660,28.8,45766,30.1,53634,27.8,57484,24.8,68596,23.9,72024,19.8,92533,13.6
1,1,米,1990,0.7,-13.3,1827,1.8,1701,1.1,1623,0.8,2135,0.9,2477,0.9,1793,0.5,2367,0.3
1,1,食塩,28,0,-20,15,0,33,0,26,0,22,0,36,0,22,0,42,0
1,1,学校給食,819,0.3,4.1,-,-,257,0.2,467,0.2,754,0.3,1056,0.4,1734,0.5,1458,0.2
1,1,公営家賃,1408,0.5,-32.5,922,0.9,1763,1.2,2713,1.4,1183,0.5,1675,0.6,1618,0.4,-,-
1,1,電気代,14411,5,-0.3,9447,9.2,13594,9,13434,7,15181,6.5,16142,5.6,15126,4.2,17917,2.6
1,1,都市ガス,10018,3.5,1.6,5722,5.6,8794,5.8,9653,5,9938,4.3,12279,4.3,10984,3,12726,1.9
1,1,上下水道料,5588,1.9,0.9,2551,2.5,4346,2.9,5338,2.8,4784,2.1,7988,2.8,6511,1.8,7578,1.1
1,1,医科診療代,2866,1,-7.2,1695,1.6,1790,1.2,2497,1.3,4272,1.8,2917,1,3232,0.9,3648,0.5
1,1,歯科診療代,2607,0.9,-14.3,334,0.3,729,0.5,372,0.2,557,0.2,1386,0.5,2942,0.8,11857,1.7
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1485,0.5,110.9,217,0.2,-,-,1867,1,156,0.1,-,-,1623,0.4,6509,1
1,1,鉄道運賃,2265,0.8,1.9,314,0.3,1484,1,851,0.4,1924,0.8,1702,0.6,4312,1.2,5234,0.8
1,1,鉄道通学定期代,88,0,-27.9,20,0,-,-,-,-,-,-,452,0.2,142,0,-,-
1,1,鉄道通勤定期代,1162,0.4,43.1,261,0.3,464,0.3,365,0.2,1192,0.5,1867,0.7,2568,0.7,1402,0.2
1,1,バス代,245,0.1,-27.5,21,0,87,0.1,208,0.1,154,0.1,352,0.1,503,0.1,390,0.1
1,1,バス通学定期代,22,0,-71.1,-,-,26,0,73,0,-,-,26,0,33,0,-,-
1,1,バス通勤定期代,6,0,-90.3,-,-,-,-,-,-,-,-,35,0,9,0,-,-
